"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","GENETICS_CARD_NUM","GENETICS_SLOT_NUM","GONAD_SAMPLE","SAMPLEID","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Seward",142,2021-08-12,32,13,"M",40,1.1,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,14,"M",35,0.7,7,7,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,15,"M",35,0.8,8,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,16,"M",41,1.2,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,17,"M",37,0.9,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,18,"M",37,NA,8,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,19,"M",35,NA,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,20,"",NA,NA,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,21,"F",33,0.7,8,NA,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,22,"F",39,1,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,23,"F",39,1.1,7,NA,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,24,"F",41,1.4,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,25,"F",42,1.4,8,NA,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,26,"F",39,1.1,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,27,"F",38,1,7,7,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,28,"F",34,0.8,6,NA,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,29,"F",36,1,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,30,"M",48,1.8,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,31,"M",34,0.8,6,NA,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,32,"M",40,1.2,7,NA,2,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,33,"M",38,1.1,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,34,"M",36,0.9,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-12,32,35,"M",34,NA,NA,NA,NA,"","Charter","GUSTO",495932,NA,NA,NA,NA,2021,8,12,NA,"Black","Pelagic"
"Seward",142,2021-08-13,33,1,"F",43,1.3,NA,NA,NA,"","Private","P2",495938,NA,NA,NA,NA,2021,8,13,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,1,"F",NA,1.3,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,2,"F",37,0.9,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,3,"F",39,1.1,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,4,"F",39,1.1,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,5,"F",43,1.5,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,6,"F",41,1.2,7,7,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,7,"F",39,1.1,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,8,"M",40,1.1,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,9,"M",41,1.2,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,10,"M",47,2,14,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,11,"M",38,1,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,12,"M",39,1.1,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,13,"M",37,0.8,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,14,"M",49,2.1,14,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,15,"",39,1,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,16,"",39,1.1,7,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,17,"",39,1.1,6,NA,2,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,18,"",NA,NA,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,19,"",NA,NA,NA,NA,NA,"","Charter","INTERCEPTOR",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,20,"F",37,0.9,NA,NA,NA,"","Charter","STRIKER",495938,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,21,"F",54,2.8,13,NA,2,"","Charter","KEEP IT REEL",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,22,"M",38,1,7,7,2,"","Charter","KEEP IT REEL",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,23,"F",39,NA,7,7,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,24,"F",40,NA,7,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,25,"F",38,NA,7,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,26,"M",48,NA,13,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,27,"M",43,NA,8,8,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,28,"M",50,NA,14,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,29,"M",53,NA,25,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,30,"M",54,NA,NA,NA,NA,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,31,"M",37,NA,8,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,32,"M",50,NA,NA,NA,NA,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,33,"M",52,NA,32,NA,1,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,34,"M",47,NA,14,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,35,"M",41,NA,8,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-18,34,36,"M",40,NA,7,NA,2,"","Charter","C-HAWK",495932,NA,NA,NA,NA,2021,8,18,NA,"Black","Pelagic"
"Seward",142,2021-08-19,35,1,"M",44,NA,8,NA,2,"","Charter","GRAY LIGHT",495938,NA,NA,NA,NA,2021,8,19,NA,"Black","Pelagic"
"Seward",142,2021-08-19,35,2,"M",43,NA,NA,NA,NA,"","Charter","GRAY LIGHT",495938,NA,NA,NA,NA,2021,8,19,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,1,"F",38,NA,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,2,"F",42,1.3,8,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,3,"F",48,2.1,12,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,4,"F",39,0.9,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,5,"F",42,1.4,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,6,"F",38,0.9,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,7,"F",42,1.3,8,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,8,"M",37,0.8,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,9,"M",35,0.7,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,10,"M",38,0.9,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,11,"M",37,0.9,7,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,12,"M",47,NA,12,12,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,13,"",NA,NA,NA,NA,NA,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,14,"F",36,0.9,7,7,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,15,"F",39,1,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,16,"F",35,0.7,7,7,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,17,"F",37,0.9,8,NA,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,18,"F",32,0.5,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,19,"F",35,0.7,7,NA,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,20,"F",39,1.1,7,NA,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,21,"F",36,0.8,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,22,"F",33,0.7,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,23,"M",40,1.1,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,24,"M",35,0.7,7,NA,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,25,"M",38,1,7,7,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,26,"M",34,0.7,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,27,"M",37,0.9,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,28,"M",38,0.9,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,29,"M",38,1,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,30,"M",39,1.1,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,31,"M",35,0.8,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,32,"",35,0.8,NA,NA,NA,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",142,2021-08-24,36,33,"",36,0.7,7,7,2,"","Charter","C-HAWK",485935,NA,NA,NA,NA,2021,8,24,NA,"Black","Pelagic"
"Seward",145,2021-05-16,1,1,"F",61,4.2,55,57,2,"","Charter","CURRENT AFFAIR",495932,NA,NA,NA,NA,2021,5,16,NA,"Yelleye","Demersal"
"Seward",145,2021-05-16,1,2,"M",60,4.4,37,37,2,"","Charter","CURRENT AFFAIR",495932,NA,NA,NA,NA,2021,5,16,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,1,"F",48,NA,24,NA,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,2,"F",56,NA,24,NA,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,3,"F",52,2.5,24,NA,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,4,"F",58,3.9,35,35,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,5,"M",46,1.9,17,17,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,6,"M",47,1.8,19,19,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,7,"M",55,2.9,23,23,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-22,2,8,"M",55,2.9,25,NA,2,"","Charter","PREDATOR",475934,NA,NA,NA,NA,2021,5,22,NA,"Yelleye","Demersal"
"Seward",145,2021-05-23,3,1,"M",60,NA,36,NA,2,"","Private","P1",475934,NA,NA,NA,NA,2021,5,23,NA,"Yelleye","Demersal"
"Seward",145,2021-05-23,3,2,"M",65,5.1,37,35,2,"","Private","P1",475934,NA,NA,NA,NA,2021,5,23,NA,"Yelleye","Demersal"
"Seward",145,2021-05-26,4,1,"F",41,NA,15,NA,2,"","Private","P1",495934,NA,NA,NA,NA,2021,5,26,NA,"Yelleye","Demersal"
"Seward",145,2021-05-26,4,2,"F",62,NA,33,NA,2,"","Private","P1",495934,NA,NA,NA,NA,2021,5,26,NA,"Yelleye","Demersal"
"Seward",145,2021-05-27,5,1,"M",41,NA,17,NA,2,"","Charter","SORCERESS",475934,NA,NA,NA,NA,2021,5,27,NA,"Yelleye","Demersal"
"Seward",145,2021-05-27,5,2,"M",54,NA,27,27,2,"","Charter","SORCERESS",475934,NA,NA,NA,NA,2021,5,27,NA,"Yelleye","Demersal"
"Seward",145,2021-05-27,5,3,"M",56,NA,42,NA,2,"","Charter","SORCERESS",475934,NA,NA,NA,NA,2021,5,27,NA,"Yelleye","Demersal"
"Seward",145,2021-05-30,6,1,"F",58,3.6,52,NA,2,"","Charter","OUTCAST",495938,NA,NA,NA,NA,2021,5,30,NA,"Yelleye","Demersal"
"Seward",145,2021-05-30,6,2,"",33,0.6,10,NA,2,"","Charter","OUTCAST",495938,NA,NA,NA,NA,2021,5,30,NA,"Yelleye","Demersal"
"Seward",145,2021-05-31,7,1,"",39,1,15,NA,2,"","Charter","PURSUIT",495932,NA,NA,NA,NA,2021,5,31,NA,"Yelleye","Demersal"
"Seward",145,2021-06-01,8,1,"F",56,NA,23,23,2,"","Charter","ORION",496001,NA,NA,NA,NA,2021,6,1,NA,"Yelleye","Demersal"
"Seward",145,2021-06-05,9,1,"F",48,2.2,35,35,2,"","Charter","HELL ON REELS",495901,NA,NA,NA,NA,2021,6,5,NA,"Yelleye","Demersal"
"Seward",145,2021-06-05,9,2,"F",44,2,19,19,2,"","Charter","HELL ON REELS",495901,NA,NA,NA,NA,2021,6,5,NA,"Yelleye","Demersal"
"Seward",145,2021-06-05,9,3,"M",49,2.1,25,25,2,"","Charter","HELL ON REELS",495901,NA,NA,NA,NA,2021,6,5,NA,"Yelleye","Demersal"
"Seward",145,2021-06-05,9,4,"",37,NA,15,NA,2,"","Charter","HELL ON REELS",495901,NA,NA,NA,NA,2021,6,5,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,1,"F",40,1.2,15,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,2,"M",37,0.9,11,NA,2,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,3,"F",67,7.1,35,35,2,"","Private","P2",495932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,4,"F",59,4.9,23,23,2,"","Private","P2",495932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,5,"M",56,3.4,23,NA,2,"","Private","P2",495932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,6,"M",56,3.1,23,22,2,"","Private","P2",495932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-07,10,7,"M",58,3.6,23,NA,2,"","Private","P2",495932,NA,NA,NA,NA,2021,6,7,NA,"Yelleye","Demersal"
"Seward",145,2021-06-13,11,1,"F",34,NA,11,NA,2,"","Private","P2",495938,NA,NA,NA,NA,2021,6,13,NA,"Yelleye","Demersal"
"Seward",145,2021-06-13,11,2,"F",54,3.3,24,24,2,"","Private","P5",495932,NA,NA,NA,NA,2021,6,13,NA,"Yelleye","Demersal"
"Seward",145,2021-06-13,11,3,"F",NA,2.1,21,NA,2,"","Private","P5",495932,NA,NA,NA,NA,2021,6,13,NA,"Yelleye","Demersal"
"Seward",145,2021-06-14,12,1,"F",45,1.8,18,18,2,"","Charter","HARVESTER",485935,NA,NA,NA,NA,2021,6,14,NA,"Yelleye","Demersal"
"Seward",145,2021-06-14,12,2,"F",44,1.6,19,NA,2,"","Charter","CURRENT AFFAIR",495932,NA,NA,NA,NA,2021,6,14,NA,"Yelleye","Demersal"
"Seward",145,2021-06-14,12,3,"F",55,3.5,26,26,2,"","Charter","CURRENT AFFAIR",495932,NA,NA,NA,NA,2021,6,14,NA,"Yelleye","Demersal"
"Seward",145,2021-06-14,12,4,"F",57,4.4,28,NA,2,"","Charter","CURRENT AFFAIR",495932,NA,NA,NA,NA,2021,6,14,NA,"Yelleye","Demersal"
"Seward",145,2021-06-14,12,5,"F",53,3,23,NA,2,"","Charter","CURRENT AFFAIR",495932,NA,NA,NA,NA,2021,6,14,NA,"Yelleye","Demersal"
"Seward",145,2021-06-17,13,1,"F",53,3.3,24,NA,2,"","Charter","NAUTI-GIRL",495932,NA,NA,NA,NA,2021,6,17,NA,"Yelleye","Demersal"
"Seward",145,2021-06-27,14,1,"M",54,3,35,NA,2,"","Charter","ORION",475934,NA,NA,NA,NA,2021,6,27,NA,"Yelleye","Demersal"
"Seward",145,2021-06-27,14,2,"M",61,4.3,52,52,2,"","Charter","ORION",475934,NA,NA,NA,NA,2021,6,27,NA,"Yelleye","Demersal"
"Seward",145,2021-06-27,14,3,"M",38,1,15,14,2,"","Private","P1",466003,NA,NA,NA,NA,2021,6,27,NA,"Yelleye","Demersal"
"Seward",145,2021-06-27,14,4,"M",32,0.6,11,11,2,"","Private","P1",466003,NA,NA,NA,NA,2021,6,27,NA,"Yelleye","Demersal"
"Seward",145,2021-06-30,15,1,"F",40,1.3,15,NA,2,"","Charter","HARVESTER",495932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Seward",145,2021-06-30,15,2,"F",42,1.5,16,NA,2,"","Charter","HARVESTER",495932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Seward",145,2021-06-30,15,3,"F",57,4.2,35,NA,2,"","Charter","HARVESTER",495932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Seward",145,2021-06-30,15,4,"F",46,2,16,16,2,"","Charter","HARVESTER",495932,NA,NA,NA,NA,2021,6,30,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,1,"F",52,3,25,25,2,"","Charter","STRIKER",485931,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,2,"F",63,4.9,52,NA,2,"","Charter","STRIKER",485931,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,3,"M",56,NA,35,NA,2,"","Charter","STRIKER",485931,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,4,"M",51,NA,24,NA,2,"","Charter","STRIKER",485931,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,5,"F",58,NA,60,61,2,"","Charter","PROFISH",485931,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,6,"F",32,0.6,10,NA,2,"","Private","P3",495932,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-03,16,7,"F",63,4.8,38,38,2,"","Private","P3",495932,NA,NA,NA,NA,2021,7,3,NA,"Yelleye","Demersal"
"Seward",145,2021-07-04,17,1,"M",67,5.1,36,38,2,"","Private","P5",495932,NA,NA,NA,NA,2021,7,4,NA,"Yelleye","Demersal"
"Seward",145,2021-07-06,18,1,"M",58,3.8,23,NA,2,"","Charter","OVERTIME III",485933,NA,NA,NA,NA,2021,7,6,NA,"Yelleye","Demersal"
"Seward",145,2021-07-07,19,1,"F",50,NA,24,23,2,"","Charter","TAILWATCHER",485932,NA,NA,NA,NA,2021,7,7,NA,"Yelleye","Demersal"
"Seward",145,2021-07-07,19,2,"M",59,3.8,25,24,2,"","Charter","TAILWATCHER",485932,NA,NA,NA,NA,2021,7,7,NA,"Yelleye","Demersal"
"Seward",145,2021-07-07,19,3,"M",51,2.7,20,NA,2,"","Charter","TAILWATCHER",485932,NA,NA,NA,NA,2021,7,7,NA,"Yelleye","Demersal"
"Seward",145,2021-07-07,19,4,"M",66,4.8,36,NA,2,"","Charter","TAILWATCHER",485932,NA,NA,NA,NA,2021,7,7,NA,"Yelleye","Demersal"
"Seward",145,2021-07-13,20,1,"F",66,5.3,65,60,1,"","Charter","ALASKAN SUMMER",495938,NA,NA,NA,NA,2021,7,13,NA,"Yelleye","Demersal"
"Seward",145,2021-07-17,21,1,"F",59,3.9,23,NA,2,"","Private","P7",495932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Seward",145,2021-07-17,21,2,"M",58,3.6,25,NA,2,"","Private","P7",495932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Seward",145,2021-07-17,21,3,"M",51,2.5,15,15,2,"","Private","P9",485932,NA,NA,NA,NA,2021,7,17,NA,"Yelleye","Demersal"
"Seward",145,2021-07-22,22,1,"M",51,2.7,21,NA,2,"","Charter","CRACKERJACK",495938,NA,NA,NA,NA,2021,7,22,NA,"Yelleye","Demersal"
"Seward",145,2021-07-22,22,2,"F",44,NA,21,NA,2,"","Charter","REVELATION",495932,NA,NA,NA,NA,2021,7,22,NA,"Yelleye","Demersal"
"Seward",145,2021-07-22,22,3,"M",58,3.6,35,35,2,"","Charter","REVELATION",495932,NA,NA,NA,NA,2021,7,22,NA,"Yelleye","Demersal"
