"SAMPLEID","PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","COMMENTS","CAS"
"4 073123 5 35","Seward",172,"2023-07-31",11,3,"",40,,,,"",,"Charter","MISTRESS",495902,,2023,7,31,,"Dusky","Pelagic","",0
"4 073123 5 36","Seward",173,"2023-07-31",9,2,"F",46,,,,"",,"Charter","MISTRESS",495902,,2023,7,31,,"Dark","Pelagic","",0
"4 080323 1 1","Seward",142,"2023-08-03",28,1,"M",40,,9,9,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","",0
"4 080323 1 10","Seward",142,"2023-08-03",28,10,"F",40,1.1,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 7",0
"4 080323 1 11","Seward",142,"2023-08-03",28,11,"M",39,0.9,8,,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 8",0
"4 080323 1 12","Seward",142,"2023-08-03",28,12,"M",36,0.9,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 9",0
"4 080323 1 13","Seward",142,"2023-08-03",28,13,"M",39,1.1,9,,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","",0
"4 080323 1 14","Seward",142,"2023-08-03",28,14,"M",34,0.8,8,8,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 10",0
"4 080323 1 15","Seward",142,"2023-08-03",28,15,"M",36,0.8,8,,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","",0
"4 080323 1 2","Seward",142,"2023-08-03",28,2,"F",,,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","NO LENGTH (MISSING TAIL)",0
"4 080323 1 3","Seward",142,"2023-08-03",28,3,"F",42,,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","",0
"4 080323 1 4","Seward",142,"2023-08-03",28,4,"F",37,0.9,8,,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 1",0
"4 080323 1 5","Seward",142,"2023-08-03",28,5,"F",41,1.2,9,,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 2",0
"4 080323 1 6","Seward",142,"2023-08-03",28,6,"F",39,1.1,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 3",0
"4 080323 1 7","Seward",142,"2023-08-03",28,7,"F",39,1.1,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 4",0
"4 080323 1 8","Seward",142,"2023-08-03",28,8,"F",34,0.7,8,,"3",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 5",0
"4 080323 1 9","Seward",142,"2023-08-03",28,9,"F",38,1,,,"",,"Private","P3",495938,,2023,8,3,,"Black","Pelagic","gen on card 81862, slot 6",0
"4 080323 2 10","Seward",142,"2023-08-03",28,16,"F",41,1.3,,,"",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 11","Seward",142,"2023-08-03",28,17,"M",38,1,9,9,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 12","Seward",142,"2023-08-03",28,18,"M",40,1.1,8,,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 13","Seward",142,"2023-08-03",28,19,"F",38,,9,,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 14","Seward",142,"2023-08-03",28,20,"M",41,1.1,9,,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 15","Seward",142,"2023-08-03",28,21,"F",41,1.3,,,"",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 16","Seward",142,"2023-08-03",28,22,"F",43,1.4,9,,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 17","Seward",142,"2023-08-03",28,23,"M",41,1.2,9,9,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 18","Seward",142,"2023-08-03",28,24,"M",39,,8,,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 19","Seward",142,"2023-08-03",28,25,"M",38,1,9,,"3",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 20","Seward",142,"2023-08-03",28,26,"M",39,,,,"",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Black","Pelagic","",0
"4 080323 2 21","Seward",145,"2023-08-03",13,1,"M",65,4.7,64,65,"2",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Yelleye","Demersal","Genetics on card 81831, slot 1",0
"4 080323 2 22","Seward",145,"2023-08-03",13,2,"F",64,5.4,55,,"2",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Yelleye","Demersal","Genetics on card 81831, slot 2",0
"4 080323 2 23","Seward",145,"2023-08-03",13,3,"M",60,4.7,34,,"2",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Yelleye","Demersal","Genetics on card 81831, slot 3",0
"4 080323 2 24","Seward",145,"2023-08-03",13,4,"F",57,3.8,35,35,"2",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Yelleye","Demersal","Genetics on card 81831, slot 4",0
"4 080323 2 25","Seward",145,"2023-08-03",13,5,"F",58,3.9,39,,"2",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Yelleye","Demersal","Genetics on card 81831, slot 5",0
"4 080323 2 26","Seward",145,"2023-08-03",13,6,"F",48,2.2,25,,"2",,"Charter","CURRENT AFFAIR",495932,,2023,8,3,,"Yelleye","Demersal","Genetics on card 81831, slot 6",0
"4 080323 4 2","Seward",142,"2023-08-03",28,27,"M",42,,9,,"3",,"Private","P2",495935,,2023,8,3,,"Black","Pelagic","",0
"4 080323 4 3","Seward",142,"2023-08-03",28,28,"F",44,,10,,"3",,"Private","P2",495935,,2023,8,3,,"Black","Pelagic","",0
"4 080323 4 4","Seward",142,"2023-08-03",28,29,"F",41,,,,"",,"Private","P2",495935,,2023,8,3,,"Black","Pelagic","",0
"4 080623 1 1","Seward",145,"2023-08-06",14,1,"M",53,2.8,30,,"2",,"Private","P1",495932,,2023,8,6,,"Yelleye","Demersal","Genetics on card 81872, slot 1",0
"4 080623 1 2","Seward",145,"2023-08-06",14,2,"M",62,4.4,30,30,"2",,"Private","P1",495932,,2023,8,6,,"Yelleye","Demersal","Genetics on card 81872, slot 2",0
"4 080623 1 3","Seward",145,"2023-08-06",14,3,"M",60,,37,,"2",,"Private","P1",495932,,2023,8,6,,"Yelleye","Demersal","Genetics on card 81872, slot 3",0
"4 080623 2 13","Seward",142,"2023-08-06",29,1,"M",45,,,,"",,"Charter","GLACIER BREEZE",485935,,2023,8,6,,"Black","Pelagic","",0
"4 080623 2 14","Seward",142,"2023-08-06",29,2,"M",39,,,,"",,"Charter","GLACIER BREEZE",485935,,2023,8,6,,"Black","Pelagic","",0
"4 080623 2 15","Seward",142,"2023-08-06",29,3,"F",37,,9,,"3",,"Charter","GLACIER BREEZE",485935,,2023,8,6,,"Black","Pelagic","",0
"4 080623 2 16","Seward",142,"2023-08-06",29,4,"M",40,,,,"",,"Charter","GLACIER BREEZE",485935,,2023,8,6,,"Black","Pelagic","",0
"4 080623 3 1","Seward",145,"2023-08-06",14,4,"M",53,,18,,"2",,"Charter","STRIKER",485932,,2023,8,6,,"Yelleye","Demersal","Genetics on card 81872, slot 4",0
"4 080623 5 16","Seward",145,"2023-08-06",14,5,"F",62,5.4,46,,"2",,"Charter","HARVESTER",485935,,2023,8,6,,"Yelleye","Demersal","Genetics on card 81872, slot 5",0
"4 080623 5 17","Seward",147,"2023-08-06",23,1,"F",42,,,,"",,"Charter","HARVESTER",485935,,2023,8,6,,"Quill","Demersal","Genetics on card 81866, slot 1",0
"4 080623 6 1","Seward",142,"2023-08-06",29,5,"F",41,1.3,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 1",0
"4 080623 6 10","Seward",142,"2023-08-06",29,14,"F",40,1.2,8,,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 9",0
"4 080623 6 11","Seward",142,"2023-08-06",29,15,"M",39,1.2,9,9,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 10",0
"4 080623 6 12","Seward",142,"2023-08-06",29,16,"M",42,1.3,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 13","Seward",142,"2023-08-06",29,17,"M",41,,9,,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 14","Seward",142,"2023-08-06",29,18,"F",43,,9,,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 15","Seward",142,"2023-08-06",29,19,"F",45,1.7,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 16","Seward",142,"2023-08-06",29,20,"M",44,1.6,9,,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 17","Seward",142,"2023-08-06",29,21,"F",45,,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 18","Seward",142,"2023-08-06",29,22,"F",40,1.4,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 19","Seward",142,"2023-08-06",29,23,"M",41,1.2,9,,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 2","Seward",142,"2023-08-06",29,6,"F",45,1.8,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 2",0
"4 080623 6 3","Seward",142,"2023-08-06",29,7,"M",39,1.2,8,8,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 3",0
"4 080623 6 4","Seward",142,"2023-08-06",29,8,"F",40,1.2,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 4",0
"4 080623 6 5","Seward",142,"2023-08-06",29,9,"M",44,1.6,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 5",0
"4 080623 6 6","Seward",142,"2023-08-06",29,10,"F",43,1.7,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 6",0
"4 080623 6 7","Seward",142,"2023-08-06",29,11,"F",42,1.3,9,,"2",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 7",0
"4 080623 6 8","Seward",142,"2023-08-06",29,12,"F",42,1.4,,,"",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","",0
"4 080623 6 9","Seward",142,"2023-08-06",29,13,"M",38,1,8,,"3",,"Charter","KEEP IT REEL",495932,,2023,8,6,,"Black","Pelagic","Gen on card 81871, slot 8",0
"4 080623 7 15","Seward",147,"2023-08-06",23,2,"F",46,1.9,,,"",,"Private","P2",495938,,2023,8,6,,"Quill","Demersal","Genetics on card 81866, slot 2",0
"4 080623 7 16","Seward",147,"2023-08-06",23,3,"F",44,1.8,,,"",,"Private","P2",495938,,2023,8,6,,"Quill","Demersal","Genetics on card 81866, slot 3",0
"4 080623 7 17","Seward",147,"2023-08-06",23,4,"M",43,1.5,,,"",,"Private","P2",495938,,2023,8,6,,"Quill","Demersal","Genetics on card 81866, slot 4",0
"4 080623 7 18","Seward",147,"2023-08-06",23,5,"M",43,,,,"",,"Private","P2",495938,,2023,8,6,,"Quill","Demersal","Genetics on card 81866, slot 5",0
"4 080823 2 10","Seward",142,"2023-08-08",30,6,"M",43,1.4,9,,"3",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 6",0
"4 080823 2 11","Seward",142,"2023-08-08",30,7,"F",47,1.9,9,,"3",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 7",0
"4 080823 2 12","Seward",142,"2023-08-08",30,8,"M",52,2.2,21,,"2",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 8",0
"4 080823 2 13","Seward",142,"2023-08-08",30,9,"M",40,1.1,9,9,"3",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 9",0
"4 080823 2 14","Seward",142,"2023-08-08",30,10,"M",46,1.7,14,,"2",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 10",0
"4 080823 2 15","Seward",142,"2023-08-08",30,11,"M",44,1.4,,,"",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 2 16","Seward",142,"2023-08-08",30,12,"F",45,1.7,,,"",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 2 5","Seward",142,"2023-08-08",30,1,"F",45,1.4,10,,"2",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 1",0
"4 080823 2 6","Seward",142,"2023-08-08",30,2,"F",55,2.9,,,"",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 2",0
"4 080823 2 7","Seward",142,"2023-08-08",30,3,"M",44,1.5,,,"",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 3",0
"4 080823 2 8","Seward",142,"2023-08-08",30,4,"F",45,1.5,9,,"3",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 4",0
"4 080823 2 9","Seward",142,"2023-08-08",30,5,"F",46,1.5,,,"",,"Charter","HARVESTER",485932,,2023,8,8,,"Black","Pelagic","Gen on card 81833, slot 5",0
"4 080823 3 1","Seward",142,"2023-08-08",30,13,"M",48,2.2,20,,"2",,"Private","P1",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 3 2","Seward",142,"2023-08-08",30,14,"F",42,1.4,,,"",,"Private","P1",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 3 3","Seward",155,"2023-08-08",6,1,"F",54,2.6,,,"",,"Private","P1",495932,,2023,8,8,,"Yelltail","Pelagic","Genetics on card 81790, slot 1",0
"4 080823 4 1","Seward",155,"2023-08-08",6,2,"",37,0.9,,,"",,"Private","P2",495932,,2023,8,8,,"Yelltail","Pelagic","Genetics on card 81790, slot 2",0
"4 080823 4 2","Seward",145,"2023-08-08",15,1,"M",56,,25,,"2",,"Private","P2",495932,,2023,8,8,,"Yelleye","Demersal","Genetics on card 81872, slot 6",0
"4 080823 4 3","Seward",142,"2023-08-08",30,15,"M",41,,,,"",,"Private","P2",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 4 4","Seward",142,"2023-08-08",30,16,"F",47,,10,10,"2",,"Private","P2",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 4 5","Seward",142,"2023-08-08",30,17,"M",42,,9,9,"3",,"Private","P2",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 4 6","Seward",142,"2023-08-08",30,18,"M",40,,8,8,"3",,"Private","P2",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 4 7","Seward",142,"2023-08-08",30,19,"M",41,,,,"",,"Private","P2",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 4 8","Seward",173,"2023-08-08",10,1,"F",37,,,,"",,"Private","P2",495932,,2023,8,8,,"Dark","Pelagic","Genetics on card 81791, slot 1",0
"4 080823 5 13","Seward",142,"2023-08-08",30,20,"M",49,,9,,"3",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 14","Seward",142,"2023-08-08",30,21,"M",47,,14,,"2",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 15","Seward",142,"2023-08-08",30,22,"M",50,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 16","Seward",142,"2023-08-08",30,23,"F",44,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 17","Seward",142,"2023-08-08",30,24,"F",44,,9,,"3",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 18","Seward",142,"2023-08-08",30,25,"M",48,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 19","Seward",142,"2023-08-08",30,26,"M",48,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 20","Seward",142,"2023-08-08",30,27,"M",46,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 21","Seward",142,"2023-08-08",30,28,"M",49,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 22","Seward",142,"2023-08-08",30,29,"M",51,,32,,"2",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 23","Seward",142,"2023-08-08",30,30,"M",51,,32,,"2",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 24","Seward",142,"2023-08-08",30,31,"F",44,,,,"",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 25","Seward",142,"2023-08-08",30,32,"F",43,,9,,"2",,"Private","P3",495932,,2023,8,8,,"Black","Pelagic","",0
"4 080823 5 26","Seward",145,"2023-08-08",15,2,"F",59,4,39,39,"2",,"Private","P3",495932,,2023,8,8,,"Yelleye","Demersal","Genetics on card 81872, slot 7",0
"4 080823 5 27","Seward",145,"2023-08-08",15,3,"F",60,4.5,39,,"2",,"Private","P3",495932,,2023,8,8,,"Yelleye","Demersal","Genetics on card 81872, slot 8",0
"4 080823 5 28","Seward",145,"2023-08-08",15,4,"M",67,5.4,55,,"2",,"Private","P3",495932,,2023,8,8,,"Yelleye","Demersal","Genetics on card 81872, slot 9",0
"4 080823 5 29","Seward",145,"2023-08-08",15,5,"F",50,2.7,21,,"2",,"Private","P3",495932,,2023,8,8,,"Yelleye","Demersal","Genetics on card 81872, slot 10",0
"4 080823 5 30","Seward",145,"2023-08-08",15,6,"F",51,2.6,25,,"2",,"Private","P3",495932,,2023,8,8,,"Yelleye","Demersal","1 OTO / Genetics on card 81792, slot 1",0
"4 080823 5 31","Seward",145,"2023-08-08",15,7,"M",45,1.6,17,17,"2",,"Private","P3",495932,,2023,8,8,,"Yelleye","Demersal","Genetics on card 81792, slot 2",0
"4 080823 5 32","Seward",173,"2023-08-08",10,2,"F",48,,,,"",,"Private","P3",495932,,2023,8,8,,"Dark","Pelagic","Genetics on card 81791, slot 2",0
"4 080823 5 33","Seward",173,"2023-08-08",10,3,"M",43,1.4,,,"",,"Private","P3",495932,,2023,8,8,,"Dark","Pelagic","Genetics on card 81791, slot 3",0
"4 081023 1 1","Seward",142,"2023-08-10",31,1,"M",53,2.8,31,,"2",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 1",0
"4 081023 1 10","Seward",142,"2023-08-10",31,10,"M",54,,30,,"2",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 10",0
"4 081023 1 11","Seward",142,"2023-08-10",31,11,"F",42,,9,9,"3",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 1 12","Seward",173,"2023-08-10",11,1,"M",41,1.3,,,"",,"Private","P1",495932,,2023,8,10,,"Dark","Pelagic","Genetics on card 81791, slot 4",0
"4 081023 1 13","Seward",155,"2023-08-10",7,1,"F",45,1.6,,,"",,"Private","P1",495932,,2023,8,10,,"Yelltail","Pelagic","Genetics on card 81790, slot 3",0
"4 081023 1 2","Seward",142,"2023-08-10",31,2,"M",43,1.5,9,,"3",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 2",0
"4 081023 1 3","Seward",142,"2023-08-10",31,3,"M",40,1.2,8,,"3",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 3",0
"4 081023 1 4","Seward",142,"2023-08-10",31,4,"F",38,0.9,8,,"3",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 4",0
"4 081023 1 5","Seward",142,"2023-08-10",31,5,"M",44,1.5,9,9,"3",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 5",0
"4 081023 1 6","Seward",142,"2023-08-10",31,6,"M",40,1.2,9,,"3",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 6",0
"4 081023 1 7","Seward",142,"2023-08-10",31,7,"F",41,1.3,,,"",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 7",0
"4 081023 1 8","Seward",142,"2023-08-10",31,8,"M",40,1.2,,,"",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 8",0
"4 081023 1 9","Seward",142,"2023-08-10",31,9,"F",47,1.9,10,10,"2",,"Private","P1",495932,,2023,8,10,,"Black","Pelagic","Gen on card 81793, slot 9",0
"4 081023 2 9","Seward",142,"2023-08-10",31,12,"F",38,1,9,9,"3",,"Charter","OVERTIME III",495938,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 10","Seward",142,"2023-08-10",31,19,"M",40,,,,"",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 11","Seward",142,"2023-08-10",31,20,"M",51,,21,,"2",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 12","Seward",142,"2023-08-10",31,21,"F",41,,9,,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 13","Seward",142,"2023-08-10",31,22,"F",40,,9,,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 14","Seward",142,"2023-08-10",31,23,"F",43,,,,"",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 15","Seward",142,"2023-08-10",31,24,"F",42,,9,9,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 16","Seward",142,"2023-08-10",31,25,"F",41,,9,,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 17","Seward",142,"2023-08-10",31,26,"M",43,,10,,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 18","Seward",145,"2023-08-10",16,1,"M",56,3.7,25,,"2",,"Private","P2",475933,,2023,8,10,,"Yelleye","Demersal","Genetics on card 81792, slot 3",0
"4 081023 7 19","Seward",145,"2023-08-10",16,2,"M",49,2.2,25,,"2",,"Private","P2",475933,,2023,8,10,,"Yelleye","Demersal","Genetics on card 81792, slot 4",0
"4 081023 7 20","Seward",145,"2023-08-10",16,3,"M",45,1.6,16,,"2",,"Private","P2",475933,,2023,8,10,,"Yelleye","Demersal","Genetics on card 81792, slot 5",0
"4 081023 7 21","Seward",145,"2023-08-10",16,4,"F",32,0.7,10,10,"2",,"Private","P2",475933,,2023,8,10,,"Yelleye","Demersal","Genetics on card 81792, slot 6",0
"4 081023 7 4","Seward",142,"2023-08-10",31,13,"F",42,,9,,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 5","Seward",142,"2023-08-10",31,14,"M",41,,9,9,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 6","Seward",142,"2023-08-10",31,15,"F",44,,,,"",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 7","Seward",142,"2023-08-10",31,16,"F",44,,,,"",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 8","Seward",142,"2023-08-10",31,17,"F",45,,9,,"3",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 7 9","Seward",142,"2023-08-10",31,18,"M",41,,,,"",,"Private","P2",475933,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 1","Seward",142,"2023-08-10",31,27,"M",45,,,,"",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 10","Seward",142,"2023-08-10",31,36,"M",39,,9,,"3",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 11","Seward",142,"2023-08-10",31,37,"F",44,,9,,"3",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 12","Seward",145,"2023-08-10",16,5,"F",76,9.2,53,53,"2",,"Private","P3",495932,,2023,8,10,,"Yelleye","Demersal","Genetics on card 81792, slot 7",0
"4 081023 8 13","Seward",145,"2023-08-10",16,6,"F",37,1,12,,"2",,"Private","P3",495932,,2023,8,10,,"Yelleye","Demersal","Genetics on card 81792, slot 8",0
"4 081023 8 14","Seward",173,"2023-08-10",11,2,"F",37,,,,"",,"Private","P3",495932,,2023,8,10,,"Dark","Pelagic","",0
"4 081023 8 15","Seward",148,"2023-08-10",3,1,"F",33,0.7,,,"",,"Private","P3",495932,,2023,8,10,,"Tiger","Demersal","",0
"4 081023 8 2","Seward",142,"2023-08-10",31,28,"M",42,,,,"",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 3","Seward",142,"2023-08-10",31,29,"M",48,,,,"",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 4","Seward",142,"2023-08-10",31,30,"F",46,,10,,"3",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 5","Seward",142,"2023-08-10",31,31,"M",44,,,,"",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 6","Seward",142,"2023-08-10",31,32,"F",38,,9,,"3",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 7","Seward",142,"2023-08-10",31,33,"F",42,,,,"",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
"4 081023 8 8","Seward",142,"2023-08-10",31,34,"M",38,,,,"",,"Private","P3",495932,,2023,8,10,,"Black","Pelagic","",0
