"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGEERR","SEX","LENGTH","OBSWT","AGE","STATAREA","CAS","PORT","USER","RNDLEN","NETWT","RNDWT"
"19508",NA,1997,7,16,33,3,NA,"","F",148,NA,NA,466004,0,"Valdez","Charter",148,74.4417899400392,99.008333535336
"19509",NA,1997,7,16,33,4,3,"","M",94,NA,10,466004,0,"Valdez","Charter",94,17.1042129489918,22.7487762166551
"19510",NA,1997,7,16,33,5,NA,"","F",143.5,NA,NA,466004,0,"Valdez","Charter",144,68.1182251379398,90.5979283910902
"19511",NA,1997,7,16,33,6,NA,"","F",142.7,NA,NA,466004,0,"Valdez","Charter",143,66.5974515592137,88.5752841500595
"19512",NA,1997,7,16,33,7,2,"","F",141.3,NA,11,466004,0,"Valdez","Charter",141,63.6266084507889,84.6240327683155
"19513",NA,1997,7,16,33,8,NA,"","F",140.8,NA,NA,466004,0,"Valdez","Charter",141,63.6266084507889,84.6240327683155
"19514",NA,1997,7,16,33,9,3,"","F",130.6,NA,9,466004,0,"Valdez","Charter",131,50.1334794330865,66.6780347033032
"19515",NA,1997,7,16,33,10,1,"","",130,NA,11,466004,0,"Valdez","Charter",130,48.9041044906044,65.0429535957251
"19516",NA,1997,7,16,33,11,2,"","F",124.9,NA,10,466004,0,"Valdez","Charter",125,43.0682565482885,57.2812168078305
"19517",NA,1997,7,16,33,12,1,"","F",123.9,NA,12,466004,0,"Valdez","Charter",124,41.9618965898669,55.8097468732444
"19518",NA,1997,7,16,33,13,3,"","F",118.5,NA,9,466004,0,"Valdez","Charter",119,36.7232411172277,48.8422821101114
"19519",NA,1997,7,16,33,14,3,"","F",117.8,NA,11,466004,0,"Valdez","Charter",118,35.7327592174688,47.5249311655541
"19520",NA,1997,7,16,33,15,2,"","F",113.5,NA,11,466004,0,"Valdez","Charter",114,31.9551284463005,42.5006440323936
"19521",NA,1997,7,16,33,16,NA,"","F",111,NA,NA,466004,0,"Valdez","Charter",111,29.3099650456363,38.9825499559431
"19522",NA,1997,7,16,33,17,2,"","F",108.1,NA,9,466004,0,"Valdez","Charter",108,26.8201879531908,35.6711212410232
"19523",NA,1997,7,16,33,18,NA,"","F",107,NA,NA,466004,0,"Valdez","Charter",107,26.0238944567846,34.6120428369748
"19524",NA,1997,7,16,33,19,NA,"","F",106.4,NA,NA,466004,0,"Valdez","Charter",106,25.2440977221506,33.5749052929341
"19525",NA,1997,7,16,33,20,3,"","F",104.7,NA,13,466004,0,"Valdez","Charter",105,24.4806067874466,32.5594546277194
"19526",NA,1997,7,16,33,21,NA,"","F",103,NA,NA,466004,0,"Valdez","Charter",103,23.0017806330211,30.5926008852709
"19527",NA,1997,7,16,33,22,2,"","F",102.8,NA,13,466004,0,"Valdez","Charter",103,23.0017806330211,30.5926008852709
"19528",NA,1997,7,16,33,23,NA,"","F",102.2,NA,NA,466004,0,"Valdez","Charter",102,22.2860656615977,29.6406927344324
"19529",NA,1997,7,16,33,24,NA,"","F",101.4,NA,NA,466004,0,"Valdez","Charter",101,21.5858969931053,28.7094613237299
"19530",NA,1997,7,16,33,25,NA,"","F",98,NA,NA,466004,0,"Valdez","Charter",98,19.5767833424166,26.0373198478463
"19531",NA,1997,7,16,33,26,NA,"","F",96.7,NA,NA,466004,0,"Valdez","Charter",97,18.9369166767327,25.1862907107824
"19532",NA,1997,7,16,33,27,2,"","F",95,NA,9,466004,0,"Valdez","Charter",95,17.7008177429845,23.542266626813
"19533",NA,1997,7,16,33,28,3,"","F",94.9,NA,12,466004,0,"Valdez","Charter",95,17.7008177429845,23.542266626813
"19534",NA,1997,7,16,33,29,NA,"","M",94.1,NA,NA,466004,0,"Valdez","Charter",94,17.1042129489918,22.7487762166551
"19535",NA,1997,7,16,33,30,2,"","F",110.5,NA,9,466004,0,"Valdez","Charter",111,29.3099650456363,38.9825499559431
"19536",NA,1997,7,16,34,1,1,"","F",93.5,NA,10,466004,0,"Valdez","Charter",94,17.1042129489918,22.7487762166551
"19537",NA,1997,7,16,34,2,NA,"","F",88.5,NA,NA,466004,0,"Valdez","Charter",89,14.3282275744224,19.0566875917582
"19538",NA,1997,7,16,34,3,1,"","M",86.6,NA,13,466004,0,"Valdez","Charter",87,13.3110166823064,17.703786817025
"19539",NA,1997,7,16,34,4,3,"","F",85,NA,9,466004,0,"Valdez","Charter",85,12.344859985371,16.4187886382518
"19540",NA,1997,7,16,34,5,NA,"","F",84.2,NA,NA,466004,0,"Valdez","Charter",84,11.8804731210747,15.8011494118613
"19541",NA,1997,7,16,34,6,3,"","F",83.3,NA,7,466004,0,"Valdez","Charter",83,11.4283062149386,15.1997628534186
"19542",NA,1997,7,16,34,7,3,"","F",80,NA,10,466004,0,"Valdez","Charter",80,10.1433265474259,13.4907268991556
"19543",NA,1997,7,16,34,8,3,"","F",79,NA,10,466004,0,"Valdez","Charter",79,9.7382433958611,12.9519622105045
"19544",NA,1997,7,16,34,9,NA,"","F",123.3,NA,NA,466002,0,"Valdez","Charter",123,40.8753430279002,54.364619646268
"19545",NA,1997,7,16,34,10,3,"","F",87.4,NA,9,466002,0,"Valdez","Charter",87,13.3110166823064,17.703786817025
"19546",NA,1997,7,16,34,11,3,"","",49.5,NA,3,466100,0,"Valdez","Private",50,2.21223705907735,2.94229766346005
"19547",NA,1997,7,17,35,1,2,"","F",81.5,NA,9,466003,0,"Valdez","Charter",82,10.9881791366113,14.614389387734
"19548",NA,1997,7,17,35,2,NA,"","F",81.5,NA,NA,466003,0,"Valdez","Charter",82,10.9881791366113,14.614389387734
"19549",NA,1997,7,17,35,3,NA,"","F",73,NA,NA,466003,0,"Valdez","Charter",73,7.53936755018688,10.0274350960078
"19550",NA,1997,7,17,35,4,NA,"","F",130.8,NA,NA,476007,0,"Valdez","Charter",131,50.1334794330865,66.6780347033032
"19551",NA,1997,7,17,35,5,NA,"","F",117.4,NA,NA,476007,0,"Valdez","Charter",117,34.7609023202377,46.2323516627348
"19552",NA,1997,7,17,35,6,2,"","F",106.3,NA,8,476007,0,"Valdez","Charter",106,25.2440977221506,33.5749052929341
"19553",NA,1997,7,17,35,7,NA,"","F",89.2,NA,NA,476007,0,"Valdez","Charter",89,14.3282275744224,19.0566875917582
"19554",NA,1997,7,17,35,8,NA,"","F",63.7,NA,NA,NA,0,"Valdez","Charter",64,4.92257072920152,6.54706885743389
"19555",NA,1997,7,17,35,9,NA,"","F",102,NA,NA,NA,0,"Valdez","Charter",102,22.2860656615977,29.6406927344324
"19556",NA,1997,7,17,35,10,NA,"","F",117.1,NA,NA,NA,0,"Valdez","Charter",117,34.7609023202377,46.2323516627348
"19557",NA,1997,7,17,35,11,3,"","F",97.2,NA,9,466003,0,"Valdez","Charter",97,18.9369166767327,25.1862907107824
"19558",NA,1997,7,17,35,12,NA,"","F",94.9,NA,NA,466003,0,"Valdez","Charter",95,17.7008177429845,23.542266626813
"19559",NA,1997,7,17,35,13,2,"","F",91,NA,7,476007,0,"Valdez","Charter",91,15.3979519606891,20.4794318448409
"19560",NA,1997,7,21,36,1,NA,"","F",80.7,NA,NA,476008,0,"Valdez","Charter",81,10.5599122758681,14.0447901313923
"19561",NA,1997,7,21,36,2,NA,"","F",148.6,NA,NA,476002,0,"Valdez","Charter",149,76.0838286642098,101.192261646301
"19562",NA,1997,7,21,36,3,2,"","F",138,NA,17,476002,0,"Valdez","Charter",138,59.3440373308037,78.9281698641884
"19563",NA,1997,7,21,36,4,2,"","F",90.5,NA,9,476002,0,"Valdez","Charter",91,15.3979519606891,20.4794318448409
"19564",NA,1997,7,21,36,5,NA,"","F",124.5,NA,NA,476007,0,"Valdez","Charter",125,43.0682565482885,57.2812168078305
"19565",NA,1997,7,21,36,6,3,"","F",119.1,NA,9,476007,0,"Valdez","Charter",119,36.7232411172277,48.8422821101114
"19566",NA,1997,7,21,36,7,2,"","F",99.8,NA,8,476007,0,"Valdez","Charter",100,20.9010858569024,27.7986555863006
"19567",NA,1997,7,21,36,8,2,"","F",95.5,NA,7,476007,0,"Valdez","Charter",96,18.3116569755219,24.3546889842045
"19568",NA,1997,7,21,36,9,3,"","F",76.3,NA,10,476007,0,"Valdez","Charter",76,8.5902319024382,11.4250953130969
"19569",NA,1997,7,21,36,10,3,"","F",119.4,NA,10,476002,0,"Valdez","Charter",119,36.7232411172277,48.8422821101114
"19570",NA,1997,7,21,36,11,3,"","F",106.4,NA,9,476002,0,"Valdez","Charter",106,25.2440977221506,33.5749052929341
"19571",NA,1997,7,21,36,12,NA,"I","F",150,NA,NA,476002,0,"Valdez","Charter",150,77.7507395388125,103.409269968902
"19572",NA,1997,7,24,37,1,1,"","F",149.8,NA,11,466002,0,"Valdez","Charter",150,77.7507395388125,103.409269968902
"19573",NA,1997,7,24,37,2,2,"","F",144.7,NA,13,466002,0,"Valdez","Charter",145,69.6628401239782,92.6522819449818
"19574",NA,1997,7,24,37,3,NA,"","F",126.1,NA,NA,466002,0,"Valdez","Charter",126,44.1946211578998,58.7792931308291
"19575",NA,1997,7,24,37,4,NA,"","F",123.8,NA,NA,466002,0,"Valdez","Charter",124,41.9618965898669,55.8097468732444
"19576",NA,1997,7,24,37,5,2,"","F",117.5,NA,13,466002,0,"Valdez","Charter",118,35.7327592174688,47.5249311655541
"19577",NA,1997,7,24,37,6,NA,"","F",114.5,NA,NA,466002,0,"Valdez","Charter",115,32.8722818526814,43.720467339103
"19578",NA,1997,7,24,37,7,NA,"","F",100,NA,NA,466002,0,"Valdez","Charter",100,20.9010858569024,27.7986555863006
"19579",NA,1997,7,24,37,8,2,"","F",158.5,NA,13,475932,0,"Valdez","Charter",159,93.9064735834806,124.896559649753
"19580",NA,1997,7,24,37,9,2,"","F",146.2,NA,11,475932,0,"Valdez","Charter",146,71.2315019887251,94.7386180907693
"19581",NA,1997,7,24,37,10,2,"","F",142,NA,13,475932,0,"Valdez","Charter",142,65.1003142585754,86.5840763979463
"19582",NA,1997,7,24,37,11,3,"","F",136.5,NA,11,475932,0,"Valdez","Charter",137,57.962016586709,77.0900682965838
"19583",NA,1997,7,24,37,12,NA,"","F",111.1,NA,NA,475932,0,"Valdez","Charter",111,29.3099650456363,38.9825499559431
"19584",NA,1997,7,24,37,13,NA,"","F",109,NA,NA,475932,0,"Valdez","Charter",109,27.633169602028,36.7523950565912
"19585",NA,1997,7,24,37,14,NA,"","F",91.6,NA,NA,475932,0,"Valdez","Charter",92,15.9529649068762,21.2176046767513
"19586",NA,1997,7,24,37,15,3,"","F",139.8,NA,11,466004,0,"Valdez","Charter",140,62.1761296964466,82.6948813546873
"19587",NA,1997,7,24,37,16,3,"","F",114.8,NA,10,466004,0,"Valdez","Charter",115,32.8722818526814,43.720467339103
"19588",NA,1997,7,24,37,17,NA,"","F",104,NA,NA,466004,0,"Valdez","Charter",104,23.7332311227181,31.5654374345644
"19589",NA,1997,7,24,37,18,NA,"","F",98.3,NA,NA,466004,0,"Valdez","Charter",98,19.5767833424166,26.0373198478463
"19590",NA,1997,7,24,37,19,3,"","F",98,NA,9,466004,0,"Valdez","Charter",98,19.5767833424166,26.0373198478463
"19591",NA,1997,7,24,37,20,NA,"","F",96,NA,NA,466004,0,"Valdez","Charter",96,18.3116569755219,24.3546889842045
"19592",NA,1997,7,24,37,21,3,"","F",86.4,NA,7,466004,0,"Valdez","Charter",86,12.8216474535934,17.0529207932853
"19593",NA,1997,7,27,38,1,2,"","F",121.5,NA,8,466033,0,"Valdez","Private",122,39.8083979910079,52.9455719559642
"19594",NA,1997,7,27,38,2,3,"","F",114.4,NA,8,466033,0,"Valdez","Private",114,31.9551284463005,42.5006440323936
"19595",NA,1997,7,27,38,3,3,"","F",117.8,NA,8,466033,0,"Valdez","Private",118,35.7327592174688,47.5249311655541
"19596",NA,1997,7,27,38,4,1,"","F",101,NA,9,466033,0,"Valdez","Private",101,21.5858969931053,28.7094613237299
"19597",NA,1997,7,27,38,5,3,"","F",86.4,NA,7,466033,0,"Valdez","Private",86,12.8216474535934,17.0529207932853
"19598",NA,1997,7,27,38,6,NA,"","",NA,NA,NA,466033,0,"Valdez","Private",NA,NA,NA
"19599",NA,1997,7,27,38,7,2,"","F",102,NA,7,466100,0,"Valdez","Private",102,22.2860656615977,29.6406927344324
"19600",NA,1997,7,27,38,8,3,"","F",78.5,NA,5,466100,0,"Valdez","Private",79,9.7382433958611,12.9519622105045
"19601",NA,1997,7,27,38,9,3,"","F",151.5,NA,12,466031,0,"Valdez","Private",152,81.1600066940588,107.943629767203
"19602",NA,1997,7,27,38,10,1,"","F",128,NA,10,466032,0,"Valdez","Private",128,46.5081592524384,61.856322196026
"19603",NA,1997,7,27,38,11,1,"","F",98.1,NA,9,466033,0,"Valdez","Private",98,19.5767833424166,26.0373198478463
"19604",NA,1997,7,28,39,1,2,"","F",116,NA,11,466033,0,"Valdez","Private",116,33.8074749051989,44.9642835576298
"19605",NA,1997,7,28,39,2,2,"","F",106.7,NA,10,466033,0,"Valdez","Private",107,26.0238944567846,34.6120428369748
"19606",NA,1997,7,28,39,3,2,"","F",104.3,NA,10,466033,0,"Valdez","Private",104,23.7332311227181,31.5654374345644
"19607",NA,1997,7,28,39,4,2,"","F",92.1,NA,9,466033,0,"Valdez","Private",92,15.9529649068762,21.2176046767513
"19608",NA,1997,7,28,39,5,2,"","F",91.1,NA,7,466033,0,"Valdez","Private",91,15.3979519606891,20.4794318448409
"19609",NA,1997,7,28,39,6,2,"","F",87.8,NA,7,466033,0,"Valdez","Private",88,13.8131493343522,18.3716283228886
"19610",NA,1997,7,28,39,7,3,"","F",87.5,NA,9,466033,0,"Valdez","Private",88,13.8131493343522,18.3716283228886
"19611",NA,1997,7,28,39,8,2,"","F",87.5,NA,9,466033,0,"Valdez","Private",88,13.8131493343522,18.3716283228886
"19612",NA,1997,7,28,39,9,3,"","F",72,NA,5,466033,0,"Valdez","Private",72,7.20984847775072,9.58917139686394
"19613",NA,1997,7,28,39,10,2,"","F",59.5,NA,6,466033,0,"Valdez","Private",60,3.99373183786951,5.31170373755076
"19614",NA,1997,7,28,39,11,3,"","M",58.5,NA,6,466033,0,"Valdez","Private",59,3.78206829564632,5.03018908559809
"19615",NA,1997,7,28,39,12,NA,"","F",141,NA,NA,466003,0,"Valdez","Charter",141,63.6266084507889,84.6240327683155
"19616",NA,1997,7,28,39,13,3,"","F",59.5,NA,5,466100,0,"Valdez","Private",60,3.99373183786951,5.31170373755076
"19617",NA,1997,7,28,39,14,NA,"","F",100.3,NA,NA,466003,0,"Valdez","Charter",100,20.9010858569024,27.7986555863006
"19618",NA,1997,7,28,39,15,2,"","F",86.6,NA,7,466003,0,"Valdez","Charter",87,13.3110166823064,17.703786817025
"19619",NA,1997,7,28,39,16,3,"","M",81.1,NA,8,466003,0,"Valdez","Charter",81,10.5599122758681,14.0447901313923
"19620",NA,1997,7,28,39,17,2,"","M",76,NA,9,466003,0,"Valdez","Charter",76,8.5902319024382,11.4250953130969
"19621",NA,1997,7,29,40,1,2,"","F",111.1,NA,10,466032,0,"Valdez","Charter",111,29.3099650456363,38.9825499559431
"19622",NA,1997,7,29,40,2,3,"","F",107.5,NA,10,466032,0,"Valdez","Charter",108,26.8201879531908,35.6711212410232
"19623",NA,1997,7,29,40,3,3,"","F",108.5,NA,9,466033,0,"Valdez","Private",109,27.633169602028,36.7523950565912
"19624",NA,1997,7,29,40,4,3,"","F",94.5,NA,8,466033,0,"Valdez","Private",95,17.7008177429845,23.542266626813
"19625",NA,1997,7,29,40,5,2,"","M",82.5,NA,7,466033,0,"Valdez","Private",83,11.4283062149386,15.1997628534186
"19626",NA,1997,7,29,40,6,3,"","M",79.5,NA,8,466033,0,"Valdez","Private",80,10.1433265474259,13.4907268991556
"19627",NA,1997,7,29,40,7,3,"","M",72.5,NA,8,466033,0,"Valdez","Private",73,7.53936755018688,10.0274350960078
"19628",NA,1997,7,29,40,8,2,"","F",94.7,NA,10,466003,0,"Valdez","Charter",95,17.7008177429845,23.542266626813
"19629",NA,1997,7,29,40,9,2,"","F",91.8,NA,10,466003,0,"Valdez","Charter",92,15.9529649068762,21.2176046767513
"19630",NA,1997,7,29,40,10,NA,"","F",143.7,NA,NA,466002,0,"Valdez","Charter",144,68.1182251379398,90.5979283910902
"19631",NA,1997,7,29,40,11,2,"","F",115.5,NA,9,NA,0,"Valdez","Charter",116,33.8074749051989,44.9642835576298
"19632",NA,1997,7,29,40,12,3,"","F",99.8,NA,10,466004,0,"Valdez","Charter",100,20.9010858569024,27.7986555863006
"19633",NA,1997,7,29,40,13,2,"","F",79,NA,9,466004,0,"Valdez","Charter",79,9.7382433958611,12.9519622105045
"19634",NA,1997,8,2,41,1,NA,"","F",142.7,NA,NA,476002,0,"Valdez","Charter",143,66.5974515592137,88.5752841500595
"19635",NA,1997,8,2,41,2,2,"","F",133.8,NA,12,476002,0,"Valdez","Charter",134,53.9496207345737,71.7535412312889
"19636",NA,1997,8,2,41,3,2,"","F",120.1,NA,10,476002,0,"Valdez","Charter",120,37.7325439379309,50.1846650698821
"19637",NA,1997,8,2,41,4,NA,"","F",117.9,NA,NA,476002,0,"Valdez","Charter",118,35.7327592174688,47.5249311655541
"19638",NA,1997,8,2,41,5,2,"","F",101,NA,9,476002,0,"Valdez","Charter",101,21.5858969931053,28.7094613237299
"19639",NA,1997,8,2,41,6,2,"","F",100.7,NA,8,476002,0,"Valdez","Charter",101,21.5858969931053,28.7094613237299
"19640",NA,1997,8,2,41,7,NA,"","M",104.7,NA,NA,476002,0,"Valdez","Charter",105,24.4806067874466,32.5594546277194
"19641",NA,1997,8,2,41,8,3,"","F",103,NA,13,466002,0,"Valdez","Charter",103,23.0017806330211,30.5926008852709
"19642",NA,1997,8,2,41,9,2,"","F",95.6,NA,8,466002,0,"Valdez","Charter",96,18.3116569755219,24.3546889842045
"19643",NA,1997,8,2,41,10,NA,"","F",92,NA,NA,466002,0,"Valdez","Charter",92,15.9529649068762,21.2176046767513
"19644",NA,1997,8,2,41,11,2,"","F",82.2,NA,9,466003,0,"Valdez","Charter",82,10.9881791366113,14.614389387734
"19645",NA,1997,8,2,41,12,3,"","F",NA,NA,6,466004,0,"Valdez","Charter",NA,NA,NA
"19646",NA,1997,8,2,41,13,2,"","M",71,NA,8,466033,0,"Valdez","Private",71,6.89042324147201,9.16433260189999
"19647",NA,1997,8,2,41,14,3,"","M",66.7,NA,5,466033,0,"Valdez","Private",67,5.71019855759206,7.59462183537565
"19648",NA,1997,8,2,41,15,3,"","F",64,NA,7,466033,0,"Valdez","Private",64,4.92257072920152,6.54706885743389
"19649",NA,1997,8,2,41,16,2,"","F",153,NA,11,476002,0,"Valdez","Private",153,82.9027782797002,110.261533602751
"19650",NA,1997,8,2,41,17,3,"","F",99.9,NA,14,466100,0,"Valdez","Private",100,20.9010858569024,27.7986555863006
"19651",NA,1997,8,2,41,18,NA,"","F",93.7,NA,NA,466002,0,"Valdez","Charter",94,17.1042129489918,22.7487762166551
"19652",NA,1997,8,4,42,1,NA,"I","F",122.3,NA,NA,466002,0,"Valdez","Charter",122,39.8083979910079,52.9455719559642
"19653",NA,1997,8,4,42,2,3,"","F",103.5,NA,10,466002,0,"Valdez","Charter",104,23.7332311227181,31.5654374345644
"19654",NA,1997,8,4,42,3,3,"","F",NA,NA,11,466002,0,"Valdez","Charter",NA,NA,NA
"19655",NA,1997,8,6,43,1,2,"","F",116,NA,13,466003,0,"Valdez","Charter",116,33.8074749051989,44.9642835576298
"19656",NA,1997,8,6,43,2,2,"","F",111.7,NA,9,466003,0,"Valdez","Charter",112,30.174163738861,40.1319429585631
"19657",NA,1997,8,6,43,3,2,"","F",111.6,NA,11,466003,0,"Valdez","Charter",112,30.174163738861,40.1319429585631
"19658",NA,1997,8,6,43,4,NA,"","F",106.1,NA,NA,466003,0,"Valdez","Charter",106,25.2440977221506,33.5749052929341
"19659",NA,1997,8,6,43,5,3,"","F",96.8,NA,8,466003,0,"Valdez","Charter",97,18.9369166767327,25.1862907107824
"19660",NA,1997,8,6,43,6,3,"","F",96.5,NA,10,466003,0,"Valdez","Charter",97,18.9369166767327,25.1862907107824
"19661",NA,1997,8,6,43,7,NA,"","F",96,NA,NA,466002,0,"Valdez","Charter",96,18.3116569755219,24.3546889842045
"19662",NA,1997,8,6,43,8,3,"","F",94,NA,7,466003,0,"Valdez","Charter",94,17.1042129489918,22.7487762166551
"19663",NA,1997,8,6,43,9,3,"","F",93,NA,10,466003,0,"Valdez","Charter",93,16.5216570328072,21.9739709560743
"19664",NA,1997,8,6,43,10,2,"","F",86.2,NA,7,466003,0,"Valdez","Charter",86,12.8216474535934,17.0529207932853
"19665",NA,1997,8,6,43,11,2,"","M",83.5,NA,11,466003,0,"Valdez","Charter",84,11.8804731210747,15.8011494118613
"19666",NA,1997,8,6,43,12,3,"","M",75.4,NA,8,466003,0,"Valdez","Charter",75,8.22938427965115,10.9451643251248
"19667",NA,1997,8,6,43,13,2,"","F",122.5,NA,11,475932,0,"Valdez","Charter",123,40.8753430279002,54.364619646268
"19668",NA,1997,8,6,43,14,2,"","F",102,NA,9,475932,0,"Valdez","Charter",102,22.2860656615977,29.6406927344324
"19669",NA,1997,8,6,43,15,2,"","F",95.9,NA,10,475932,0,"Valdez","Charter",96,18.3116569755219,24.3546889842045
"19670",NA,1997,8,6,43,16,3,"","M",87,NA,10,475932,0,"Valdez","Charter",87,13.3110166823064,17.703786817025
"19671",NA,1997,8,6,43,17,1,"","",98.3,NA,10,466003,0,"Valdez","Charter",98,19.5767833424166,26.0373198478463
"19672",NA,1997,8,10,44,1,NA,"I","F",114,NA,NA,466033,0,"Valdez","Private",114,31.9551284463005,42.5006440323936
"19673",NA,1997,8,10,44,2,3,"","F",111.1,NA,7,466033,0,"Valdez","Private",111,29.3099650456363,38.9825499559431
"19674",NA,1997,8,10,44,3,3,"","F",NA,NA,5,466033,0,"Valdez","Private",NA,NA,NA
"19675",NA,1997,8,10,44,4,2,"","F",102,NA,7,466033,0,"Valdez","Private",102,22.2860656615977,29.6406927344324
"19676",NA,1997,8,10,44,5,3,"","M",NA,NA,6,466033,0,"Valdez","Private",NA,NA,NA
"19677",NA,1997,8,10,44,6,2,"","F",85.5,NA,9,466033,0,"Valdez","Private",86,12.8216474535934,17.0529207932853
"19678",NA,1997,8,10,44,7,3,"","F",82.4,NA,12,466033,0,"Valdez","Private",82,10.9881791366113,14.614389387734
"19679",NA,1997,8,10,44,8,3,"","F",81,NA,10,466033,0,"Valdez","Private",81,10.5599122758681,14.0447901313923
"19680",NA,1997,8,10,44,9,2,"","F",80,NA,8,466033,0,"Valdez","Private",80,10.1433265474259,13.4907268991556
"19681",NA,1997,8,10,44,10,3,"","F",70,NA,8,466033,0,"Valdez","Private",70,6.58091829516383,8.7526878929321
"19682",NA,1997,8,15,45,1,NA,"","F",150.8,NA,NA,466004,0,"Valdez","Charter",151,79.4427297196038,105.659634022389
"19683",NA,1997,8,15,45,2,NA,"","F",144,NA,NA,466004,0,"Valdez","Charter",144,68.1182251379398,90.5979283910902
"19684",NA,1997,8,15,45,3,NA,"","F",128.5,NA,NA,466004,0,"Valdez","Charter",129,47.6957311427726,63.4358048214451
"19685",NA,1997,8,15,45,4,3,"","F",125.4,NA,12,466004,0,"Valdez","Charter",125,43.0682565482885,57.2812168078305
"19686",NA,1997,8,15,45,5,NA,"","F",124,NA,NA,466004,0,"Valdez","Charter",124,41.9618965898669,55.8097468732444
"19687",NA,1997,8,15,45,6,NA,"","F",116.6,NA,NA,466004,0,"Valdez","Charter",117,34.7609023202377,46.2323516627348
"19688",NA,1997,8,15,45,7,2,"","F",115,NA,10,466004,0,"Valdez","Charter",115,32.8722818526814,43.720467339103
"19689",NA,1997,8,15,45,8,NA,"","F",105.8,NA,NA,466004,0,"Valdez","Charter",106,25.2440977221506,33.5749052929341
"19690",NA,1997,8,15,45,9,3,"","F",95.8,NA,10,466004,0,"Valdez","Charter",96,18.3116569755219,24.3546889842045
"19691",NA,1997,8,15,45,10,NA,"","F",94,NA,NA,466004,0,"Valdez","Charter",94,17.1042129489918,22.7487762166551
"19692",NA,1997,8,15,45,11,NA,"","F",93.2,NA,NA,466004,0,"Valdez","Charter",93,16.5216570328072,21.9739709560743
"19693",NA,1997,8,15,45,12,NA,"","M",82.7,NA,NA,466004,0,"Valdez","Charter",83,11.4283062149386,15.1997628534186
"19694",NA,1997,8,15,45,13,NA,"","F",82.3,NA,NA,466004,0,"Valdez","Charter",82,10.9881791366113,14.614389387734
"19695",NA,1997,8,15,45,14,NA,"","F",81.5,NA,NA,466004,0,"Valdez","Charter",82,10.9881791366113,14.614389387734
"19696",NA,1997,8,15,45,15,NA,"","F",192.8,NA,NA,476035,0,"Valdez","Charter",193,175.944028038066,234.007336814102
"19697",NA,1997,8,15,45,16,3,"","F",92.9,NA,10,476035,0,"Valdez","Private",93,16.5216570328072,21.9739709560743
"19698",NA,1997,8,15,45,17,NA,"","F",151.5,NA,NA,466032,0,"Valdez","Private",152,81.1600066940588,107.943629767203
"19699",NA,1997,8,16,46,1,NA,"","F",148.8,NA,NA,466004,0,"Valdez","Charter",149,76.0838286642098,101.192261646301
"19700",NA,1997,8,16,46,2,NA,"","F",142.9,NA,NA,466004,0,"Valdez","Charter",143,66.5974515592137,88.5752841500595
"19701",NA,1997,8,16,46,3,3,"","F",139.6,NA,12,466004,0,"Valdez","Charter",140,62.1761296964466,82.6948813546873
"19702",NA,1997,8,16,46,4,2,"","F",140.8,NA,11,466004,0,"Valdez","Charter",141,63.6266084507889,84.6240327683155
