"","year","page","line","port","age","AgeErr","length2","sex2","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","MONTH","DAY","SUB","LITHO"
"3196",2007,38,11,"Kodiak",7,"",100,"U","U",100,20.9,27.8,NA,NA,"Charter","",535734,NA,8,28,NA,NA
"3197",2007,39,1,"Kodiak",16,"",84,"U","U",84,11.9,15.8,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3198",2007,39,2,"Kodiak",20,"",83,"U","U",83,11.4,15.2,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3199",2007,39,3,"Kodiak",8,"",95,"U","U",95,17.7,23.5,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3200",2007,39,4,"Kodiak",14,"",99,"U","U",99,20.2,26.9,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3201",2007,39,5,"Kodiak",10,"",105,"U","U",105,24.5,32.6,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3202",2007,39,6,"Kodiak",8,"",93,"U","U",93,16.5,22,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3203",2007,39,7,"Kodiak",8,"",117,"U","U",117,34.8,46.2,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3204",2007,39,8,"Kodiak",16,"",95,"U","U",95,17.7,23.5,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3205",2007,39,9,"Kodiak",7,"",97,"U","U",97,18.9,25.2,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3206",2007,39,10,"Kodiak",15,"",98,"U","U",98,19.6,26,NA,NA,"Charter","",525733,NA,8,29,NA,NA
"3207",2007,39,11,"Kodiak",NA,"",NA,"","F",110,28.5,37.9,NA,NA,"Private","",525733,NA,8,29,NA,NA
"3208",2007,39,12,"Kodiak",5,"",78,"F","F",78,9.3,12.4,NA,NA,"Private","",525733,NA,8,29,NA,NA
"3209",2007,40,1,"Kodiak",11,"",89,"U","U",89,14.3,19.1,NA,NA,"Charter","",525733,NA,9,1,NA,NA
"3210",2007,40,2,"Kodiak",8,"",84,"U","U",84,11.9,15.8,NA,NA,"Charter","",525733,NA,9,1,NA,NA
"3211",2007,40,3,"Kodiak",16,"",82,"U","U",82,11,14.6,NA,NA,"Charter","",525733,NA,9,1,NA,NA
"3212",2007,40,4,"Kodiak",4,"",73,"U","U",73,7.5,10,NA,NA,"Charter","",525733,NA,9,1,NA,NA
"3213",2007,40,5,"Kodiak",17,"",80,"U","U",80,10.1,13.5,NA,NA,"Charter","",525733,NA,9,1,NA,NA
"3214",2007,40,6,"Kodiak",7,"",84,"U","U",84,11.9,15.8,NA,NA,"Charter","",525733,NA,9,1,NA,NA
"3215",2007,40,7,"Kodiak",8,"",108,"F","F",108,26.8,35.7,NA,NA,"Private","",525733,NA,9,1,NA,NA
"3216",2007,40,8,"Kodiak",6,"",84,"F","F",84,11.9,15.8,NA,NA,"Private","",525733,NA,9,1,NA,NA
"3217",2007,40,9,"Kodiak",5,"",78,"F","F",78,9.3,12.4,NA,NA,"Private","",525733,NA,9,1,NA,NA
"3218",2007,40,10,"Kodiak",NA,"",NA,"","F",103,23,30.6,NA,NA,"Private","",525733,NA,9,1,NA,NA
"3219",2007,40,11,"Kodiak",14,"",170,"F","F",170,116.6,155.1,NA,NA,"Private","",525733,NA,9,1,NA,NA
"3220",2007,41,1,"Kodiak",7,"",89,"U","U",89,14.3,19.1,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3221",2007,41,2,"Kodiak",16,"",80,"U","U",80,10.1,13.5,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3222",2007,41,3,"Kodiak",16,"",78,"U","U",78,9.3,12.4,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3223",2007,41,4,"Kodiak",12,"",82,"U","U",82,11,14.6,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3224",2007,41,5,"Kodiak",8,"",89,"U","U",89,14.3,19.1,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3225",2007,41,6,"Kodiak",10,"",84,"U","U",84,11.9,15.8,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3226",2007,41,7,"Kodiak",7,"",84,"U","U",84,11.9,15.8,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3227",2007,41,8,"Kodiak",6,"",83,"U","U",83,11.4,15.2,NA,NA,"Charter","",525733,NA,9,2,NA,NA
"3228",2007,41,9,"Kodiak",6,"",90,"F","F",90,14.9,19.8,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3229",2007,41,10,"Kodiak",10,"",75,"M","M",75,8.2,10.9,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3230",2007,41,11,"Kodiak",7,"",96,"F","F",96,18.3,24.4,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3231",2007,41,12,"Kodiak",NA,"",NA,"","F",81,10.6,14,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3232",2007,41,13,"Kodiak",7,"",86,"F","F",86,12.8,17.1,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3233",2007,41,14,"Kodiak",5,"",72,"F","F",72,7.2,9.6,NA,NA,"Private","",525731,NA,9,2,NA,NA
"3234",2007,41,15,"Kodiak",NA,"",NA,"","F",70,6.6,8.8,NA,NA,"Private","",525731,NA,9,2,NA,NA
"3235",2007,41,16,"Kodiak",NA,"I",82,"F","F",82,11,14.6,NA,NA,"Private","",525731,NA,9,2,NA,NA
"3236",2007,41,17,"Kodiak",8,"",68,"F","F",68,6,8,NA,NA,"Private","",525731,NA,9,2,NA,NA
"3237",2007,41,18,"Kodiak",NA,"",NA,"","F",73,7.5,10,NA,NA,"Private","",525731,NA,9,2,NA,NA
"3238",2007,41,19,"Kodiak",13,"",83,"F","F",83,11.4,15.2,NA,NA,"Private","",525731,NA,9,2,NA,NA
"3239",2007,41,20,"Kodiak",10,"",161,"F","F",161,97.8,130.1,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3240",2007,41,21,"Kodiak",NA,"",NA,"","F",92,16,21.2,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3241",2007,41,22,"Kodiak",7,"",120,"F","F",120,37.7,50.2,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3242",2007,41,23,"Kodiak",NA,"",NA,"","F",102,22.3,29.6,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3243",2007,41,24,"Kodiak",7,"",78,"F","F",78,9.3,12.4,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3244",2007,41,25,"Kodiak",7,"",111,"F","F",111,29.3,39,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3245",2007,41,26,"Kodiak",11,"",89,"F","F",89,14.3,19.1,NA,NA,"Private","",525733,NA,9,2,NA,NA
"3246",2007,1,1,"Seward",NA,"",NA,"","M",74,7.9,10.5,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3247",2007,1,2,"Seward",NA,"",NA,"","M",79,9.7,13,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3248",2007,1,3,"Seward",NA,"",NA,"","M",83,11.4,15.2,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3249",2007,1,4,"Seward",16,"",86,"M","M",86,12.8,17.1,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3250",2007,1,5,"Seward",10,"",88,"M","M",88,13.8,18.4,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3251",2007,1,6,"Seward",10,"",88,"M","M",88,13.8,18.4,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3252",2007,1,7,"Seward",13,"",90,"M","M",90,14.9,19.8,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3253",2007,1,8,"Seward",20,"",94,"M","M",94,17.1,22.7,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3254",2007,1,9,"Seward",NA,"",NA,"","F",95,17.7,23.5,NA,NA,"Charter","",496002,NA,6,5,NA,NA
"3255",2007,2,1,"Seward",5,"",57,"M","M",57,3.4,4.5,NA,NA,"Private","",495936,NA,6,9,NA,NA
"3256",2007,2,2,"Seward",6,"",63,"F","F",63,4.7,6.2,NA,NA,"Private","",495936,NA,6,9,NA,NA
"3257",2007,2,3,"Seward",4,"",64,"F","F",64,4.9,6.5,NA,NA,"Private","",495936,NA,6,9,NA,NA
"3258",2007,2,4,"Seward",6,"",67,"F","F",67,5.7,7.6,NA,NA,"Private","",495936,NA,6,9,NA,NA
"3259",2007,2,5,"Seward",7,"",85,"F","F",85,12.3,16.4,NA,NA,"Private","",495936,NA,6,9,NA,NA
"3260",2007,2,6,"Seward",6,"",75,"F","F",75,8.2,10.9,NA,NA,"Private","",495938,NA,6,9,NA,NA
"3261",2007,2,7,"Seward",NA,"I",99,"F","F",99,20.2,26.9,NA,NA,"Private","",495938,NA,6,9,NA,NA
"3262",2007,2,8,"Seward",NA,"",NA,"","M",80,10.1,13.5,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3263",2007,2,9,"Seward",NA,"I",82,"M","M",82,11,14.6,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3264",2007,2,10,"Seward",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3265",2007,2,11,"Seward",NA,"",NA,"","M",83,11.4,15.2,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3266",2007,2,12,"Seward",NA,"",NA,"","M",87,13.3,17.7,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3267",2007,2,13,"Seward",14,"",90,"M","M",90,14.9,19.8,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3268",2007,2,14,"Seward",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3269",2007,2,15,"Seward",NA,"",NA,"","M",69,6.3,8.4,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3270",2007,2,16,"Seward",NA,"",NA,"","M",77,9,11.9,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3271",2007,2,17,"Seward",NA,"",NA,"","M",75,8.2,10.9,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3272",2007,2,18,"Seward",NA,"",NA,"","M",76,8.6,11.4,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3273",2007,2,19,"Seward",18,"",97,"M","M",97,18.9,25.2,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3274",2007,2,20,"Seward",12,"",76,"M","M",76,8.6,11.4,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3275",2007,2,21,"Seward",NA,"",NA,"","M",92,16,21.2,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3276",2007,2,22,"Seward",NA,"",NA,"","M",69,6.3,8.4,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3277",2007,2,23,"Seward",20,"",78,"M","M",78,9.3,12.4,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3278",2007,2,24,"Seward",NA,"",NA,"","F",69,6.3,8.4,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3279",2007,2,25,"Seward",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3280",2007,2,26,"Seward",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","",485933,NA,6,9,NA,NA
"3281",2007,2,27,"Seward",8,"",77,"F","F",77,9,11.9,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3282",2007,2,28,"Seward",6,"",77,"F","F",77,9,11.9,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3283",2007,2,29,"Seward",14,"",85,"F","F",85,12.3,16.4,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3284",2007,2,30,"Seward",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3285",2007,2,31,"Seward",10,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","",485932,NA,6,9,NA,NA
"3286",2007,3,1,"Seward",7,"",72,"M","M",72,7.2,9.6,NA,NA,"Charter","",485933,NA,6,11,NA,NA
"3287",2007,3,2,"Seward",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","",485933,NA,6,11,NA,NA
"3288",2007,3,3,"Seward",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","",485933,NA,6,11,NA,NA
"3289",2007,3,4,"Seward",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","",485933,NA,6,11,NA,NA
"3290",2007,3,5,"Seward",6,"",70,"F","F",70,6.6,8.8,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3291",2007,3,6,"Seward",7,"",70,"F","F",70,6.6,8.8,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3292",2007,3,7,"Seward",7,"",71,"F","F",71,6.9,9.2,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3293",2007,3,8,"Seward",NA,"",NA,"","F",74,7.9,10.5,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3294",2007,3,9,"Seward",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3295",2007,3,10,"Seward",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3296",2007,3,11,"Seward",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3297",2007,3,12,"Seward",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3298",2007,3,13,"Seward",7,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3299",2007,3,14,"Seward",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3300",2007,3,15,"Seward",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3301",2007,3,16,"Seward",10,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3302",2007,3,17,"Seward",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3303",2007,3,18,"Seward",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3304",2007,3,19,"Seward",NA,"",NA,"","F",138,59.3,78.9,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3305",2007,3,20,"Seward",NA,"",NA,"","M",69,6.3,8.4,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3306",2007,3,21,"Seward",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3307",2007,3,22,"Seward",NA,"",NA,"","M",85,12.3,16.4,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3308",2007,3,23,"Seward",14,"",86,"M","M",86,12.8,17.1,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3309",2007,3,24,"Seward",17,"",89,"M","M",89,14.3,19.1,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3310",2007,3,25,"Seward",18,"",90,"M","M",90,14.9,19.8,NA,NA,"Charter","",475931,NA,6,11,NA,NA
"3311",2007,4,1,"Seward",7,"",76,"F","F",76,8.6,11.4,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3312",2007,4,2,"Seward",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3313",2007,4,3,"Seward",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3314",2007,4,4,"Seward",7,"",81,"F","F",81,10.6,14,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3315",2007,4,5,"Seward",6,"",81,"F","F",81,10.6,14,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3316",2007,4,6,"Seward",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3317",2007,4,7,"Seward",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3318",2007,4,8,"Seward",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3319",2007,4,9,"Seward",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3320",2007,4,10,"Seward",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3321",2007,4,11,"Seward",11,"",89,"F","F",89,14.3,19.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3322",2007,4,12,"Seward",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3323",2007,4,13,"Seward",NA,"",NA,"","F",119,36.7,48.8,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3324",2007,4,14,"Seward",NA,"",NA,"","F",150,77.8,103.4,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3325",2007,4,15,"Seward",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3326",2007,4,16,"Seward",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3327",2007,4,17,"Seward",NA,"",NA,"","M",79,9.7,13,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3328",2007,4,18,"Seward",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3329",2007,4,19,"Seward",10,"",82,"M","M",82,11,14.6,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3330",2007,4,20,"Seward",NA,"",NA,"","M",86,12.8,17.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3331",2007,4,21,"Seward",NA,"",NA,"","M",86,12.8,17.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3332",2007,4,22,"Seward",NA,"I",86,"M","M",86,12.8,17.1,NA,NA,"Charter","",475933,NA,6,13,NA,NA
"3333",2007,5,1,"Seward",NA,"",NA,"","M",72,7.2,9.6,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3334",2007,5,2,"Seward",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3335",2007,5,3,"Seward",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3336",2007,5,4,"Seward",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3337",2007,5,5,"Seward",6,"",85,"F","F",85,12.3,16.4,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3338",2007,5,6,"Seward",7,"",85,"F","F",85,12.3,16.4,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3339",2007,5,7,"Seward",10,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3340",2007,5,8,"Seward",10,"",87,"F","F",87,13.3,17.7,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3341",2007,5,9,"Seward",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3342",2007,5,10,"Seward",NA,"",NA,"","F",92,16,21.2,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3343",2007,5,11,"Seward",NA,"",NA,"","F",105,24.5,32.6,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3344",2007,5,12,"Seward",11,"",128,"F","F",128,46.5,61.9,NA,NA,"Charter","",475934,NA,6,14,NA,NA
"3345",2007,6,1,"Seward",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","TOP COVER",485932,NA,6,20,NA,NA
"3346",2007,6,2,"Seward",NA,"",NA,"","M",87,13.3,17.7,NA,NA,"Charter","TOP COVER",485932,NA,6,20,NA,NA
"3347",2007,6,3,"Seward",12,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","TOP COVER",485932,NA,6,20,NA,NA
"3348",2007,6,4,"Seward",6,"",67,"M","M",67,5.7,7.6,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3349",2007,6,5,"Seward",NA,"",NA,"","M",72,7.2,9.6,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3350",2007,6,6,"Seward",NA,"",NA,"","M",76,8.6,11.4,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3351",2007,6,7,"Seward",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3352",2007,6,8,"Seward",NA,"",NA,"","M",88,13.8,18.4,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3353",2007,6,9,"Seward",19,"",92,"M","M",92,16,21.2,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3354",2007,6,10,"Seward",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","JACKPOT",485932,NA,6,20,NA,NA
"3355",2007,6,11,"Seward",NA,"",NA,"","M",68,6,8,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3356",2007,6,12,"Seward",7,"",69,"F","F",69,6.3,8.4,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3357",2007,6,13,"Seward",7,"",69,"F","F",69,6.3,8.4,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3358",2007,6,14,"Seward",7,"",70,"F","F",70,6.6,8.8,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3359",2007,6,15,"Seward",NA,"",NA,"","M",73,7.5,10,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3360",2007,6,16,"Seward",10,"",74,"M","M",74,7.9,10.5,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3361",2007,6,17,"Seward",7,"",92,"F","F",92,16,21.2,NA,NA,"Charter","ARCTIC WARRIOR",485932,NA,6,20,NA,NA
"3362",2007,6,18,"Seward",NA,"",NA,"","M",76,8.6,11.4,NA,NA,"Charter","SNOW BIRD",485932,NA,6,20,NA,NA
"3363",2007,6,19,"Seward",15,"",81,"M","M",81,10.6,14,NA,NA,"Charter","SNOW BIRD",485932,NA,6,20,NA,NA
"3364",2007,6,20,"Seward",13,"",82,"M","M",82,11,14.6,NA,NA,"Charter","SNOW BIRD",485932,NA,6,20,NA,NA
"3365",2007,6,21,"Seward",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","SNOW BIRD",485932,NA,6,20,NA,NA
"3366",2007,6,22,"Seward",11,"",85,"M","M",85,12.3,16.4,NA,NA,"Charter","SNOW BIRD",485932,NA,6,20,NA,NA
"3367",2007,6,23,"Seward",NA,"",NA,"","M",85,12.3,16.4,NA,NA,"Charter","SNOW BIRD",485932,NA,6,20,NA,NA
"3368",2007,7,1,"Seward",7,"",73,"F","F",73,7.5,10,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3369",2007,7,2,"Seward",8,"",75,"F","F",75,8.2,10.9,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3370",2007,7,3,"Seward",7,"",78,"F","F",78,9.3,12.4,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3371",2007,7,4,"Seward",9,"",80,"F","F",80,10.1,13.5,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3372",2007,7,5,"Seward",8,"",81,"F","F",81,10.6,14,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3373",2007,7,6,"Seward",8,"",82,"F","F",82,11,14.6,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3374",2007,7,7,"Seward",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3375",2007,7,8,"Seward",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3376",2007,7,9,"Seward",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3377",2007,7,10,"Seward",8,"",85,"F","F",85,12.3,16.4,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3378",2007,7,11,"Seward",11,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3379",2007,7,12,"Seward",8,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3380",2007,7,13,"Seward",8,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3381",2007,7,14,"Seward",8,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3382",2007,7,15,"Seward",NA,"",NA,"","F",87,13.3,17.7,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3383",2007,7,16,"Seward",10,"",87,"F","F",87,13.3,17.7,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3384",2007,7,17,"Seward",NA,"",NA,"","M",89,14.3,19.1,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3385",2007,7,18,"Seward",7,"",79,"F","F",79,9.7,13,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3386",2007,7,19,"Seward",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3387",2007,7,20,"Seward",NA,"",NA,"","M",73,7.5,10,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3388",2007,7,21,"Seward",NA,"",NA,"","M",74,7.9,10.5,NA,NA,"Charter","HUNTRESS",475933,NA,6,24,NA,NA
"3389",2007,7,22,"Seward",7,"",84,"F","F",84,11.9,15.8,NA,NA,"Private","",475934,NA,6,24,NA,NA
"3390",2007,7,23,"Seward",9,"",86,"F","F",86,12.8,17.1,NA,NA,"Private","",475934,NA,6,24,NA,NA
"3391",2007,7,24,"Seward",12,"",96,"F","F",96,18.3,24.4,NA,NA,"Private","",475934,NA,6,24,NA,NA
"3392",2007,7,25,"Seward",6,"",77,"M","M",77,9,11.9,NA,NA,"Private","",475934,NA,6,24,NA,NA
"3393",2007,8,1,"Seward",8,"",103,"F","F",103,23,30.6,NA,NA,"Private","",485933,NA,6,28,NA,NA
"3394",2007,8,2,"Seward",13,"",102,"F","F",102,22.3,29.6,NA,NA,"Private","",485933,NA,6,28,NA,NA
"3395",2007,8,3,"Seward",7,"",71,"F","F",71,6.9,9.2,NA,NA,"Private","",485933,NA,6,28,NA,NA
"3396",2007,8,4,"Seward",5,"",72,"M","M",72,7.2,9.6,NA,NA,"Private","",485933,NA,6,28,NA,NA
"3397",2007,8,5,"Seward",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","PURSUIT",475931,NA,6,28,NA,NA
"3398",2007,8,6,"Seward",NA,"",NA,"","F",92,16,21.2,NA,NA,"Charter","PURSUIT",475931,NA,6,28,NA,NA
"3399",2007,8,7,"Seward",NA,"",NA,"","F",108,26.8,35.7,NA,NA,"Charter","PURSUIT",475931,NA,6,28,NA,NA
"3400",2007,8,8,"Seward",12,"",94,"F","F",94,17.1,22.7,NA,NA,"Charter","PURSUIT",475931,NA,6,28,NA,NA
"3401",2007,8,9,"Seward",16,"",113,"F","F",113,31.1,41.3,NA,NA,"Charter","PURSUIT",475931,NA,6,28,NA,NA
"3402",2007,8,10,"Seward",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","PURSUIT",475931,NA,6,28,NA,NA
