"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","FINCLIP","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"2847",161,2,NA,2001,5,25,1,6,NA,26,"","M",104,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,23.7,31.6
"2848",161,2,NA,2001,5,25,1,7,NA,13,"","F",94,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,17.1,22.7
"2849",161,2,NA,2001,5,25,1,8,NA,7,"","F",95,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,17.7,23.5
"2850",161,2,NA,2001,5,25,1,9,NA,NA,"","M",97,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,18.9,25.2
"2851",161,2,NA,2001,5,25,1,10,NA,NA,"","M",88,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,13.8,18.4
"2852",161,2,NA,2001,5,25,1,11,NA,13,"","F",88,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,13.8,18.4
"2853",161,2,NA,2001,5,25,1,12,NA,10,"","M",92,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,16,21.2
"2854",161,2,NA,2001,5,25,1,13,NA,15,"","M",90,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,14.9,19.8
"2855",161,2,NA,2001,5,25,1,14,NA,NA,"","F",92,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,16,21.2
"2856",161,2,NA,2001,5,25,1,15,NA,14,"","F",92,NA,"  ,C ,  ,  ,  ,",495934,"Charter","Seward",0,16,21.2
"2857",161,2,NA,2001,5,27,2,1,NA,6,"","F",68,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,6,8
"2858",161,2,NA,2001,5,27,2,2,NA,7,"","M",64,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,4.9,6.5
"2859",161,2,NA,2001,5,27,2,3,NA,6,"","M",58,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,3.6,4.8
"2860",161,2,NA,2001,5,27,2,4,NA,7,"","M",62,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,4.4,5.9
"2861",161,2,NA,2001,5,27,2,5,NA,11,"","F",124,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,42,55.8
"2862",161,2,NA,2001,5,27,2,6,NA,6,"","M",82,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,11,14.6
"2863",161,2,NA,2001,5,27,2,7,NA,7,"","F",81,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,10.6,14
"2864",161,2,NA,2001,5,27,2,8,NA,12,"","F",67,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,5.7,7.6
"2865",161,2,NA,2001,5,27,2,9,NA,5,"","F",67,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,5.7,7.6
"2866",161,2,NA,2001,5,27,2,10,NA,10,"","F",75,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,8.2,10.9
"2867",161,2,NA,2001,5,27,2,11,NA,7,"","F",79,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,9.7,13
"2868",161,2,NA,2001,5,27,2,12,NA,7,"","F",80,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,10.1,13.5
"2869",161,2,NA,2001,5,27,2,13,NA,14,"","F",147,NA,"  ,  ,D ,  ,  ,",485935,"Private","Seward",0,72.8,96.9
"2870",161,2,NA,2001,5,27,2,14,NA,15,"","F",125,NA,"  ,  ,D ,  ,  ,",485935,"Private","Seward",0,43.1,57.3
"2871",161,2,NA,2001,5,27,2,15,NA,16,"","F",140,NA,"  ,  ,D ,  ,  ,",485935,"Private","Seward",0,62.2,82.7
"2872",161,2,NA,2001,5,27,2,16,NA,16,"","F",74,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,7.9,10.5
"2873",161,2,NA,2001,5,27,2,17,NA,17,"","F",130,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,48.9,65
"2874",161,2,NA,2001,5,27,2,18,NA,14,"","M",70,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,6.6,8.8
"2875",161,2,NA,2001,5,27,2,19,NA,NA,"","M",82,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,11,14.6
"2876",161,2,NA,2001,5,27,2,20,NA,NA,"","F",93,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,16.5,22
"2877",161,2,NA,2001,5,27,2,21,NA,13,"","F",110,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,28.5,37.9
"2878",161,2,NA,2001,5,27,2,22,NA,8,"","F",83,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,11.4,15.2
"2879",161,2,NA,2001,5,27,2,23,NA,7,"","F",78,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,9.3,12.4
"2880",161,2,NA,2001,5,27,2,24,NA,NA,"","F",106,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,25.2,33.6
"2881",161,2,NA,2001,5,27,2,25,NA,7,"","F",79,NA,"  ,C ,  ,  ,  ,",495931,"Charter","Seward",0,9.7,13
"2882",161,2,NA,2001,5,28,3,1,NA,8,"","M",61,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,4.2,5.6
"2883",161,2,NA,2001,5,28,3,2,NA,6,"","F",65,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,5.2,6.9
"2884",161,2,NA,2001,5,28,3,3,NA,6,"","F",67,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,5.7,7.6
"2885",161,2,NA,2001,5,28,3,4,NA,6,"","M",76,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,8.6,11.4
"2886",161,2,NA,2001,5,28,3,5,NA,8,"","M",66,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,5.4,7.2
"2887",161,2,NA,2001,5,28,3,6,NA,11,"","M",83,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,11.4,15.2
"2888",161,2,NA,2001,5,28,3,7,NA,7,"","M",66,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,5.4,7.2
"2889",161,2,NA,2001,5,28,3,8,NA,15,"","M",91,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,15.4,20.5
"2890",161,2,NA,2001,5,28,3,9,NA,8,"","M",68,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,6,8
"2891",161,2,NA,2001,5,28,3,10,NA,12,"","M",80,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,10.1,13.5
"2892",161,2,NA,2001,5,28,3,11,NA,7,"","F",75,NA,"  ,  ,D ,  ,  ,",485933,"Private","Seward",0,8.2,10.9
"2893",161,2,NA,2001,5,28,3,12,NA,7,"","M",58,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,3.6,4.8
"2894",161,2,NA,2001,5,28,3,13,NA,5,"","M",67,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,5.7,7.6
"2895",161,2,NA,2001,5,28,3,14,NA,7,"","M",78,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,9.3,12.4
"2896",161,2,NA,2001,5,28,3,15,NA,6,"","F",77,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,9,11.9
"2897",161,2,NA,2001,5,28,3,16,NA,17,"","M",64,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,4.9,6.5
"2898",161,2,NA,2001,5,28,3,17,NA,11,"","F",88,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,13.8,18.4
"2899",161,2,NA,2001,5,28,3,18,NA,NA,"","M",84,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,11.9,15.8
"2900",161,2,NA,2001,5,28,3,19,NA,NA,"","M",76,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,8.6,11.4
"2901",161,2,NA,2001,5,28,3,20,NA,NA,"","M",72,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,7.2,9.6
"2902",161,2,NA,2001,5,28,3,21,NA,12,"","M",76,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,8.6,11.4
"2903",161,2,NA,2001,5,28,3,22,NA,NA,"","M",82,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,11,14.6
"2904",161,2,NA,2001,5,28,3,23,NA,10,"","F",85,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,12.3,16.4
"2905",161,2,NA,2001,5,28,3,24,NA,14,"","F",101,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,21.6,28.7
"2906",161,2,NA,2001,5,28,3,25,NA,10,"","F",93,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,16.5,22
"2907",161,2,NA,2001,5,28,3,26,NA,13,"","M",82,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,11,14.6
"2908",161,2,NA,2001,5,28,3,27,NA,NA,"","F",82,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,11,14.6
"2909",161,2,NA,2001,5,28,3,28,NA,9,"","M",87,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,13.3,17.7
"2910",161,2,NA,2001,5,28,3,29,NA,14,"","F",97,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,18.9,25.2
"2911",161,2,NA,2001,5,28,3,30,NA,14,"","F",141,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,63.6,84.6
"2912",161,2,NA,2001,5,28,4,1,NA,NA,"","F",93,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,16.5,22
"2913",161,2,NA,2001,5,28,4,2,NA,NA,"","M",93,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,16.5,22
"2914",161,2,NA,2001,5,28,4,3,NA,NA,"","M",95,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,17.7,23.5
"2915",161,2,NA,2001,5,28,4,4,NA,13,"","F",119,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,36.7,48.8
"2916",161,2,NA,2001,5,30,5,1,NA,NA,"","F",143,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,66.6,88.6
"2917",161,2,NA,2001,5,30,5,2,NA,14,"","F",104,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,23.7,31.6
"2918",161,2,NA,2001,5,30,5,3,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,31.1,41.3
"2919",161,2,NA,2001,5,30,5,4,NA,9,"","F",106,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,25.2,33.6
"2920",161,2,NA,2001,5,30,5,5,NA,11,"","F",97,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,18.9,25.2
"2921",161,2,NA,2001,5,30,5,6,NA,9,"","F",86,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,12.8,17.1
"2922",161,2,NA,2001,5,30,5,7,NA,8,"","F",89,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,14.3,19.1
"2923",161,2,NA,2001,5,30,5,8,NA,NA,"","F",114,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,32,42.5
"2924",161,2,NA,2001,5,30,5,9,NA,NA,"","F",99,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,20.2,26.9
"2925",161,2,NA,2001,5,30,5,10,NA,14,"","F",102,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,22.3,29.6
"2926",161,2,NA,2001,5,30,5,11,NA,NA,"","F",84,NA,"  ,C ,  ,  ,  ,",485931,"Charter","Seward",0,11.9,15.8
"2927",161,2,NA,2001,5,30,5,12,NA,NA,"","F",86,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,12.8,17.1
"2928",161,2,NA,2001,5,30,5,13,NA,14,"","F",115,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,32.9,43.7
"2929",161,2,NA,2001,5,30,5,14,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,31.1,41.3
"2930",161,2,NA,2001,5,30,5,15,NA,NA,"","F",119,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,36.7,48.8
"2931",161,2,NA,2001,5,30,5,16,NA,10,"","F",93,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,16.5,22
"2932",161,2,NA,2001,5,30,5,17,NA,12,"","F",98,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,19.6,26
"2933",161,2,NA,2001,5,30,5,18,NA,13,"","F",112,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,30.2,40.1
"2934",161,2,NA,2001,5,30,5,19,NA,19,"","F",110,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,28.5,37.9
"2935",161,2,NA,2001,5,30,5,20,NA,12,"","F",86,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,12.8,17.1
"2936",161,2,NA,2001,5,30,5,21,NA,6,"","F",72,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,7.2,9.6
"2937",161,2,NA,2001,5,30,5,22,NA,7,"","F",67,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,5.7,7.6
"2938",161,2,NA,2001,5,30,5,23,NA,NA,"","F",74,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,7.9,10.5
"2939",161,2,NA,2001,6,1,6,1,NA,8,"","F",91,NA,"  ,  ,  ,  ,LV,",495932,"Private","Seward",0,15.4,20.5
"2940",161,2,NA,2001,6,1,6,2,NA,7,"","F",67,NA,"  ,  ,  ,  ,LV,",495932,"Private","Seward",0,5.7,7.6
"2941",161,2,NA,2001,6,4,7,1,NA,NA,"","F",74,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,7.9,10.5
"2942",161,2,NA,2001,6,4,7,2,NA,7,"","F",71,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,6.9,9.2
"2943",161,2,NA,2001,6,4,7,3,NA,14,"","M",85,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,12.3,16.4
"2944",161,2,NA,2001,6,4,7,4,NA,7,"","F",63,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,4.7,6.2
"2945",161,2,NA,2001,6,4,7,5,NA,NA,"","F",79,NA,"  ,C ,  ,  ,  ,",495932,"Charter","Seward",0,9.7,13
"2946",161,2,NA,2001,6,4,7,6,NA,NA,"","F",133,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,52.7,70
"2947",161,2,NA,2001,6,4,7,7,NA,16,"","F",126,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,44.2,58.8
"2948",161,2,NA,2001,6,4,7,8,NA,NA,"","F",97,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,18.9,25.2
"2949",161,2,NA,2001,6,4,7,9,NA,19,"","M",108,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,26.8,35.7
"2950",161,2,NA,2001,6,4,7,10,NA,NA,"","M",103,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,23,30.6
"2951",161,2,NA,2001,6,4,7,11,NA,NA,"","F",84,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,11.9,15.8
"2952",161,2,NA,2001,6,4,7,12,NA,14,"","F",95,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,17.7,23.5
"2953",161,2,NA,2001,6,4,7,13,NA,20,"","M",87,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,13.3,17.7
"2954",161,2,NA,2001,6,4,7,14,NA,11,"","F",88,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,13.8,18.4
"2955",161,2,NA,2001,6,4,7,15,NA,7,"","M",NA,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,NA,NA
"2956",161,2,NA,2001,6,4,7,16,NA,12,"","M",88,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,13.8,18.4
"2957",161,2,NA,2001,6,4,7,17,NA,15,"","M",79,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,9.7,13
"2958",161,2,NA,2001,6,4,7,18,NA,NA,"","F",85,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,12.3,16.4
"2959",161,2,NA,2001,6,4,7,19,NA,12,"","F",124,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,42,55.8
"2960",161,2,NA,2001,6,4,7,20,NA,13,"","F",105,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,24.5,32.6
"2961",161,2,NA,2001,6,4,7,21,NA,NA,"","F",121,NA,"  ,C ,  ,  ,  ,",495938,"Charter","Seward",0,38.8,51.6
"2962",161,2,NA,2001,6,8,8,1,NA,12,"","F",75,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,8.2,10.9
"2963",161,2,NA,2001,6,8,8,2,NA,NA,"","F",132,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,51.4,68.3
"2964",161,2,NA,2001,6,8,8,3,NA,14,"","F",99,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,20.2,26.9
"2965",161,2,NA,2001,6,8,8,4,NA,16,"","F",115,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,32.9,43.7
"2966",161,2,NA,2001,6,8,8,5,NA,10,"","F",99,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,20.2,26.9
"2967",161,2,NA,2001,6,8,8,6,NA,14,"","F",103,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,23,30.6
"2968",161,2,NA,2001,6,8,8,7,NA,12,"","F",98,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,19.6,26
"2969",161,2,NA,2001,6,8,8,8,NA,10,"","M",72,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,7.2,9.6
"2970",161,2,NA,2001,6,8,8,9,NA,NA,"","M",79,NA,"  ,C ,  ,  ,  ,",485934,"Charter","Seward",0,9.7,13
"2971",161,2,NA,2001,6,8,8,10,NA,NA,"","F",85,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,12.3,16.4
"2972",161,2,NA,2001,6,8,8,11,NA,8,"","M",69,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,6.3,8.4
"2973",161,2,NA,2001,6,8,8,12,NA,6,"","F",69,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,6.3,8.4
"2974",161,2,NA,2001,6,8,8,13,NA,17,"","M",92,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,16,21.2
"2975",161,2,NA,2001,6,8,8,14,NA,10,"","F",82,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,11,14.6
"2976",161,2,NA,2001,6,8,8,15,NA,NA,"I","M",78,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,9.3,12.4
"2977",161,2,NA,2001,6,8,8,16,NA,14,"","M",88,NA,"  ,C ,  ,  ,  ,",485935,"Charter","Seward",0,13.8,18.4
"2978",161,2,NA,2001,6,8,8,17,NA,5,"","F",66,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,5.4,7.2
"2979",161,2,NA,2001,6,8,8,18,NA,15,"","M",84,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,11.9,15.8
"2980",161,2,NA,2001,6,8,8,19,NA,NA,"","M",67,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,5.7,7.6
"2981",161,2,NA,2001,6,8,8,20,NA,11,"","F",81,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,10.6,14
"2982",161,2,NA,2001,6,10,9,1,NA,NA,"","M",77,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,9,11.9
"2983",161,2,NA,2001,6,10,9,2,NA,12,"","F",85,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,12.3,16.4
"2984",161,2,NA,2001,6,10,9,3,NA,NA,"","M",75,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,8.2,10.9
"2985",161,2,NA,2001,6,10,9,4,NA,NA,"","M",81,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,10.6,14
"2986",161,2,NA,2001,6,10,9,5,NA,NA,"","M",77,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,9,11.9
"2987",161,2,NA,2001,6,10,9,6,NA,NA,"","M",81,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,10.6,14
"2988",161,2,NA,2001,6,10,9,7,NA,NA,"","M",80,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,10.1,13.5
"2989",161,2,NA,2001,6,10,9,8,NA,10,"","M",80,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,10.1,13.5
"2990",161,2,NA,2001,6,10,9,9,NA,11,"","M",76,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,8.6,11.4
"2991",161,2,NA,2001,6,10,9,10,NA,NA,"","M",96,NA,"  ,  ,  ,  ,  ,RV",485931,"Charter","Seward",0,18.3,24.4
"2992",161,2,NA,2001,6,10,9,11,NA,7,"","M",59,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,3.8,5
"2993",161,2,NA,2001,6,10,9,12,NA,5,"","F",51,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,2.4,3.1
"2994",161,2,NA,2001,6,10,9,13,NA,6,"","M",60,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,4,5.3
"2995",161,2,NA,2001,6,10,9,14,NA,7,"","M",66,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,5.4,7.2
"2996",161,2,NA,2001,6,10,9,15,NA,6,"","F",58,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,3.6,4.8
"2997",161,2,NA,2001,6,10,9,16,NA,7,"","M",63,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,4.7,6.2
"2998",161,2,NA,2001,6,10,9,17,NA,10,"","F",98,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,19.6,26
"2999",161,2,NA,2001,6,10,9,18,NA,8,"","F",86,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,12.8,17.1
"3000",161,2,NA,2001,6,10,9,19,NA,7,"","M",68,NA,"  ,  ,D ,  ,  ,",495938,"Private","Seward",0,6,8
"3001",161,2,NA,2001,6,10,9,20,NA,7,"","M",67,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,5.7,7.6
"3002",161,2,NA,2001,6,10,9,21,NA,15,"","M",83,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,11.4,15.2
"3003",161,2,NA,2001,6,10,9,22,NA,12,"","F",131,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,50.1,66.7
"3004",161,2,NA,2001,6,10,9,23,NA,12,"","F",101,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,21.6,28.7
"3005",161,2,NA,2001,6,10,9,24,NA,14,"","F",112,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,30.2,40.1
"3006",161,2,NA,2001,6,10,9,25,NA,13,"","F",131,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,50.1,66.7
"3007",161,2,NA,2001,6,10,9,26,NA,16,"","F",147,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,72.8,96.9
"3008",161,2,NA,2001,6,10,9,27,NA,8,"","F",74,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,7.9,10.5
"3009",161,2,NA,2001,6,10,9,28,NA,18,"","F",113,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,31.1,41.3
"3010",161,2,NA,2001,6,10,9,29,NA,20,"","M",91,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,15.4,20.5
"3011",161,2,NA,2001,6,10,9,30,NA,12,"","F",86,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,12.8,17.1
"3012",161,2,NA,2001,6,10,10,1,NA,12,"","M",77,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,9,11.9
"3013",161,2,NA,2001,6,10,10,2,NA,13,"","F",119,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,36.7,48.8
"3014",161,2,NA,2001,6,10,10,3,NA,21,"","M",94,NA,"  ,  ,D ,  ,  ,",485932,"Private","Seward",0,17.1,22.7
"3015",161,2,NA,2001,6,11,11,1,NA,10,"","F",93,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,16.5,22
"3016",161,2,NA,2001,6,11,11,2,NA,11,"","F",90,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,14.9,19.8
"3017",161,2,NA,2001,6,11,11,3,NA,7,"","F",73,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,7.5,10
"3018",161,2,NA,2001,6,11,11,4,NA,14,"","F",129,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,47.7,63.4
"3019",161,2,NA,2001,6,11,11,5,NA,24,"","M",81,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,10.6,14
"3020",161,2,NA,2001,6,11,11,6,NA,NA,"","F",115,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,32.9,43.7
"3021",161,2,NA,2001,6,11,11,7,NA,13,"","M",90,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,14.9,19.8
"3022",161,2,NA,2001,6,11,11,8,NA,12,"","F",112,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,30.2,40.1
"3023",161,2,NA,2001,6,11,11,9,NA,11,"","F",79,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,9.7,13
"3024",161,2,NA,2001,6,11,11,10,NA,8,"","F",80,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,10.1,13.5
"3025",161,2,NA,2001,6,11,11,11,NA,12,"","F",131,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,50.1,66.7
"3026",161,2,NA,2001,6,11,11,12,NA,13,"","F",121,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,38.8,51.6
"3027",161,2,NA,2001,6,11,11,13,NA,21,"","F",113,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,31.1,41.3
"3028",161,2,NA,2001,6,11,11,14,NA,12,"","F",89,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,14.3,19.1
"3029",161,2,NA,2001,6,11,11,15,NA,NA,"","F",135,NA,"  ,  ,D ,  ,  ,",495939,"Private","Seward",0,55.3,73.5
"3030",161,2,NA,2001,6,11,11,16,NA,8,"","F",81,NA,"  ,C ,  ,  ,  ,",485932,"Charter","Seward",0,10.6,14
"3031",161,2,NA,2001,6,11,11,17,NA,9,"","F",82,NA,"  ,C ,  ,  ,  ,",485932,"Charter","Seward",0,11,14.6
"3032",161,2,NA,2001,6,11,11,18,NA,14,"","M",80,NA,"  ,C ,  ,  ,  ,",485932,"Charter","Seward",0,10.1,13.5
