SortNum,PORT,PAGE,LINE,SAMPLEID,SEX,LENGTH,NETWT,RNDWT,AGE,AGE2,AGECONF,AGEERR,USER,BOATNAME,STATAREA,CAS,GAF,REMARKS,YEAR,MONTH,DAY,SUB
2420,Kodiak,22,12,3072522112,F,70,6.334176049,8.443581807,,,,,Charter,U RASCAL,525731,0,0,,2022,7,25,
2421,Kodiak,22,13,3072522113,M,78,8.887699676,11.84747925,,,,,Charter,U RASCAL,525731,0,0,,2022,7,25,
2422,Kodiak,22,14,3072522114,F,70,6.334176049,8.443581807,,,,,Charter,U RASCAL,525731,0,0,,2022,7,25,
2423,Kodiak,22,15,3072522115,F,75,7.860949729,10.47880128,,,,,Charter,U RASCAL,525731,0,0,,2022,7,25,
2424,Kodiak,22,16,3072522116,M,69,6.055233829,8.071746318,,,,,Charter,U RASCAL,525731,0,0,,2022,7,25,
2425,Kodiak,22,17,307252221,F,62,4.332307282,5.775051193,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2426,Kodiak,22,18,307252222,M,67,5.522648429,7.361799458,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2427,Kodiak,22,19,307252223,F,71,6.621736519,8.826905594,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2428,Kodiak,22,20,307252224,M,70,6.334176049,8.443581807,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2429,Kodiak,22,21,307252225,M,86,12.0646136,16.08236826,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2430,Kodiak,22,22,307252226,M,73,7.223269467,9.628760898,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2431,Kodiak,22,23,307252227,M,72,6.918054489,9.221903303,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2432,Kodiak,22,24,307252228,F,70,6.334176049,8.443581807,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2433,Kodiak,22,25,307252229,M,65,5.022871535,6.695586986,,,,,Charter,SEA SHED,525731,0,0,,2022,7,25,
2434,Kodiak,22,26,307252231,F,81,10.00210418,13.33300246,,,,,Charter,MOON SHADOW,525731,0,0,,2022,7,25,
2435,Kodiak,22,27,307252232,F,78,8.887699676,11.84747925,,,,,Charter,MOON SHADOW,525731,0,0,,2022,7,25,
2436,Kodiak,22,28,307252233,M,78,8.887699676,11.84747925,,,,,Charter,MOON SHADOW,525731,0,0,,2022,7,25,
2437,Kodiak,22,29,307252234,M,70,6.334176049,8.443581807,,,,,Charter,MOON SHADOW,525731,0,0,,2022,7,25,
2438,Kodiak,22,30,307252235,M,74,7.537521211,10.04766468,,,,,Charter,MOON SHADOW,525731,0,0,,2022,7,25,
2439,Kodiak,22,31,307252236,F,141,56.70078703,75.58326926,,,,,Charter,MOON SHADOW,525731,0,0,,2022,7,25,
2440,Kodiak,23,1,308012211,M,72,6.918054489,9.221903303,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2441,Kodiak,23,2,308012212,M,71,6.621736519,8.826905594,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2442,Kodiak,23,3,308012213,F,74,7.537521211,10.04766468,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2443,Kodiak,23,4,308012214,F,66,5.268728051,7.023318578,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2444,Kodiak,23,5,308012215,M,70,6.334176049,8.443581807,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2445,Kodiak,23,6,308012216,M,71,6.621736519,8.826905594,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2446,Kodiak,23,7,308012217,M,74,7.537521211,10.04766468,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2447,Kodiak,23,8,308012218,M,79,9.249240246,12.32941997,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2448,Kodiak,23,9,308012219,M,61,4.117329729,5.488481869,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2449,Kodiak,23,10,3080122110,F,77,8.535898344,11.37852112,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2450,Kodiak,23,11,3080122111,M,68,5.784770866,7.711213845,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2451,Kodiak,23,12,3080122112,F,71,6.621736519,8.826905594,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2452,Kodiak,23,13,3080122113,F,67,5.522648429,7.361799458,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2453,Kodiak,23,14,3080122114,F,68,5.784770866,7.711213845,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2454,Kodiak,23,15,3080122115,M,75,7.860949729,10.47880128,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2455,Kodiak,23,16,3080122116,M,74,7.537521211,10.04766468,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2456,Kodiak,23,17,3080122117,M,74,7.537521211,10.04766468,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,1,
2457,Kodiak,23,18,308012221,F,60,3.909729203,5.211746266,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,1,
2458,Kodiak,23,19,308012222,M,63,4.554798661,6.071636597,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,1,
2459,Kodiak,23,20,308012223,M,65,5.022871535,6.695586986,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,1,
2460,Kodiak,23,21,308012224,M,78,8.887699676,11.84747925,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,1,
2461,Kodiak,23,22,308012225,M,76,8.193695274,10.92235767,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,1,
2462,Kodiak,23,23,308012231,F,141,56.70078703,75.58326926,,,,,Charter,REEL FUN,525733,0,0,,2022,8,1,
2463,Kodiak,23,24,308012232,F,88,12.96474647,17.28226317,,,,,Charter,REEL FUN,525733,0,0,,2022,8,1,
2464,Kodiak,23,25,308012233,F,93,15.41291891,20.54572539,,,,,Charter,REEL FUN,525733,0,0,,2022,8,1,
2465,Kodiak,23,26,308012234,F,114,29.15046247,38.85814235,,,,,Charter,REEL FUN,525733,0,0,,2022,8,1,
2466,Kodiak,23,27,308012235,F,138,53.00963391,70.66288923,,,,,Charter,REEL FUN,525733,0,0,,2022,8,1,
2467,Kodiak,24,1,308082211,F,54,2.811420018,3.747678425,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2468,Kodiak,24,2,308082212,M,64,4.784940955,6.378420822,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2469,Kodiak,24,3,308082213,M,63,4.554798661,6.071636597,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2470,Kodiak,24,4,308082214,F,74,7.537521211,10.04766468,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2471,Kodiak,24,5,308082215,M,69,6.055233829,8.071746318,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2472,Kodiak,24,6,308082216,M,69,6.055233829,8.071746318,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2473,Kodiak,24,7,308082217,M,66,5.268728051,7.023318578,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2474,Kodiak,24,8,308082218,M,71,6.621736519,8.826905594,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2475,Kodiak,24,9,308082219,F,68,5.784770866,7.711213845,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2476,Kodiak,24,10,3080822110,F,79,9.249240246,12.32941997,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2477,Kodiak,24,11,3080822111,M,63,4.554798661,6.071636597,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2478,Kodiak,24,12,3080822112,M,57,3.329826174,4.438724072,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2479,Kodiak,24,13,3080822113,M,62,4.332307282,5.775051193,,,,,Charter,AURORA,525733,0,0,,2022,8,8,
2480,Kodiak,24,14,308082221,M,61,4.117329729,5.488481869,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2481,Kodiak,24,15,308082222,M,64,4.784940955,6.378420822,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2482,Kodiak,24,16,308082223,M,58,3.51611349,4.687048744,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2483,Kodiak,24,17,308082224,M,73,7.223269467,9.628760898,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2484,Kodiak,24,18,308082225,F,53,2.651653278,3.534706204,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2485,Kodiak,24,19,308082226,F,59,3.709369195,4.944662417,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2486,Kodiak,24,20,308082227,M,71,6.621736519,8.826905594,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2487,Kodiak,24,21,308082228,F,65,5.022871535,6.695586986,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2488,Kodiak,24,22,308082229,F,59,3.709369195,4.944662417,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2489,Kodiak,24,23,3080822210,M,58,3.51611349,4.687048744,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2490,Kodiak,24,24,3080822211,M,59,3.709369195,4.944662417,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2491,Kodiak,24,25,3080822212,M,67,5.522648429,7.361799458,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,8,
2492,Kodiak,24,26,308082231,M,67,5.522648429,7.361799458,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2493,Kodiak,24,27,308082232,F,86,12.0646136,16.08236826,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2494,Kodiak,24,28,308082233,F,127,40.87322548,54.48481704,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2495,Kodiak,24,29,308082234,F,111,26.8160118,35.7462735,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2496,Kodiak,24,30,308082235,F,110,26.06707906,34.74793135,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2497,Kodiak,24,31,308082236,F,95,16.47434472,21.96062696,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2498,Kodiak,24,32,308082237,F,80,9.620661265,12.82453153,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2499,Kodiak,24,33,308082238,M,62,4.332307282,5.775051193,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2500,Kodiak,24,34,308082239,M,65,5.022871535,6.695586986,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2501,Kodiak,24,35,3080822310,F,66,5.268728051,7.023318578,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2502,Kodiak,24,36,3080822311,M,65,5.022871535,6.695586986,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2503,Kodiak,24,37,3080822312,F,62,4.332307282,5.775051193,,,,,Charter,MOON SHADOW,525733,0,0,,2022,8,8,
2504,Kodiak,24,38,308082241,F,71,6.621736519,8.826905594,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2505,Kodiak,24,39,308082242,M,78,8.887699676,11.84747925,,,,,Charter,U RASCAL,525733,0,0,no otolith,2022,8,8,
2506,Kodiak,24,40,308082243,M,71,6.621736519,8.826905594,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2507,Kodiak,24,41,308082244,M,73,7.223269467,9.628760898,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2508,Kodiak,24,42,308082245,F,58,3.51611349,4.687048744,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2509,Kodiak,24,43,308082246,F,57,3.329826174,4.438724072,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2510,Kodiak,24,44,308082247,F,62,4.332307282,5.775051193,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2511,Kodiak,24,45,308082248,F,56,3.150371639,4.199507631,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2512,Kodiak,24,46,308082249,M,58,3.51611349,4.687048744,,,,,Charter,U RASCAL,525733,0,0,No otolith,2022,8,8,
2513,Kodiak,24,47,3080822410,F,52,2.498180017,3.330123315,,,,,Charter,U RASCAL,525733,0,0,no otolith,2022,8,8,
2514,Kodiak,24,48,3080822411,F,60,3.909729203,5.211746266,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2515,Kodiak,24,49,3080822412,M,75,7.860949729,10.47880128,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2516,Kodiak,24,50,3080822413,F,77,8.535898344,11.37852112,,,,,Charter,U RASCAL,525733,0,0,,2022,8,8,
2522,Kodiak,25,6,308112221,F,55,2.977614582,3.969219062,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2523,Kodiak,25,7,308112222,F,56,3.150371639,4.199507631,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2524,Kodiak,25,8,308112223,F,65,5.022871535,6.695586986,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2525,Kodiak,25,9,308112224,F,64,4.784940955,6.378420822,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2526,Kodiak,25,10,308112225,F,61,4.117329729,5.488481869,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2527,Kodiak,25,11,308112226,F,58,3.51611349,4.687048744,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2528,Kodiak,25,12,308112227,F,100,19.34342013,25.78516117,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2529,Kodiak,25,13,308112228,F,68,5.784770866,7.711213845,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2530,Kodiak,25,14,308112229,F,89,13.43148357,17.90443295,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,11,
2531,Kodiak,25,15,308112231,F,67,5.522648429,7.361799458,,,,,Charter,MOONLIGHT,525733,0,0,,2022,8,11,
2532,Kodiak,25,16,308112232,F,54,2.811420018,3.747678425,,,,,Charter,MOONLIGHT,525733,0,0,,2022,8,11,
2533,Kodiak,25,17,308112233,M,86,12.0646136,16.08236826,,,,,Charter,MOONLIGHT,525733,0,0,,2022,8,11,
2534,Kodiak,25,18,308112234,F,88,12.96474647,17.28226317,,,,,Charter,MOONLIGHT,525733,0,0,,2022,8,11,
2535,Kodiak,25,19,308112241,F,69,6.055233829,8.071746318,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2536,Kodiak,25,20,308112242,F,68,5.784770866,7.711213845,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2537,Kodiak,25,21,308112243,F,66,5.268728051,7.023318578,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2538,Kodiak,25,22,308112244,F,101,19.9553415,26.60086445,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2539,Kodiak,25,23,308112245,F,107,23.90586643,31.86699223,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2540,Kodiak,25,24,308112246,F,94,15.93761921,21.24516126,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2541,Kodiak,25,25,308112247,F,102,20.58030478,27.43395285,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2542,Kodiak,25,26,308112248,F,117,31.61950099,42.14941948,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2543,Kodiak,25,27,308112249,F,115,29.95832341,39.93503695,,,,,Charter,SHEARWATER,525731,0,0,,2022,8,11,
2544,Kodiak,26,1,308152211,F,115,29.95832341,39.93503695,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2545,Kodiak,26,2,308152212,F,67,5.522648429,7.361799458,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2546,Kodiak,26,3,308152213,F,83,10.7956226,14.39077819,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2547,Kodiak,26,4,308152214,F,121,35.12784224,46.82610766,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2548,Kodiak,26,5,308152215,F,123,36.97739081,49.29159245,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2549,Kodiak,26,6,308152216,F,62,4.332307282,5.775051193,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2550,Kodiak,26,7,308152217,M,65,5.022871535,6.695586986,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2551,Kodiak,26,8,308152218,F,124,37.92653256,50.55681716,,,,,Charter,SHEARWATER,525701,0,0,,2022,8,15,
2552,Kodiak,26,9,308152221,F,69,6.055233829,8.071746318,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2553,Kodiak,26,10,308152222,F,90,13.90952563,18.54167245,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2554,Kodiak,26,11,308152223,F,58,3.51611349,4.687048744,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2555,Kodiak,26,12,308152224,F,97,17.58445015,23.44041943,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2556,Kodiak,26,13,308152225,F,64,4.784940955,6.378420822,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2557,Kodiak,26,14,308152226,F,114,29.15046247,38.85814235,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2558,Kodiak,26,15,308152227,M,81,10.00210418,13.33300246,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2559,Kodiak,26,16,308152228,F,129,42.9219118,57.21575637,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2560,Kodiak,26,17,308152229,F,132,46.12428736,61.48458626,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2561,Kodiak,26,18,3081522210,F,61,4.117329729,5.488481869,,,,,Charter,U RASCAL,525733,0,0,,2022,8,15,
2569,Kodiak,26,26,308152241,M,69,6.055233829,8.071746318,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2570,Kodiak,26,27,308152242,M,67,5.522648429,7.361799458,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2571,Kodiak,26,28,308152243,M,69,6.055233829,8.071746318,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2572,Kodiak,26,29,308152244,M,64,4.784940955,6.378420822,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2573,Kodiak,26,30,308152245,M,64,4.784940955,6.378420822,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2574,Kodiak,26,31,308152246,F,56,3.150371639,4.199507631,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2575,Kodiak,26,32,308152247,F,60,3.909729203,5.211746266,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2576,Kodiak,26,33,308152248,M,74,7.537521211,10.04766468,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2577,Kodiak,26,34,308152249,M,74,7.537521211,10.04766468,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2578,Kodiak,26,35,3081522410,F,63,4.554798661,6.071636597,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2579,Kodiak,26,36,3081522411,M,66,5.268728051,7.023318578,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2580,Kodiak,26,37,3081522412,M,69,6.055233829,8.071746318,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,15,
2592,Kodiak,27,12,308182221,M,58,3.51611349,4.687048744,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2593,Kodiak,27,13,308182222,F,84,11.20798213,14.9404616,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2594,Kodiak,27,14,308182223,F,53,2.651653278,3.534706204,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2595,Kodiak,27,15,308182224,F,92,14.90009935,19.86212679,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2596,Kodiak,27,16,308182225,U,57,3.329826174,4.438724072,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2597,Kodiak,27,17,308182226,F,99,18.74439483,24.98664861,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2598,Kodiak,27,18,308182227,F,95,16.47434472,21.96062696,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2599,Kodiak,27,19,308182228,M,69,6.055233829,8.071746318,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2600,Kodiak,27,20,308182229,F,118,32.47311476,43.2873035,,,,,Charter,MOON SHADOW,525731,0,0,,2022,8,18,
2601,Kodiak,27,21,308182231,F,82,10.39371065,13.85502163,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2602,Kodiak,27,22,308182232,F,66,5.268728051,7.023318578,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2603,Kodiak,27,23,308182233,M,82,10.39371065,13.85502163,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2604,Kodiak,27,24,308182234,F,87,12.50917088,16.67497191,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2605,Kodiak,27,25,308182235,M,75,7.860949729,10.47880128,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2606,Kodiak,27,26,308182236,M,81,10.00210418,13.33300246,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2607,Kodiak,27,27,308182237,F,97,17.58445015,23.44041943,,,,,Charter,MOONLIGHT,525731,0,0,,2022,8,18,
2608,Kodiak,27,28,308182241,M,60,3.909729203,5.211746266,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2609,Kodiak,27,29,308182242,F,57,3.329826174,4.438724072,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2610,Kodiak,27,30,308182243,F,83,10.7956226,14.39077819,,,,,Charter,U RASCAL,525733,0,0,broken otolith,2022,8,18,
2611,Kodiak,27,31,308182244,M,83,10.7956226,14.39077819,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2612,Kodiak,27,32,308182245,F,90,13.90952563,18.54167245,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2613,Kodiak,27,33,308182246,M,73,7.223269467,9.628760898,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2614,Kodiak,27,34,308182247,F,71,6.621736519,8.826905594,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2615,Kodiak,27,35,308182248,F,55,2.977614582,3.969219062,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2616,Kodiak,27,36,308182249,F,75,7.860949729,10.47880128,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2617,Kodiak,27,37,3081822410,F,77,8.535898344,11.37852112,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2618,Kodiak,27,38,3081822411,F,71,6.621736519,8.826905594,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2619,Kodiak,27,39,3081822412,F,55,2.977614582,3.969219062,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2620,Kodiak,27,40,3081822413,F,63,4.554798661,6.071636597,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2621,Kodiak,27,41,3081822414,M,77,8.535898344,11.37852112,,,,,Charter,U RASCAL,525733,0,0,,2022,8,18,
2622,Kodiak,28,1,308222211,F,68,5.784770866,7.711213845,,,,,Charter,AURORA,525733,0,0,,2022,8,22,
2623,Kodiak,29,1,308252211,M,85,11.63093161,15.50426161,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2624,Kodiak,29,2,308252212,M,78,8.887699676,11.84747925,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2625,Kodiak,29,3,308252213,F,76,8.193695274,10.92235767,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2626,Kodiak,29,4,308252214,F,71,6.621736519,8.826905594,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2627,Kodiak,29,5,308252215,F,75,7.860949729,10.47880128,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2628,Kodiak,29,6,308252216,F,60,3.909729203,5.211746266,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2629,Kodiak,29,7,308252217,F,82,10.39371065,13.85502163,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2630,Kodiak,29,8,308252218,M,69,6.055233829,8.071746318,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2631,Kodiak,29,9,308252219,M,66,5.268728051,7.023318578,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2632,Kodiak,29,10,3082522110,M,63,4.554798661,6.071636597,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2633,Kodiak,29,11,3082522111,M,69,6.055233829,8.071746318,,,,,Charter,FISH HAWK,525733,0,0,,2022,8,25,
2634,Kodiak,29,12,308252221,F,66,5.268728051,7.023318578,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2635,Kodiak,29,13,308252222,F,67,5.522648429,7.361799458,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2636,Kodiak,29,14,308252223,F,72,6.918054489,9.221903303,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2637,Kodiak,29,15,308252224,M,69,6.055233829,8.071746318,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2638,Kodiak,29,16,308252225,F,65,5.022871535,6.695586986,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2639,Kodiak,29,17,308252226,M,77,8.535898344,11.37852112,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2640,Kodiak,29,18,308252227,M,62,4.332307282,5.775051193,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2641,Kodiak,29,19,308252228,M,72,6.918054489,9.221903303,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2642,Kodiak,29,20,308252229,M,71,6.621736519,8.826905594,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2643,Kodiak,29,21,3082522210,M,79,9.249240246,12.32941997,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2644,Kodiak,29,22,3082522211,M,70,6.334176049,8.443581807,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2645,Kodiak,29,23,3082522212,F,68,5.784770866,7.711213845,,,,,Charter,AURORA,525733,0,0,,2022,8,25,
2646,Kodiak,29,24,308252231,F,65,5.022871535,6.695586986,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2647,Kodiak,29,25,308252232,F,113,28.35755562,37.80118186,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2648,Kodiak,29,26,308252233,F,85,11.63093161,15.50426161,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2649,Kodiak,29,27,308252234,F,59,3.709369195,4.944662417,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2650,Kodiak,29,28,308252235,F,63,4.554798661,6.071636597,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2651,Kodiak,29,29,308252236,F,81,10.00210418,13.33300246,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2652,Kodiak,29,30,308252237,M,58,3.51611349,4.687048744,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2653,Kodiak,29,31,308252238,M,64,4.784940955,6.378420822,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2654,Kodiak,29,32,308252239,M,68,5.784770866,7.711213845,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
2655,Kodiak,29,33,3082522310,F,77,8.535898344,11.37852112,,,,,Charter,SHEARWATER,525733,0,0,,2022,8,25,
