"","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASS","CLASSN","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","MONTH","LENCM","GROSSWT","NETWT_B","NETWT","ROUNDWT"
"6131","KLAWOCK","200","B",752,2011,2011-08-03,NA,16,17,32,2,9,9,"A","00114985","04",850,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",8,85,14.3135877905572,12.344859985371,12.344859985371,16.4186637805435
"6132","KLAWOCK","200","B",752,2011,2011-08-03,NA,16,17,32,2,9,9,"A","00114985","05",770,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",8,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"6133","KLAWOCK","200","B",752,2011,2011-08-03,NA,16,17,32,2,9,9,"A","00114985","06",830,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"6134","KLAWOCK","200","B",752,2011,2011-08-03,NA,16,17,32,2,9,9,"A","00114985","07",670,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,67,6.62084693163495,5.71019855759206,5.71019855759206,7.59456408159744
"6135","KLAWOCK","200","B",752,2011,2011-08-03,NA,16,17,32,2,9,9,"A","00114985","08",740,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"6136","KLAWOCK","200","B",752,2011,2011-08-04,NA,16,17,32,2,9,11,"D","00114000","01",710,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",8,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"6137","KLAWOCK","200","B",752,2011,2011-08-04,NA,16,17,32,2,9,11,"D","00114000","02",590,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",8,59,4.3852232138532,3.78206829564632,3.78206829564632,5.03015083320961
"6138","KLAWOCK","200","B",752,2011,2011-08-04,NA,16,17,32,2,9,11,"D","00114000","03",805,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",8,80.5,12.0007900817551,10.3501704423003,10.3501704423003,13.7657266882595
"6139","KLAWOCK","200","B",752,2011,2011-08-04,NA,16,17,32,2,9,11,"D","00114000","04",675,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",8,67.5,6.7822752439286,5.84942360319903,5.84942360319903,7.77973339225472
"6140","KLAWOCK","200","B",752,2011,2011-08-05,NA,16,17,32,2,1,11,"D","00100445","01",780,2,NA,1,"Private",1,"2C",103500,"10350","103","50","103-50",8,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"6141","KLAWOCK","200","B",752,2011,2011-08-05,NA,16,17,32,2,1,11,"D","00100445","02",770,2,NA,1,"Private",1,"2C",103500,"10350","103","50","103-50",8,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"6142","KLAWOCK","200","B",752,2011,2011-08-05,NA,16,17,32,2,1,11,"D","00100445","03",975,2,NA,1,"Private",1,"2C",103500,"10350","103","50","103-50",8,97.5,22.3257543343357,19.2550124649381,19.2550124649381,25.6091665783677
"6143","KLAWOCK","200","B",752,2011,2011-08-05,NA,16,17,32,2,9,11,"D","00100445","04",580,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,58,4.14894698877777,3.57829011234887,3.57829011234887,4.759125849424
"6144","KLAWOCK","200","B",752,2011,2011-08-05,NA,16,17,32,2,9,11,"D","00100445","05",705,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,70.5,7.80843367563802,6.73444155590393,6.73444155590393,8.95680726935223
"6145","KLAWOCK","200","B",752,2011,2011-08-05,NA,16,17,32,2,9,11,"D","00100445","06",585,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,58.5,4.26595424275741,3.67920388664412,3.67920388664412,4.89334116923668
"6146","KLAWOCK","200","B",752,2011,2011-08-06,NA,16,17,32,2,9,10,"A","00114203","01",630,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,63,5.42368635597346,4.67769853713618,4.67769853713618,6.22133905439112
"6147","KLAWOCK","200","B",752,2011,2011-08-06,NA,16,17,32,2,9,10,"A","00114203","02",650,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,65,6.00164719885555,5.17616515408831,5.17616515408831,6.88429965493745
"6148","KLAWOCK","200","B",752,2011,2011-08-06,NA,16,17,32,2,9,10,"A","00114203","03",670,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,67,6.62084693163495,5.71019855759206,5.71019855759206,7.59456408159744
"6149","KLAWOCK","200","B",752,2011,2011-08-08,NA,16,18,33,2,7,10,"A","00114243","01",970,1,NA,1,"Private",4,"2C",103600,"10360","103","60","103-60",8,97,21.9569294148405,18.9369166767327,18.9369166767327,25.1860991800545
"6150","KLAWOCK","200","B",752,2011,2011-08-08,NA,16,18,33,2,7,10,"A","00114243","02",770,1,NA,1,"Private",7,"2C",103600,"10360","103","60","103-60",8,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"6151","KLAWOCK","200","B",752,2011,2011-08-08,NA,16,18,33,2,7,10,"A","00114243","03",910,1,NA,1,"Private",7,"2C",103600,"10360","103","60","103-60",8,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"6152","KLAWOCK","200","B",752,2011,2011-08-10,NA,16,18,33,2,7,11,"D","00115258","01",910,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"6153","KLAWOCK","200","B",752,2011,2011-08-10,NA,16,18,33,2,7,11,"D","00115258","02",715,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,71.5,8.17302377304676,7.04888499038183,7.04888499038183,9.37501703720784
"6154","KLAWOCK","200","B",752,2011,2011-08-10,NA,16,18,33,2,7,11,"D","00115258","03",765,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,76.5,10.1740586444088,8.77469236127076,8.77469236127076,11.6703408404901
"6155","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,1,10,"C","00114240","01",690,1,NA,1,"Private",1,"2C",103600,"10360","103","60","103-60",8,69,7.28286468232178,6.2811606783156,6.2811606783156,8.35394370215975
"6156","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","02",610,3,NA,2,"Charter",2,"2C",103700,"10370","103","70","103-70",8,61,4.88539689627812,4.21344679894347,4.21344679894347,5.60388424259482
"6157","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","03",620,3,NA,2,"Charter",2,"2C",103700,"10370","103","70","103-70",8,62,5.14968021090387,4.44137990441386,4.44137990441386,5.90703527287044
"6158","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","04",630,3,NA,2,"Charter",2,"2C",103700,"10370","103","70","103-70",8,63,5.42368635597346,4.67769853713618,4.67769853713618,6.22133905439112
"6159","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","05",870,3,NA,2,"Charter",2,"2C",103700,"10370","103","70","103-70",8,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"6160","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","06",640,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"6161","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","07",870,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"6162","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","08",730,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",8,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"6163","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","09",770,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"6164","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","10",610,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,61,4.88539689627812,4.21344679894347,4.21344679894347,5.60388424259482
"6165","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","11",830,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"6166","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","12",700,5,NA,2,"Charter",5,"2C",104400,"10440","104","40","104-40",8,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"6167","KLAWOCK","200","B",752,2011,2011-08-11,NA,16,18,33,2,9,10,"C","00114240","13",710,5,NA,2,"Charter",5,"2C",104400,"10440","104","40","104-40",8,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"6168","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","01",660,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,66,6.3059937777102,5.43865111903038,5.43865111903038,7.2334059883104
"6169","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","02",760,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,76,9.96018088682265,8.5902319024382,8.5902319024382,11.4250084302428
"6170","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","03",700,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"6171","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","04",810,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,81,12.2439810253286,10.5599122758681,10.5599122758681,14.0446833269046
"6172","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","05",760,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",8,76,9.96018088682265,8.5902319024382,8.5902319024382,11.4250084302428
"6173","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","06",700,2,NA,1,"Private",7,"2C",103500,"10350","103","50","103-50",8,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"6174","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","07",640,5,NA,1,"Private",8,"2C",104400,"10440","104","40","104-40",8,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"6175","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","08",700,5,NA,1,"Private",8,"2C",104400,"10440","104","40","104-40",8,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"6176","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","09",710,5,NA,1,"Private",8,"2C",104400,"10440","104","40","104-40",8,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"6177","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","10",730,5,NA,1,"Private",8,"2C",104400,"10440","104","40","104-40",8,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"6178","KLAWOCK","200","B",752,2011,2011-08-12,NA,16,18,33,2,7,9,"A","00113052","11",740,5,NA,1,"Private",8,"2C",104400,"10440","104","40","104-40",8,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"6179","KLAWOCK","200","B",752,2011,2011-08-16,NA,17,19,34,2,9,9,"D","00113047","01",870,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",8,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"6180","KLAWOCK","200","B",752,2011,2011-08-16,NA,17,19,34,2,9,9,"D","00113047","02",820,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",8,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"6181","KLAWOCK","200","B",752,2011,2011-08-16,NA,17,19,34,2,9,9,"D","00113047","03",600,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",8,60,4.63064233543596,3.99373183786951,3.99373183786951,5.31166334436645
"6182","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,1,10,"C","00114233","01",710,1,NA,1,"Private",2,"2C",103600,"10360","103","60","103-60",8,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"6183","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,1,10,"C","00114233","02",710,1,NA,1,"Private",2,"2C",103600,"10360","103","60","103-60",8,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"6184","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,1,10,"C","00114233","03",780,1,NA,1,"Private",2,"2C",103600,"10360","103","60","103-60",8,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"6185","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,1,10,"C","00114233","04",720,1,NA,1,"Private",2,"2C",103600,"10360","103","60","103-60",8,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"6186","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","05",900,10,NA,1,"Private",3,"2C",103900,"10390","103","90","103-90",8,90,17.2257015058852,14.8564340647168,14.8564340647168,19.7590573060733
"6187","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","06",700,10,NA,1,"Private",3,"2C",103900,"10390","103","90","103-90",8,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"6188","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","07",610,10,NA,1,"Private",3,"2C",103900,"10390","103","90","103-90",8,61,4.88539689627812,4.21344679894347,4.21344679894347,5.60388424259482
"6189","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,9,10,"C","00114233","08",680,6,NA,2,"Charter",5,"2C",104350,"10435","104","35","104-35",8,68,6.94640441261685,5.99097802244174,5.99097802244174,7.96800076984751
"6190","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,9,10,"C","00114233","09",690,6,NA,2,"Charter",5,"2C",104350,"10435","104","35","104-35",8,69,7.28286468232178,6.2811606783156,6.2811606783156,8.35394370215975
"6191","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,9,10,"C","00114233","10",730,6,NA,2,"Charter",5,"2C",104350,"10435","104","35","104-35",8,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"6192","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,9,10,"C","00114233","11",720,6,NA,2,"Charter",5,"2C",104350,"10435","104","35","104-35",8,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"6193","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","12",730,10,NA,2,"Charter",10,"2C",103900,"10390","103","90","103-90",8,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"6194","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","13",710,10,NA,2,"Charter",10,"2C",103900,"10390","103","90","103-90",8,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"6195","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","14",640,0,NA,2,"Charter",10,"2C",999999,"","","","",8,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"6196","KLAWOCK","200","B",752,2011,2011-08-18,NA,17,19,34,2,7,10,"C","00114233","15",640,0,NA,2,"Charter",10,"2C",999999,"","","","",8,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"6197","KLAWOCK","200","B",752,2011,2011-08-25,NA,17,20,35,2,7,9,"D","00114929","01",1390,7,NA,1,"Private",3,"2C",104300,"10430","104","30","104-30",8,139,70.4367224993107,60.7486739038316,60.7486739038316,80.795736292096
"6198","KLAWOCK","200","B",752,2011,2011-08-25,NA,17,20,35,2,7,9,"D","00114929","02",610,7,NA,1,"Private",3,"2C",104300,"10430","104","30","104-30",8,61,4.88539689627812,4.21344679894347,4.21344679894347,5.60388424259482
"6199","KLAWOCK","200","B",752,2011,2011-08-25,NA,17,20,35,2,7,9,"D","00114929","03",540,7,NA,1,"Private",3,"2C",104300,"10430","104","30","104-30",8,54,3.29144777475625,2.83873355325578,2.83873355325578,3.77551562583018
"6200","PETERSBURG","200","C",82,2011,2011-05-11,NA,10,5,20,4,3,6,"A","00114437","01",940,8,NA,2,"Charter",3,"2C",110160,"11016","110","16","110-16",5,94,19.8319506194401,17.1042129489918,17.1042129489918,22.7486032221592
"6201","PETERSBURG","200","C",82,2011,2011-05-11,NA,10,5,20,4,3,6,"A","00114437","02",800,8,NA,2,"Charter",3,"2C",110160,"11016","110","16","110-16",5,80,11.7609592329861,10.1433265474259,10.1433265474259,13.4906243080765
"6202","PETERSBURG","200","C",82,2011,2011-05-11,NA,10,5,20,4,3,6,"A","00114437","03",840,8,NA,2,"Charter",3,"2C",110160,"11016","110","16","110-16",5,84,13.7751416551806,11.8804731210747,11.8804731210747,15.8010292510293
"6203","PETERSBURG","200","C",82,2011,2011-05-11,NA,10,5,20,4,3,6,"A","00114437","04",890,8,NA,2,"Charter",3,"2C",110160,"11016","110","16","110-16",5,89,16.6132579480539,14.3282275744224,14.3282275744224,19.0565426739818
"6204","PETERSBURG","200","C",82,2011,2011-05-11,NA,10,5,20,4,3,6,"A","00114437","05",850,8,NA,2,"Charter",3,"2C",110160,"11016","110","16","110-16",5,85,14.3135877905572,12.344859985371,12.344859985371,16.4186637805435
"6205","PETERSBURG","200","C",82,2011,2011-05-11,NA,10,5,20,4,3,6,"A","00114437","06",885,8,NA,2,"Charter",3,"2C",110160,"11016","110","16","110-16",5,88.5,16.3127576363339,14.0690588511069,14.0690588511069,18.7118482719722
"6206","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","01",640,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"6207","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","02",700,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"6208","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","03",685,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,68.5,7.11325926752169,6.13488322998436,6.13488322998436,8.1593946958792
"6209","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","04",760,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,76,9.96018088682265,8.5902319024382,8.5902319024382,11.4250084302428
"6210","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","05",870,8,NA,2,"Charter",4,"2C",110160,"11016","110","16","110-16",5,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"6211","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","06",900,8,NA,2,"Charter",4,"2C",110160,"11016","110","16","110-16",5,90,17.2257015058852,14.8564340647168,14.8564340647168,19.7590573060733
"6212","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","07",940,8,NA,2,"Charter",4,"2C",110160,"11016","110","16","110-16",5,94,19.8319506194401,17.1042129489918,17.1042129489918,22.7486032221592
"6213","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","08",850,8,NA,2,"Charter",4,"2C",110160,"11016","110","16","110-16",5,85,14.3135877905572,12.344859985371,12.344859985371,16.4186637805435
"6214","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","09",875,8,NA,2,"Charter",4,"2C",110160,"11016","110","16","110-16",5,87.5,15.7230674870545,13.5604762068303,13.5604762068303,18.0354333550842
"6215","PETERSBURG","200","C",82,2011,2011-05-12,NA,10,5,20,4,3,6,"C","00114434","10",870,8,NA,2,"Charter",4,"2C",110160,"11016","110","16","110-16",5,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"6216","PETERSBURG","200","C",82,2011,2011-05-13,NA,10,5,20,4,3,6,"C","00114435","01",740,27,NA,1,"Private",1,"2C",110120,"11012","110","12","110-12",5,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"6217","PETERSBURG","200","C",82,2011,2011-05-13,NA,10,5,20,4,3,6,"C","00114435","02",765,27,NA,1,"Private",1,"2C",110120,"11012","110","12","110-12",5,76.5,10.1740586444088,8.77469236127076,8.77469236127076,11.6703408404901
"6218","PETERSBURG","200","C",82,2011,2011-05-13,NA,10,5,20,4,3,6,"C","00114435","03",725,27,NA,1,"Private",1,"2C",110120,"11012","110","12","110-12",5,72.5,8.54921675080914,7.37333541510483,7.37333541510483,9.80653610208943
"6219","PETERSBURG","200","C",82,2011,2011-05-21,NA,10,6,21,4,3,6,"A","00100760","01",1120,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,112,34.9862649065803,30.174163738861,30.174163738861,40.1316377726851
"6220","PETERSBURG","200","C",82,2011,2011-05-21,NA,10,6,21,4,3,6,"A","00100760","02",685,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,68.5,7.11325926752169,6.13488322998436,6.13488322998436,8.1593946958792
"6221","PETERSBURG","200","C",82,2011,2011-05-21,NA,10,6,21,4,3,6,"A","00100760","03",835,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,83.5,13.5112449427298,11.6528734435183,11.6528734435183,15.4983216798794
"6222","PETERSBURG","200","C",82,2011,2011-05-21,NA,10,6,21,4,3,6,"A","00100760","04",740,8,NA,1,"Private",3,"2C",110160,"11016","110","16","110-16",5,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
