"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","LENGTH_TYPE","LEN_VER","AREA","SUBAREA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","TAGNUM","GF_area","LC_area"
"7260","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123767","16",876.517,"STF","CALC",24,NA,1,"Private","SF",15,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,87.6517,15.8115592602686,13.6367965931772,18.1369394689257,NA,"SSEI","SSEIW"
"7261","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123767","17",557.77,"STF","CALC",5,NA,1,"Private","SF",17,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","N_A",8,55.777,3.655492342153,3.15270649132744,4.19309963346549,NA,"SSEI","SSEIW"
"7262","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","01",963.448,"STF","CALC",4,NA,1,"Private","SF",1,"","2C",102501,"10250","102","50","102-50","","Catch Sampler","N_A",8,96.3448,21.4800264792509,18.5256082016941,24.6390589082532,NA,"SSEI","SSEIW"
"7263","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","02",847.54,"STF","CALC",4,NA,1,"Private","SF",1,"","2C",102501,"10250","102","50","102-50","","Catch Sampler","N_A",8,84.754,14.1798046542204,12.2294777268732,16.2652053767414,NA,"SSEI","SSEIW"
"7264","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","03",886.176,"STF","CALC",5,NA,2,"Charter","SF",2,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","LEGAL",8,88.6176,16.3830944462091,14.1297213546268,18.7925294016537,NA,"SSEI","SSEIW"
"7265","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","04",953.789,"STF","CALC",5,NA,2,"Charter","SF",2,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","LEGAL",8,95.3789,20.7901043561022,17.9305797479126,23.8476710647238,NA,"SSEI","SSEIW"
"7266","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","05",886.176,"STF","CALC",5,NA,1,"Private","SF",3,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","N_A",8,88.6176,16.3830944462091,14.1297213546268,18.7925294016537,NA,"SSEI","SSEIW"
"7267","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","06",982.766,"STF","CALC",5,NA,1,"Private","SF",3,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","N_A",8,98.2766,22.9070722503884,19.756374414553,26.2759779713555,NA,"SSEI","SSEIW"
"7268","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","07",944.13,"STF","CALC",5,NA,1,"Private","SF",3,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","N_A",8,94.413,20.1156565152597,17.3488972037129,23.0740332809382,NA,"SSEI","SSEIW"
"7269","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","08",895.835,"STF","CALC",4,NA,2,"Charter","SF",4,"","2C",102501,"10250","102","50","102-50","","Catch Sampler","LEGAL",8,89.5835,16.9687554826991,14.6348290606854,19.4643226507116,NA,"SSEI","SSEIW"
"7270","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","09",712.314,"STF","CALC",4,NA,2,"Charter","SF",4,"","2C",102501,"10250","102","50","102-50","","Catch Sampler","LEGAL",8,71.2314,8.07396351284177,6.96344973401991,9.26138814624649,NA,"SSEI","SSEIW"
"7271","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","10",1514.011,"STF","CALC",4,NA,2,"Charter","SF",4,"","2C",102501,"10250","102","50","102-50","As written","Catch Sampler","INSIDE",8,151.4011,92.907173036451,80.128480682409,106.570879307604,NA,"SSEI","SSEIW"
"7272","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","11",799.245,"STF","CALC",26,NA,2,"Charter","SF",5,"","2C",101210,"10121","101","21","101-21","","Catch Sampler","LEGAL",8,79.9245,11.7250351569757,10.1123435615428,13.4494169368519,NA,"SSEI","SSEIW"
"7273","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","12",866.858,"STF","CALC",26,NA,2,"Charter","SF",5,"","2C",101210,"10121","101","21","101-21","","Catch Sampler","LEGAL",8,86.6858,15.2539592574912,13.1558903338345,17.4973341439999,NA,"SSEI","SSEIW"
"7274","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","13",818.563,"STF","CALC",26,NA,2,"Charter","SF",5,"","2C",101210,"10121","101","21","101-21","","Catch Sampler","LEGAL",8,81.8563,12.6683491265718,10.9259116932582,14.5314625520333,NA,"SSEI","SSEIW"
"7275","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","14",963.448,"STF","CALC",24,NA,1,"Private","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,96.3448,21.4800264792509,18.5256082016941,24.6390589082532,NA,"SSEI","SSEIW"
"7276","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","15",808.904,"STF","CALC",24,NA,1,"Private","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,80.8904,12.1903847131252,10.5136877387664,13.9832046925593,NA,"SSEI","SSEIW"
"7277","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","16",1040.72,"STF","CALC",24,NA,1,"Private","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,104.072,27.5799214499522,23.7865078755309,31.6360554744561,NA,"SSEI","SSEIW"
"7278","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","17",770.268,"STF","CALC",24,NA,1,"Private","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,77.0268,10.4028131956178,8.97198342113727,11.9327379501126,NA,"SSEI","SSEIW"
"7279","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","18",866.858,"STF","CALC",24,NA,1,"Private","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,86.6858,15.2539592574912,13.1558903338345,17.4973341439999,NA,"SSEI","SSEIW"
"7280","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","19",857.199,"STF","CALC",24,NA,1,"Private","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,85.7199,14.7101042741067,12.6868385684443,16.873495296031,NA,"SSEI","SSEIW"
"7281","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-16,1,NA,16,18,33,15,12,5,"D","00123790","20",1079.356,"STF","CALC",26,NA,1,"Private","SF",7,"","2C",101210,"10121","101","21","101-21","","Catch Sampler","N_A",8,107.9356,31.0373652673842,26.7684059473506,35.6019799099763,NA,"SSEI","SSEIW"
"7282","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,15,12,2,"C","00124438","01",850,"STF","",1,NA,1,"Private","SF",17,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","N_A",8,85,14.3135877905572,12.344859985371,16.4186637805435,NA,"SSEI","SSEIW"
"7283","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,14,10,3,"C","00124099","01",725,"STF","",11,NA,2,"Charter","SF",1,"","2C",101412,"10141","101","41","101-41","","Creel Sampler","LEGAL",8,72.5,8.54921675080914,7.37333541510483,9.80653610208943,NA,"SSEI","SSEIW"
"7284","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,14,10,3,"C","00124099","02",920,"STF","",12,NA,2,"Charter","SF",8,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",8,92,18.497104380677,15.9529649068762,21.2174433261454,NA,"SSEI","SSEIW"
"7285","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,1,5,"D","00123771","01",644.701,"STF","CALC",17,NA,1,"Private","SF",1,"","2C",101400,"10140","101","40","101-40","","Catch Sampler","N_A",8,64.4701,5.84456537437199,5.04068876914061,6.70411606295701,NA,"SSEI","SSEIW"
"7286","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,1,5,"D","00123771","02",818.563,"STF","CALC",17,NA,1,"Private","SF",1,"","2C",101400,"10140","101","40","101-40","","Catch Sampler","N_A",8,81.8563,12.6683491265718,10.9259116932582,14.5314625520333,NA,"SSEI","SSEIW"
"7287","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","03",1301.513,"STF","CALC",8,NA,2,"Charter","SF",2,"","2C",101452,"10145","101","45","101-45","As written","Catch Sampler","INSIDE",8,130.1513,56.9173091918983,49.08875559359,65.2880449394747,NA,"SSEI","SSEIW"
"7288","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","04",1243.559,"STF","CALC",8,NA,2,"Charter","SF",2,"","2C",101452,"10145","101","45","101-45","As written","Catch Sampler","INSIDE",8,124.3559,49.1077805494362,42.3533696754249,56.3299816683151,NA,"SSEI","SSEIW"
"7289","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","05",1330.49,"STF","CALC",23,NA,2,"Charter","SF",4,"","2C",102100,"10210","102","10","102-10","As written","Catch Sampler","INSIDE",8,133.049,61.1263999160754,52.7189171167526,70.116159765281,NA,"SSEI","SSEIW"
"7290","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","06",992.425,"STF","CALC",23,NA,2,"Charter","SF",4,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,99.2425,23.6445864055237,20.3924489694163,27.1219571293236,NA,"SSEI","SSEIW"
"7291","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","07",973.107,"STF","CALC",23,NA,2,"Charter","SF",4,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,97.3107,22.1856174370136,19.1341503581387,25.4484199763244,NA,"SSEI","SSEIW"
"7292","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","08",1060.038,"STF","CALC",23,NA,2,"Charter","SF",4,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,106.0038,29.2733639986469,25.2470299656456,33.5785498543087,NA,"SSEI","SSEIW"
"7293","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","09",963.448,"STF","CALC",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,96.3448,21.4800264792509,18.5256082016941,24.6390589082532,NA,"SSEI","SSEIW"
"7294","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","10",847.54,"STF","CALC",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,84.754,14.1798046542204,12.2294777268732,16.2652053767414,NA,"SSEI","SSEIW"
"7295","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","11",1060.038,"STF","CALC",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,106.0038,29.2733639986469,25.2470299656456,33.5785498543087,NA,"SSEI","SSEIW"
"7296","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","12",1185.605,"STF","CALC",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","As written","Catch Sampler","INSIDE",8,118.5605,42.0723585095772,36.2856177399284,48.2598715941048,NA,"SSEI","SSEIW"
"7297","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-17,1,NA,16,18,34,0,13,5,"D","00123771","13",944.13,"STF","CALC",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,94.413,20.1156565152597,17.3488972037129,23.0740332809382,NA,"SSEI","SSEIW"
"7298","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","01",950,"STF","",7,NA,1,"Private","SF",5,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,95,20.5237004736467,17.7008177429845,23.5420875981694,NA,"SSEI","SSEIW"
"7299","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","02",1050,"STF","",7,NA,1,"Private","SF",5,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,105,28.3847135434072,24.4806067874466,32.559207027304,NA,"SSEI","SSEIW"
"7300","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","03",1615,"STF","",7,NA,1,"Private","SF",5,"036","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,161.5,114.527603490437,98.7751813337989,131.370991173953,NA,"SSEI","SSEIW"
"7301","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","04",910,"STF","",26,NA,2,"Charter","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","LEGAL",8,91,17.8535793395215,15.3979519606891,20.4792761077166,NA,"SSEI","SSEIW"
"7302","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","05",930,"STF","",26,NA,2,"Charter","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","LEGAL",8,93,19.1564901234037,16.5216570328072,21.9738038536336,NA,"SSEI","SSEIW"
"7303","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","06",870,"STF","",26,NA,2,"Charter","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","LEGAL",8,87,15.4338247731885,13.3110166823064,17.7036521874675,NA,"SSEI","SSEIW"
"7304","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","07",900,"STF","",26,NA,2,"Charter","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","LEGAL",8,90,17.2257015058852,14.8564340647168,19.7590573060733,NA,"SSEI","SSEIW"
"7305","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","08",920,"STF","",26,NA,2,"Charter","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","LEGAL",8,92,18.497104380677,15.9529649068762,21.2174433261454,NA,"SSEI","SSEIW"
"7306","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","09",670,"STF","",4,NA,1,"Private","SF",19,"","2C",102501,"10250","102","50","102-50","","Creel Sampler","N_A",8,67,6.62084693163495,5.71019855759206,7.59456408159744,NA,"SSEI","SSEIW"
"7307","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","10",730,"STF","",4,NA,1,"Private","SF",19,"","2C",102501,"10250","102","50","102-50","","Creel Sampler","N_A",8,73,8.74172728105141,7.53936755018688,10.0273588417485,NA,"SSEI","SSEIW"
"7308","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","11",920,"STF","",4,NA,1,"Private","SF",21,"","2C",102501,"10250","102","50","102-50","","Creel Sampler","N_A",8,92,18.497104380677,15.9529649068762,21.2174433261454,NA,"SSEI","SSEIW"
"7309","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,15,12,2,"A","00124431","12",1100,"STF","",4,NA,1,"Private","SF",21,"","2C",102501,"10250","102","50","102-50","","Creel Sampler","N_A",8,110,33.0022451961432,28.4630312197507,37.8558315222684,NA,"SSEI","SSEIW"
"7310","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,7,NA,3,"A","00124095","01",1035,"STF","",25,NA,1,"Private","SF",3,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,103.5,27.0918036932813,23.3655270948456,31.0761510361447,NA,"SSEI","SSEIW"
"7311","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,7,NA,3,"A","00124095","02",805,"STF","",25,NA,1,"Private","SF",3,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,80.5,12.0007900817551,10.3501704423003,13.7657266882595,NA,"SSEI","SSEIW"
"7312","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,1,NA,4,"A","00117680","01",1150,"STF","",25,NA,1,"Private","SF",6,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,115,38.114672238638,32.8722818526814,43.7201348640662,NA,"SSEI","SSEIW"
"7313","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","01",1514.011,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,151.4011,92.907173036451,80.128480682409,106.570879307604,NA,"SSEI","SSEIW"
"7314","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","02",876.517,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,87.6517,15.8115592602686,13.6367965931772,18.1369394689257,NA,"SSEI","SSEIW"
"7315","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","03",847.54,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,84.754,14.1798046542204,12.2294777268732,16.2652053767414,NA,"SSEI","SSEIW"
"7316","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","04",857.199,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,85.7199,14.7101042741067,12.6868385684443,16.873495296031,NA,"SSEI","SSEIW"
"7317","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","05",866.858,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,86.6858,15.2539592574912,13.1558903338345,17.4973341439999,NA,"SSEI","SSEIW"
"7318","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","06",731.632,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,73.1632,8.80520577686239,7.59411504985886,10.1001730163123,NA,"SSEI","SSEIW"
"7319","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","07",828.222,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,82.8222,13.1591154468925,11.3491767473134,15.0944050739268,NA,"SSEI","SSEIW"
"7320","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","08",915.153,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,91.5153,18.1832202699682,15.6822532268257,20.8573967916782,NA,"SSEI","SSEIW"
"7321","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","09",837.881,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,83.7881,13.6628712541573,11.7836446807553,15.6722474254045,NA,"SSEI","SSEIW"
"7322","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","10",779.927,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,77.9927,10.8314350996744,9.34165156232353,12.4243965778903,NA,"SSEI","SSEIW"
"7323","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","11",837.881,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,83.7881,13.6628712541573,11.7836446807553,15.6722474254045,NA,"SSEI","SSEIW"
"7324","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","12",779.927,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,77.9927,10.8314350996744,9.34165156232353,12.4243965778903,NA,"SSEI","SSEIW"
"7325","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","13",818.563,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,81.8563,12.6683491265718,10.9259116932582,14.5314625520333,NA,"SSEI","SSEIW"
"7326","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","14",837.881,"STF","CALC",24,NA,1,"Private","SF",1,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","N_A",8,83.7881,13.6628712541573,11.7836446807553,15.6722474254045,NA,"SSEI","SSEIW"
"7327","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","15",915.153,"STF","CALC",23,NA,2,"Charter","SF",2,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,91.5153,18.1832202699682,15.6822532268257,20.8573967916782,NA,"SSEI","SSEIW"
"7328","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","16",799.245,"STF","CALC",23,NA,2,"Charter","SF",2,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,79.9245,11.7250351569757,10.1123435615428,13.4494169368519,NA,"SSEI","SSEIW"
"7329","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","17",779.927,"STF","CALC",23,NA,2,"Charter","SF",2,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,77.9927,10.8314350996744,9.34165156232353,12.4243965778903,NA,"SSEI","SSEIW"
"7330","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","18",770.268,"STF","CALC",23,NA,2,"Charter","SF",2,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,77.0268,10.4028131956178,8.97198342113727,11.9327379501126,NA,"SSEI","SSEIW"
"7331","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","19",837.881,"STF","CALC",23,NA,2,"Charter","SF",2,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,83.7881,13.6628712541573,11.7836446807553,15.6722474254045,NA,"SSEI","SSEIW"
"7332","Marine Boat","KETCHIKAN","200","A",81,2014,2014-08-20,1,NA,17,19,34,0,13,5,"D","00123777","20",886.176,"STF","CALC",23,NA,2,"Charter","SF",2,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",8,88.6176,16.3830944462091,14.1297213546268,18.7925294016537,NA,"SSEI","SSEIW"
