"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","LITHO","USER","PORT","CAS","NETWT","RNDWT"
"3231",1,2006,7,16,38,28,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3232",1,2006,7,16,38,29,NA,NA,"","F",78,NA,525931,NA,"Charter","CCI",0,9.3,12.4
"3233",1,2006,7,16,38,30,NA,NA,"","F",87,NA,525931,NA,"Charter","CCI",0,13.3,17.7
"3234",1,2006,7,16,39,1,NA,NA,"","F",95,NA,525931,NA,"Charter","CCI",0,17.7,23.5
"3235",1,2006,7,16,39,2,NA,NA,"","F",86,NA,525931,NA,"Charter","CCI",0,12.8,17.1
"3236",1,2006,7,16,39,3,NA,NA,"","F",87,NA,525931,NA,"Charter","CCI",0,13.3,17.7
"3237",1,2006,7,16,39,4,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3238",1,2006,7,16,39,5,NA,7,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3239",1,2006,7,16,39,6,NA,7,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3240",1,2006,7,16,39,7,NA,NA,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3241",1,2006,7,16,39,8,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3242",1,2006,7,16,39,9,NA,12,"","F",95,NA,525931,NA,"Charter","CCI",0,17.7,23.5
"3243",1,2006,7,16,39,10,NA,NA,"","F",101,NA,525931,NA,"Charter","CCI",0,21.6,28.7
"3244",1,2006,7,16,39,11,NA,NA,"","F",109,NA,525931,NA,"Charter","CCI",0,27.6,36.8
"3245",1,2006,7,16,39,12,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3246",2,2006,7,17,40,1,NA,7,"","F",94,NA,525931,NA,"Private","CCI",0,17.1,22.7
"3247",2,2006,7,17,40,2,NA,NA,"","F",81,NA,525931,NA,"Private","CCI",0,10.6,14
"3248",2,2006,7,17,40,3,NA,9,"","F",78,NA,525931,NA,"Private","CCI",0,9.3,12.4
"3249",2,2006,7,17,40,4,NA,NA,"","F",95,NA,525931,NA,"Private","CCI",0,17.7,23.5
"3250",2,2006,7,17,40,5,NA,8,"","F",85,NA,525931,NA,"Private","CCI",0,12.3,16.4
"3251",2,2006,7,17,40,6,NA,NA,"","F",81,NA,525931,NA,"Private","CCI",0,10.6,14
"3252",2,2006,7,17,40,7,NA,8,"","F",79,NA,525931,NA,"Private","CCI",0,9.7,13
"3253",2,2006,7,17,40,8,NA,NA,"","F",78,NA,525931,NA,"Private","CCI",0,9.3,12.4
"3254",2,2006,7,17,40,9,NA,NA,"","F",121,NA,525931,NA,"Charter","CCI",0,38.8,51.6
"3255",2,2006,7,17,40,10,NA,NA,"","F",102,NA,525931,NA,"Charter","CCI",0,22.3,29.6
"3256",2,2006,7,17,40,11,NA,NA,"","F",136,NA,525931,NA,"Charter","CCI",0,56.6,75.3
"3257",2,2006,7,17,40,12,NA,NA,"","F",124,NA,525931,NA,"Charter","CCI",0,42,55.8
"3258",2,2006,7,17,40,13,NA,7,"","F",69,NA,525931,NA,"Charter","CCI",0,6.3,8.4
"3259",2,2006,7,17,40,14,NA,NA,"","F",69,NA,525931,NA,"Charter","CCI",0,6.3,8.4
"3260",2,2006,7,17,40,15,NA,9,"","F",97,NA,525931,NA,"Charter","CCI",0,18.9,25.2
"3261",2,2006,7,17,40,16,NA,NA,"","F",78,NA,525931,NA,"Charter","CCI",0,9.3,12.4
"3262",2,2006,7,17,40,17,NA,NA,"","F",78,NA,525931,NA,"Charter","CCI",0,9.3,12.4
"3263",2,2006,7,17,40,18,NA,NA,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3264",2,2006,7,17,40,19,NA,9,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3265",2,2006,7,17,40,20,NA,20,"","F",184,NA,525931,NA,"Charter","CCI",0,150.7,200.5
"3266",2,2006,7,17,40,21,NA,NA,"","F",115,NA,525931,NA,"Charter","CCI",0,32.9,43.7
"3267",2,2006,7,17,40,22,NA,16,"","F",125,NA,525931,NA,"Charter","CCI",0,43.1,57.3
"3268",2,2006,7,17,40,23,NA,NA,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3269",2,2006,7,17,40,24,NA,NA,"","F",83,NA,525931,NA,"Charter","CCI",0,11.4,15.2
"3270",2,2006,7,17,40,25,NA,10,"","F",97,NA,525931,NA,"Charter","CCI",0,18.9,25.2
"3271",2,2006,7,17,40,26,NA,10,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3272",2,2006,7,17,40,27,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3273",2,2006,7,17,40,28,NA,NA,"","F",144,NA,525931,NA,"Charter","CCI",0,68.1,90.6
"3274",2,2006,7,17,40,29,NA,NA,"","F",90,NA,525931,NA,"Charter","CCI",0,14.9,19.8
"3275",2,2006,7,17,40,30,NA,12,"","M",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3276",2,2006,7,17,41,1,NA,NA,"","F",99,NA,525931,NA,"Charter","CCI",0,20.2,26.9
"3277",2,2006,7,17,41,2,NA,8,"","F",79,NA,525931,NA,"Charter","CCI",0,9.7,13
"3278",2,2006,7,17,41,3,NA,7,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3279",2,2006,7,17,41,4,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3280",2,2006,7,17,41,5,NA,NA,"","F",97,NA,525931,NA,"Charter","CCI",0,18.9,25.2
"3281",2,2006,7,17,41,6,NA,NA,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3282",2,2006,7,17,41,7,NA,NA,"","F",141,NA,525931,NA,"Charter","CCI",0,63.6,84.6
"3283",2,2006,7,17,41,8,NA,NA,"","F",78,NA,525931,NA,"Charter","CCI",0,9.3,12.4
"3284",2,2006,7,17,41,9,NA,7,"","F",100,NA,525931,NA,"Charter","CCI",0,20.9,27.8
"3285",2,2006,7,17,41,10,NA,NA,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3286",2,2006,7,17,41,11,NA,NA,"","F",83,NA,525931,NA,"Charter","CCI",0,11.4,15.2
"3287",2,2006,7,17,41,12,NA,NA,"","F",100,NA,525931,NA,"Charter","CCI",0,20.9,27.8
"3288",2,2006,7,17,41,13,NA,NA,"","F",79,NA,525931,NA,"Charter","CCI",0,9.7,13
"3289",2,2006,7,17,41,14,NA,NA,"","F",93,NA,525931,NA,"Charter","CCI",0,16.5,22
"3290",2,2006,7,17,41,15,NA,NA,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3291",2,2006,7,17,41,16,NA,NA,"","M",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3292",2,2006,7,17,41,17,NA,NA,"","M",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3293",2,2006,7,17,41,18,NA,NA,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3294",2,2006,7,17,41,19,NA,9,"","F",92,NA,525931,NA,"Charter","CCI",0,16,21.2
"3295",2,2006,7,17,41,20,NA,8,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3296",2,2006,7,17,41,21,NA,15,"","F",141,NA,525931,NA,"Charter","CCI",0,63.6,84.6
"3297",2,2006,7,17,41,22,NA,11,"","F",95,NA,525931,NA,"Charter","CCI",0,17.7,23.5
"3298",2,2006,7,17,41,23,NA,10,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3299",2,2006,7,17,41,24,NA,11,"","F",97,NA,525931,NA,"Charter","CCI",0,18.9,25.2
"3300",1,2006,7,18,42,1,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3301",1,2006,7,18,42,2,NA,10,"","M",72,NA,525931,NA,"Charter","CCI",0,7.2,9.6
"3302",1,2006,7,18,42,3,NA,NA,"","F",77,NA,525931,NA,"Charter","CCI",0,9,11.9
"3303",1,2006,7,18,42,4,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3304",1,2006,7,18,42,5,NA,NA,"","F",72,NA,525931,NA,"Charter","CCI",0,7.2,9.6
"3305",1,2006,7,18,42,6,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3306",1,2006,7,18,42,7,NA,NA,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3307",1,2006,7,18,42,8,NA,6,"","F",69,NA,525931,NA,"Charter","CCI",0,6.3,8.4
"3308",1,2006,7,18,42,9,NA,9,"","F",87,NA,525931,NA,"Charter","CCI",0,13.3,17.7
"3309",1,2006,7,18,42,10,NA,11,"","F",103,NA,525931,NA,"Charter","CCI",0,23,30.6
"3310",1,2006,7,18,42,11,NA,11,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3311",1,2006,7,18,42,12,NA,NA,"","F",91,NA,525931,NA,"Charter","CCI",0,15.4,20.5
"3312",1,2006,7,18,42,13,NA,NA,"","F",86,NA,525931,NA,"Charter","CCI",0,12.8,17.1
"3313",1,2006,7,18,42,14,NA,NA,"","F",97,NA,525931,NA,"Charter","CCI",0,18.9,25.2
"3314",1,2006,7,18,42,15,NA,NA,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3315",1,2006,7,18,42,16,NA,NA,"","F",113,NA,525931,NA,"Charter","CCI",0,31.1,41.3
"3316",1,2006,7,18,42,17,NA,NA,"","F",68,NA,525931,NA,"Charter","CCI",0,6,8
"3317",1,2006,7,18,42,18,NA,NA,"","F",94,NA,525931,NA,"Charter","CCI",0,17.1,22.7
"3318",1,2006,7,18,42,19,NA,20,"","M",75,NA,525931,NA,"Charter","CCI",0,8.2,10.9
"3319",1,2006,7,18,42,20,NA,NA,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3320",1,2006,7,18,42,21,NA,NA,"","F",108,NA,525931,NA,"Charter","CCI",0,26.8,35.7
"3321",1,2006,7,18,42,22,NA,NA,"","F",74,NA,525931,NA,"Charter","CCI",0,7.9,10.5
"3322",1,2006,7,18,42,23,NA,8,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3323",1,2006,7,18,42,24,NA,NA,"","F",64,NA,525931,NA,"Private","CCI",0,4.9,6.5
"3324",1,2006,7,18,42,25,NA,8,"","F",80,NA,525931,NA,"Private","CCI",0,10.1,13.5
"3325",1,2006,7,18,42,26,NA,7,"","F",79,NA,525931,NA,"Private","CCI",0,9.7,13
"3326",1,2006,7,18,42,27,NA,NA,"","F",77,NA,525931,NA,"Private","CCI",0,9,11.9
"3327",1,2006,7,18,42,28,NA,8,"","F",74,NA,525931,NA,"Private","CCI",0,7.9,10.5
"3328",1,2006,7,18,42,29,NA,8,"","F",79,NA,525931,NA,"Private","CCI",0,9.7,13
"3329",1,2006,7,18,42,30,NA,7,"","F",84,NA,525931,NA,"Private","CCI",0,11.9,15.8
"3330",1,2006,7,18,43,1,NA,8,"","F",88,NA,525931,NA,"Private","CCI",0,13.8,18.4
"3331",1,2006,7,18,43,2,NA,8,"","M",78,NA,525931,NA,"Private","CCI",0,9.3,12.4
"3332",1,2006,7,18,43,3,NA,6,"","F",62,NA,525931,NA,"Private","CCI",0,4.4,5.9
"3333",1,2006,7,18,43,4,NA,7,"","F",77,NA,525931,NA,"Private","CCI",0,9,11.9
"3334",1,2006,7,18,43,5,NA,9,"","F",81,NA,525931,NA,"Private","CCI",0,10.6,14
"3335",1,2006,7,18,43,6,NA,NA,"","F",74,NA,525931,NA,"Private","CCI",0,7.9,10.5
"3336",1,2006,7,18,43,7,NA,9,"","F",85,NA,525931,NA,"Private","CCI",0,12.3,16.4
"3337",1,2006,7,18,43,8,NA,7,"","F",96,NA,525931,NA,"Private","CCI",0,18.3,24.4
"3338",1,2006,7,18,43,9,NA,8,"","F",83,NA,525931,NA,"Private","CCI",0,11.4,15.2
"3339",1,2006,7,18,43,10,NA,7,"","F",76,NA,525931,NA,"Private","CCI",0,8.6,11.4
"3340",1,2006,7,18,43,11,NA,NA,"","F",75,NA,525931,NA,"Private","CCI",0,8.2,10.9
"3341",1,2006,7,18,43,12,NA,7,"","F",79,NA,525931,NA,"Private","CCI",0,9.7,13
"3342",1,2006,7,18,43,13,NA,8,"","F",76,NA,525931,NA,"Private","CCI",0,8.6,11.4
"3343",1,2006,7,18,43,14,NA,8,"","F",86,NA,525931,NA,"Private","CCI",0,12.8,17.1
"3344",1,2006,7,18,43,15,NA,8,"","F",94,NA,525931,NA,"Private","CCI",0,17.1,22.7
"3345",1,2006,7,18,43,16,NA,8,"","F",80,NA,525931,NA,"Private","CCI",0,10.1,13.5
"3346",1,2006,7,18,43,17,NA,14,"","F",109,NA,525931,NA,"Private","CCI",0,27.6,36.8
"3347",1,2006,7,18,43,18,NA,NA,"","F",64,NA,525931,NA,"Private","CCI",0,4.9,6.5
"3348",1,2006,7,18,43,19,NA,7,"","M",74,NA,525931,NA,"Private","CCI",0,7.9,10.5
"3349",1,2006,7,18,43,20,NA,7,"","F",80,NA,525931,NA,"Private","CCI",0,10.1,13.5
"3350",1,2006,7,18,43,21,NA,7,"","F",80,NA,525931,NA,"Private","CCI",0,10.1,13.5
"3351",1,2006,7,18,43,22,NA,5,"","F",75,NA,525931,NA,"Private","CCI",0,8.2,10.9
"3352",1,2006,7,18,43,23,NA,7,"","F",80,NA,515938,NA,"Private","CCI",0,10.1,13.5
"3353",1,2006,7,18,43,24,NA,6,"","F",68,NA,515938,NA,"Private","CCI",0,6,8
"3354",1,2006,7,18,43,25,NA,NA,"","M",72,NA,515938,NA,"Private","CCI",0,7.2,9.6
"3355",1,2006,7,18,43,26,NA,NA,"","F",68,NA,515938,NA,"Private","CCI",0,6,8
"3356",1,2006,7,18,43,27,NA,9,"","F",97,NA,515938,NA,"Private","CCI",0,18.9,25.2
"3357",1,2006,7,18,43,28,NA,6,"","F",71,NA,515938,NA,"Private","CCI",0,6.9,9.2
"3358",2,2006,7,23,44,1,NA,6,"","F",80,NA,525931,NA,"Private","CCI",0,10.1,13.5
"3359",2,2006,7,23,44,2,NA,NA,"","M",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3360",2,2006,7,23,44,3,NA,13,"","F",142,NA,525931,NA,"Charter","CCI",0,65.1,86.6
"3361",2,2006,7,23,44,4,NA,NA,"","F",102,NA,525931,NA,"Charter","CCI",0,22.3,29.6
"3362",2,2006,7,23,44,5,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3363",2,2006,7,23,44,6,NA,NA,"","F",125,NA,525931,NA,"Charter","CCI",0,43.1,57.3
"3364",2,2006,7,23,44,7,NA,NA,"","F",79,NA,525931,NA,"Charter","CCI",0,9.7,13
"3365",2,2006,7,23,44,8,NA,NA,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3366",2,2006,7,23,44,9,NA,NA,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3367",2,2006,7,23,44,10,NA,9,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3368",2,2006,7,23,44,11,NA,NA,"","F",NA,NA,525931,NA,"Charter","CCI",0,NA,NA
"3369",2,2006,7,23,44,12,NA,9,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3370",2,2006,7,23,44,13,NA,NA,"","M",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3371",2,2006,7,23,44,14,NA,NA,"","F",NA,NA,525931,NA,"Charter","CCI",0,NA,NA
"3372",2,2006,7,23,44,15,NA,10,"","F",103,NA,525931,NA,"Charter","CCI",0,23,30.6
"3373",2,2006,7,23,44,16,NA,NA,"","F",105,NA,525931,NA,"Charter","CCI",0,24.5,32.6
"3374",2,2006,7,23,44,17,NA,NA,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3375",2,2006,7,23,44,18,NA,9,"","M",79,NA,525931,NA,"Charter","CCI",0,9.7,13
"3376",2,2006,7,23,44,19,NA,NA,"","F",120,NA,525931,NA,"Charter","CCI",0,37.7,50.2
"3377",2,2006,7,23,44,20,NA,7,"","F",75,NA,525931,NA,"Charter","CCI",0,8.2,10.9
"3378",2,2006,7,23,44,21,NA,NA,"","F",77,NA,525931,NA,"Charter","CCI",0,9,11.9
"3379",1,2006,7,24,45,1,NA,NA,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3380",1,2006,7,24,45,2,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3381",1,2006,7,24,45,3,NA,7,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3382",1,2006,7,24,45,4,NA,7,"","F",94,NA,525931,NA,"Charter","CCI",0,17.1,22.7
"3383",1,2006,7,24,45,5,NA,NA,"","F",72,NA,525931,NA,"Charter","CCI",0,7.2,9.6
"3384",1,2006,7,24,45,6,NA,NA,"","F",91,NA,525931,NA,"Charter","CCI",0,15.4,20.5
"3385",1,2006,7,24,45,7,NA,NA,"","F",149,NA,525931,NA,"Charter","CCI",0,76.1,101.2
"3386",1,2006,7,24,45,8,NA,6,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3387",1,2006,7,24,45,9,NA,NA,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3388",1,2006,7,24,45,10,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3389",1,2006,7,24,45,11,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3390",1,2006,7,24,45,12,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3391",1,2006,7,27,46,1,NA,7,"","M",69,NA,525931,NA,"Charter","CCI",0,6.3,8.4
"3392",1,2006,7,27,46,2,NA,NA,"","M",67,NA,525931,NA,"Charter","CCI",0,5.7,7.6
"3393",1,2006,7,27,46,3,NA,7,"","F",78,NA,525931,NA,"Charter","CCI",0,9.3,12.4
"3394",1,2006,7,27,46,4,NA,NA,"","F",66,NA,525931,NA,"Charter","CCI",0,5.4,7.2
"3395",1,2006,7,27,46,5,NA,8,"","F",74,NA,525931,NA,"Charter","CCI",0,7.9,10.5
"3396",1,2006,7,27,46,6,NA,NA,"","F",73,NA,525931,NA,"Charter","CCI",0,7.5,10
"3397",1,2006,7,27,46,7,NA,7,"","F",72,NA,525931,NA,"Charter","CCI",0,7.2,9.6
"3398",1,2006,7,27,46,8,NA,NA,"","F",72,NA,525931,NA,"Charter","CCI",0,7.2,9.6
"3399",1,2006,7,27,46,9,NA,NA,"","F",83,NA,525931,NA,"Charter","CCI",0,11.4,15.2
"3400",1,2006,7,27,46,10,NA,NA,"","F",98,NA,525931,NA,"Charter","CCI",0,19.6,26
"3401",1,2006,7,27,46,11,NA,13,"","F",157,NA,525931,NA,"Charter","CCI",0,90.1,119.9
"3402",1,2006,7,27,46,12,NA,7,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3403",1,2006,7,27,46,13,NA,NA,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3404",1,2006,7,27,46,14,NA,NA,"","F",75,NA,525931,NA,"Charter","CCI",0,8.2,10.9
"3405",1,2006,7,31,47,1,NA,7,"","F",67,NA,515938,NA,"Private","CCI",0,5.7,7.6
"3406",1,2006,7,31,47,2,NA,NA,"","F",85,NA,515938,NA,"Private","CCI",0,12.3,16.4
"3407",1,2006,7,31,47,3,NA,7,"","F",64,NA,515938,NA,"Private","CCI",0,4.9,6.5
"3408",1,2006,7,31,47,4,NA,6,"","F",63,NA,515938,NA,"Private","CCI",0,4.7,6.2
"3409",1,2006,7,31,47,5,NA,NA,"","F",72,NA,515938,NA,"Private","CCI",0,7.2,9.6
"3410",1,2006,7,31,47,6,NA,7,"","F",73,NA,515938,NA,"Private","CCI",0,7.5,10
"3411",1,2006,7,31,47,7,NA,7,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3412",1,2006,7,31,47,8,NA,NA,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3413",1,2006,7,31,47,9,NA,NA,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3414",1,2006,7,31,47,10,NA,14,"","F",147,NA,525931,NA,"Charter","CCI",0,72.8,96.9
"3415",1,2006,7,31,47,11,NA,8,"","F",83,NA,525931,NA,"Charter","CCI",0,11.4,15.2
"3416",1,2006,7,31,47,12,NA,8,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3417",1,2006,7,31,47,13,NA,NA,"","F",77,NA,525931,NA,"Charter","CCI",0,9,11.9
"3418",1,2006,7,31,47,14,NA,NA,"","F",81,NA,525931,NA,"Charter","CCI",0,10.6,14
"3419",1,2006,7,31,47,15,NA,7,"","F",78,NA,525931,NA,"Charter","CCI",0,9.3,12.4
"3420",1,2006,7,31,47,16,NA,7,"","F",87,NA,525931,NA,"Charter","CCI",0,13.3,17.7
"3421",1,2006,7,31,47,17,NA,NA,"","F",151,NA,525931,NA,"Charter","CCI",0,79.4,105.7
"3422",1,2006,7,31,47,18,NA,NA,"","M",73,NA,525931,NA,"Charter","CCI",0,7.5,10
"3423",1,2006,7,31,47,19,NA,NA,"","F",73,NA,525931,NA,"Charter","CCI",0,7.5,10
"3424",1,2006,7,31,47,20,NA,NA,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3425",1,2006,7,31,47,21,NA,NA,"","F",74,NA,525931,NA,"Charter","CCI",0,7.9,10.5
"3426",1,2006,7,31,47,22,NA,NA,"","F",86,NA,525931,NA,"Charter","CCI",0,12.8,17.1
"3427",1,2006,7,31,47,23,NA,10,"","F",98,NA,525931,NA,"Charter","CCI",0,19.6,26
"3428",1,2006,7,31,47,24,NA,NA,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3429",1,2006,7,31,47,25,NA,NA,"","M",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3430",1,2006,7,31,47,26,NA,NA,"","F",89,NA,525931,NA,"Charter","CCI",0,14.3,19.1
"3431",1,2006,7,31,47,27,NA,10,"","F",86,NA,525931,NA,"Charter","CCI",0,12.8,17.1
"3432",1,2006,7,31,47,28,NA,8,"","F",75,NA,525931,NA,"Charter","CCI",0,8.2,10.9
"3433",1,2006,7,31,47,29,NA,NA,"","M",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3434",1,2006,7,31,47,30,NA,7,"","F",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3435",1,2006,7,31,48,1,NA,NA,"","F",76,NA,525931,NA,"Charter","CCI",0,8.6,11.4
"3436",1,2006,7,31,48,2,NA,7,"","F",84,NA,525931,NA,"Charter","CCI",0,11.9,15.8
"3437",1,2006,7,31,48,3,NA,8,"","F",83,NA,525931,NA,"Charter","CCI",0,11.4,15.2
"3438",1,2006,7,31,48,4,NA,NA,"","F",93,NA,525931,NA,"Charter","CCI",0,16.5,22
"3439",1,2006,7,31,48,5,NA,NA,"","F",75,NA,525931,NA,"Charter","CCI",0,8.2,10.9
"3440",1,2006,7,31,48,6,NA,7,"","F",75,NA,525931,NA,"Charter","CCI",0,8.2,10.9
"3441",1,2006,7,31,48,7,NA,NA,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3442",1,2006,7,31,48,8,NA,9,"","F",79,NA,525931,NA,"Charter","CCI",0,9.7,13
"3443",1,2006,7,31,48,9,NA,8,"","F",91,NA,525931,NA,"Charter","CCI",0,15.4,20.5
"3444",1,2006,7,31,48,10,NA,NA,"","F",80,NA,525931,NA,"Charter","CCI",0,10.1,13.5
"3445",1,2006,7,31,48,11,NA,NA,"","F",77,NA,525931,NA,"Charter","CCI",0,9,11.9
"3446",1,2006,7,31,48,12,NA,NA,"","F",71,NA,525931,NA,"Charter","CCI",0,6.9,9.2
"3447",1,2006,7,31,48,13,NA,NA,"","F",86,NA,525931,NA,"Charter","CCI",0,12.8,17.1
"3448",1,2006,7,31,48,14,NA,8,"","F",85,NA,525931,NA,"Charter","CCI",0,12.3,16.4
"3449",2,2006,8,5,49,1,NA,8,"","F",91,NA,515937,NA,"Private","CCI",0,15.4,20.5
"3450",2,2006,8,5,49,2,NA,9,"","F",86,NA,515937,NA,"Private","CCI",0,12.8,17.1
"3451",2,2006,8,5,49,3,NA,8,"","F",92,NA,515937,NA,"Private","CCI",0,16,21.2
"3452",2,2006,8,5,49,4,NA,9,"","F",93,NA,515937,NA,"Private","CCI",0,16.5,22
"3453",2,2006,8,5,49,5,NA,8,"","F",82,NA,515937,NA,"Private","CCI",0,11,14.6
"3454",2,2006,8,5,49,6,NA,9,"","F",86,NA,515937,NA,"Private","CCI",0,12.8,17.1
"3455",2,2006,8,5,49,7,NA,7,"","F",83,NA,515937,NA,"Private","CCI",0,11.4,15.2
"3456",2,2006,8,5,49,8,NA,6,"","F",85,NA,515937,NA,"Private","CCI",0,12.3,16.4
"3457",2,2006,8,5,49,9,NA,9,"","F",102,NA,525931,NA,"Private","CCI",0,22.3,29.6
"3458",2,2006,8,5,49,10,NA,12,"","F",108,NA,525931,NA,"Private","CCI",0,26.8,35.7
"3459",2,2006,8,5,49,11,NA,NA,"","F",122,NA,525931,NA,"Private","CCI",0,39.8,52.9
"3460",2,2006,8,5,49,12,NA,NA,"","F",122,NA,525931,NA,"Private","CCI",0,39.8,52.9
"3461",2,2006,8,5,49,13,NA,11,"","F",111,NA,525931,NA,"Private","CCI",0,29.3,39
"3462",2,2006,8,5,49,14,NA,8,"","F",89,NA,525931,NA,"Private","CCI",0,14.3,19.1
"3463",2,2006,8,5,49,15,NA,7,"","F",79,NA,525931,NA,"Private","CCI",0,9.7,13
"3464",2,2006,8,5,49,16,NA,7,"","F",82,NA,525931,NA,"Private","CCI",0,11,14.6
"3465",2,2006,8,5,49,17,NA,NA,"I","M",82,NA,525931,NA,"Charter","CCI",0,11,14.6
"3466",2,2006,8,5,49,18,NA,NA,"","M",79,NA,525931,NA,"Charter","CCI",0,9.7,13
"3467",2,2006,8,5,49,19,NA,NA,"","F",73,NA,525931,NA,"Charter","CCI",0,7.5,10
"3468",2,2006,8,5,49,20,NA,NA,"","F",125,NA,525931,NA,"Charter","CCI",0,43.1,57.3
"3469",2,2006,8,5,49,21,NA,NA,"","F",153,NA,525931,NA,"Charter","CCI",0,82.9,110.3
"3470",2,2006,8,5,49,22,NA,NA,"I","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3471",2,2006,8,5,49,23,NA,NA,"","M",92,NA,525931,NA,"Charter","CCI",0,16,21.2
"3472",2,2006,8,5,49,24,NA,9,"","F",101,NA,525931,NA,"Charter","CCI",0,21.6,28.7
"3473",2,2006,8,5,49,25,NA,NA,"","F",94,NA,525931,NA,"Charter","CCI",0,17.1,22.7
"3474",2,2006,8,5,49,26,NA,NA,"","F",111,NA,525931,NA,"Charter","CCI",0,29.3,39
"3475",2,2006,8,5,49,27,NA,NA,"","F",88,NA,525931,NA,"Charter","CCI",0,13.8,18.4
"3476",2,2006,8,5,49,28,NA,11,"","F",141,NA,525931,NA,"Charter","CCI",0,63.6,84.6
"3477",2,2006,8,5,49,29,NA,NA,"","F",101,NA,525931,NA,"Charter","CCI",0,21.6,28.7
"3478",2,2006,8,5,49,30,NA,NA,"","F",95,NA,525931,NA,"Charter","CCI",0,17.7,23.5
"3479",2,2006,8,5,50,1,NA,10,"","F",89,NA,525931,NA,"Charter","CCI",0,14.3,19.1
