"","SUB","YEAR","MONTH","DAY","PAGE","AGECONF","LINE","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"3300",NA,2000,6,6,11,NA,5,9,"","F",90,NA,475933,"SewMilC","Seward",0,14.9,19.8
"3301",NA,2000,6,6,11,NA,6,NA,"","M",84,NA,475933,"SewMilC","Seward",0,11.9,15.8
"3302",NA,2000,6,6,11,NA,7,5,"","F",68,NA,475933,"SewMilC","Seward",0,6,8
"3303",NA,2000,6,6,11,NA,8,NA,"","M",86,NA,475933,"SewMilC","Seward",0,12.8,17.1
"3304",NA,2000,6,6,11,NA,9,11,"","M",71,NA,475933,"SewMilC","Seward",0,6.9,9.2
"3305",NA,2000,6,6,11,NA,10,5,"","M",64,NA,475933,"SewMilC","Seward",0,4.9,6.5
"3306",NA,2000,6,6,11,NA,11,13,"","M",84,NA,475933,"SewMilC","Seward",0,11.9,15.8
"3307",NA,2000,6,6,11,NA,12,14,"","M",76,NA,475933,"SewMilC","Seward",0,8.6,11.4
"3308",NA,2000,6,6,11,NA,13,11,"","M",75,NA,475933,"SewMilC","Seward",0,8.2,10.9
"3309",NA,2000,6,6,11,NA,14,NA,"","F",69,NA,475933,"SewMilC","Seward",0,6.3,8.4
"3310",NA,2000,6,6,11,NA,15,13,"","M",73,NA,475933,"SewMilC","Seward",0,7.5,10
"3311",NA,2000,6,6,11,NA,16,NA,"","M",66,NA,475933,"SewMilC","Seward",0,5.4,7.2
"3312",NA,2000,6,6,11,NA,17,NA,"","F",82,NA,475933,"SewMilC","Seward",0,11,14.6
"3313",NA,2000,6,6,11,NA,18,NA,"","F",84,NA,475933,"SewMilC","Seward",0,11.9,15.8
"3314",NA,2000,6,6,11,NA,19,8,"","F",79,NA,475933,"SewMilC","Seward",0,9.7,13
"3315",NA,2000,6,6,11,NA,20,23,"","M",90,NA,475933,"SewMilC","Seward",0,14.9,19.8
"3316",NA,2000,6,6,11,NA,21,16,"","M",81,NA,475933,"SewMilC","Seward",0,10.6,14
"3317",NA,2000,6,6,11,NA,22,NA,"","F",76,NA,475933,"SewMilC","Seward",0,8.6,11.4
"3318",NA,2000,6,6,11,NA,23,NA,"","M",76,NA,475933,"SewMilC","Seward",0,8.6,11.4
"3319",NA,2000,6,6,11,NA,24,NA,"","M",78,NA,475933,"SewMilC","Seward",0,9.3,12.4
"3320",NA,2000,6,6,11,NA,25,8,"","F",76,NA,475933,"SewMilC","Seward",0,8.6,11.4
"3321",NA,2000,6,6,11,NA,26,10,"","F",84,NA,475933,"SewMilC","Seward",0,11.9,15.8
"3322",NA,2000,6,6,11,NA,27,NA,"","M",74,NA,475933,"SewMilC","Seward",0,7.9,10.5
"3323",NA,2000,6,6,11,NA,28,NA,"","F",79,NA,475933,"SewMilC","Seward",0,9.7,13
"3324",NA,2000,6,6,11,NA,29,NA,"","F",67,NA,475933,"SewMilC","Seward",0,5.7,7.6
"3325",NA,2000,6,6,11,NA,30,10,"","F",76,NA,475933,"SewMilC","Seward",0,8.6,11.4
"3326",NA,2000,6,12,12,NA,1,12,"","F",110,NA,495938,"Private","Seward",0,28.5,37.9
"3327",NA,2000,6,12,12,NA,2,15,"","M",89,NA,495938,"Private","Seward",0,14.3,19.1
"3328",NA,2000,6,12,12,NA,3,13,"","M",86,NA,495938,"Private","Seward",0,12.8,17.1
"3329",NA,2000,6,12,12,NA,4,NA,"","F",120,NA,486001,"SewMilC","Seward",0,37.7,50.2
"3330",NA,2000,6,12,12,NA,5,NA,"","F",102,NA,486001,"SewMilC","Seward",0,22.3,29.6
"3331",NA,2000,6,12,12,NA,6,NA,"","F",110,NA,486001,"SewMilC","Seward",0,28.5,37.9
"3332",NA,2000,6,12,12,NA,7,NA,"","F",120,NA,486001,"SewMilC","Seward",0,37.7,50.2
"3333",NA,2000,6,12,12,NA,8,9,"","M",61,NA,495932,"Charter","Seward",0,4.2,5.6
"3334",NA,2000,6,12,12,NA,9,NA,"","M",59,NA,495932,"Charter","Seward",0,3.8,5
"3335",NA,2000,6,12,12,NA,10,19,"","M",76,NA,495932,"Charter","Seward",0,8.6,11.4
"3336",NA,2000,6,12,12,NA,11,NA,"","F",76,NA,495932,"Charter","Seward",0,8.6,11.4
"3337",NA,2000,6,12,12,NA,12,NA,"","F",73,NA,495932,"Charter","Seward",0,7.5,10
"3338",NA,2000,6,12,12,NA,13,NA,"","M",78,NA,495932,"Charter","Seward",0,9.3,12.4
"3339",NA,2000,6,12,12,NA,14,NA,"","M",78,NA,495932,"Charter","Seward",0,9.3,12.4
"3340",NA,2000,6,12,12,NA,15,NA,"","F",82,NA,495932,"Charter","Seward",0,11,14.6
"3341",NA,2000,6,12,12,NA,16,NA,"","F",84,NA,495932,"Charter","Seward",0,11.9,15.8
"3342",NA,2000,6,12,12,NA,17,13,"","M",77,NA,495932,"Charter","Seward",0,9,11.9
"3343",NA,2000,6,12,12,NA,18,NA,"","M",88,NA,495938,"Charter","Seward",0,13.8,18.4
"3344",NA,2000,6,12,12,NA,19,NA,"","M",85,NA,495938,"Charter","Seward",0,12.3,16.4
"3345",NA,2000,6,12,12,NA,20,12,"","M",84,NA,495938,"Charter","Seward",0,11.9,15.8
"3346",NA,2000,6,12,12,NA,21,10,"","M",99,NA,495938,"Charter","Seward",0,20.2,26.9
"3347",NA,2000,6,12,12,NA,22,NA,"","F",93,NA,495938,"Charter","Seward",0,16.5,22
"3348",NA,2000,6,12,12,NA,23,NA,"","F",106,NA,495938,"Charter","Seward",0,25.2,33.6
"3349",NA,2000,6,12,12,NA,24,NA,"","F",104,NA,495938,"Charter","Seward",0,23.7,31.6
"3350",NA,2000,6,12,12,NA,25,14,"","F",102,NA,495938,"Charter","Seward",0,22.3,29.6
"3351",NA,2000,6,12,12,NA,26,12,"","F",107,NA,495938,"Charter","Seward",0,26,34.6
"3352",NA,2000,6,14,13,NA,1,13,"","M",73,NA,485935,"Charter","Seward",0,7.5,10
"3353",NA,2000,6,14,13,NA,2,12,"","F",103,NA,485935,"Charter","Seward",0,23,30.6
"3354",NA,2000,6,14,13,NA,3,NA,"","F",97,NA,485935,"Charter","Seward",0,18.9,25.2
"3355",NA,2000,6,14,13,NA,4,19,"","F",117,NA,485935,"Charter","Seward",0,34.8,46.2
"3356",NA,2000,6,14,13,NA,5,NA,"","F",122,NA,485935,"Charter","Seward",0,39.8,52.9
"3357",NA,2000,6,14,13,NA,6,NA,"","M",70,NA,485935,"Charter","Seward",0,6.6,8.8
"3358",NA,2000,6,14,13,NA,7,19,"","M",96,NA,485935,"Charter","Seward",0,18.3,24.4
"3359",NA,2000,6,14,13,NA,8,NA,"","M",88,NA,485935,"Charter","Seward",0,13.8,18.4
"3360",NA,2000,6,14,13,NA,9,13,"","F",93,NA,485935,"Charter","Seward",0,16.5,22
"3361",NA,2000,6,14,13,NA,10,5,"","M",67,NA,485935,"Charter","Seward",0,5.7,7.6
"3362",NA,2000,6,14,13,NA,11,16,"","M",86,NA,485935,"Charter","Seward",0,12.8,17.1
"3363",NA,2000,6,14,13,NA,12,10,"","F",87,NA,485935,"Charter","Seward",0,13.3,17.7
"3364",NA,2000,6,14,13,NA,13,19,"","M",78,NA,485935,"Charter","Seward",0,9.3,12.4
"3365",NA,2000,6,14,13,NA,14,NA,"","F",120,NA,485935,"Charter","Seward",0,37.7,50.2
"3366",NA,2000,6,14,13,NA,15,NA,"I","F",117,NA,485935,"Charter","Seward",0,34.8,46.2
"3367",NA,2000,6,14,13,NA,16,15,"","F",136,NA,485935,"Charter","Seward",0,56.6,75.3
"3368",NA,2000,6,14,13,NA,17,13,"","M",81,NA,485935,"Charter","Seward",0,10.6,14
"3369",NA,2000,6,14,13,NA,18,NA,"","F",80,NA,485935,"Charter","Seward",0,10.1,13.5
"3370",NA,2000,6,14,13,NA,19,NA,"","F",109,NA,485935,"Charter","Seward",0,27.6,36.8
"3371",NA,2000,6,14,13,NA,20,14,"","F",90,NA,485935,"Charter","Seward",0,14.9,19.8
"3372",NA,2000,6,14,13,NA,21,NA,"I","F",98,NA,485935,"Charter","Seward",0,19.6,26
"3373",NA,2000,6,14,13,NA,22,13,"","M",93,NA,485935,"Charter","Seward",0,16.5,22
"3374",NA,2000,6,14,13,NA,23,8,"","M",77,NA,485935,"Charter","Seward",0,9,11.9
"3375",NA,2000,6,14,13,NA,24,NA,"","F",74,NA,485935,"Charter","Seward",0,7.9,10.5
"3376",NA,2000,6,14,13,NA,25,NA,"","F",139,NA,485935,"Charter","Seward",0,60.7,80.8
"3377",NA,2000,6,14,13,NA,26,13,"","F",126,NA,485935,"Charter","Seward",0,44.2,58.8
"3378",NA,2000,6,14,13,NA,27,15,"","F",117,NA,485935,"Charter","Seward",0,34.8,46.2
"3379",NA,2000,6,14,13,NA,28,13,"","F",149,NA,485935,"Charter","Seward",0,76.1,101.2
"3380",NA,2000,6,14,13,NA,29,7,"","F",75,NA,485935,"Charter","Seward",0,8.2,10.9
"3381",NA,2000,6,14,13,NA,30,NA,"","F",76,NA,485935,"Charter","Seward",0,8.6,11.4
"3382",NA,2000,6,14,14,NA,1,6,"","F",65,NA,495938,"Private","Seward",0,5.2,6.9
"3383",NA,2000,6,14,14,NA,2,12,"","M",91,NA,485932,"Charter","Seward",0,15.4,20.5
"3384",NA,2000,6,14,14,NA,3,13,"","F",81,NA,485932,"Charter","Seward",0,10.6,14
"3385",NA,2000,6,14,14,NA,4,10,"","M",83,NA,485932,"Charter","Seward",0,11.4,15.2
"3386",NA,2000,6,14,14,NA,5,11,"","M",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3387",NA,2000,6,14,14,NA,6,NA,"","M",96,NA,485932,"Charter","Seward",0,18.3,24.4
"3388",NA,2000,6,14,14,NA,7,NA,"","F",75,NA,485932,"Charter","Seward",0,8.2,10.9
"3389",NA,2000,6,14,14,NA,8,NA,"","M",88,NA,485932,"Charter","Seward",0,13.8,18.4
"3390",NA,2000,6,14,14,NA,9,NA,"","M",86,NA,485932,"Charter","Seward",0,12.8,17.1
"3391",NA,2000,6,14,14,NA,10,11,"","M",82,NA,485932,"Charter","Seward",0,11,14.6
"3392",NA,2000,6,14,14,NA,11,NA,"","M",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3393",NA,2000,6,14,14,NA,12,7,"","F",103,NA,485935,"Charter","Seward",0,23,30.6
"3394",NA,2000,6,15,15,NA,1,NA,"","F",105,NA,495938,"Charter","Seward",0,24.5,32.6
"3395",NA,2000,6,15,15,NA,2,NA,"","F",112,NA,495938,"Charter","Seward",0,30.2,40.1
"3396",NA,2000,6,15,15,NA,3,10,"","F",96,NA,495938,"Charter","Seward",0,18.3,24.4
"3397",NA,2000,6,15,15,NA,4,NA,"","F",109,NA,495938,"Charter","Seward",0,27.6,36.8
"3398",NA,2000,6,15,15,NA,5,8,"","F",90,NA,495938,"Charter","Seward",0,14.9,19.8
"3399",NA,2000,6,15,15,NA,6,NA,"I","F",87,NA,495938,"Charter","Seward",0,13.3,17.7
"3400",NA,2000,6,15,15,NA,7,11,"","F",96,NA,495938,"Charter","Seward",0,18.3,24.4
"3401",NA,2000,6,15,15,NA,8,11,"","F",92,NA,495938,"Charter","Seward",0,16,21.2
"3402",NA,2000,6,15,15,NA,9,15,"","F",143,NA,495938,"Charter","Seward",0,66.6,88.6
"3403",NA,2000,6,15,15,NA,10,NA,"","F",86,NA,485935,"Charter","Seward",0,12.8,17.1
"3404",NA,2000,6,15,15,NA,11,14,"","F",123,NA,485935,"Charter","Seward",0,40.9,54.4
"3405",NA,2000,6,15,15,NA,12,8,"","F",85,NA,485935,"Charter","Seward",0,12.3,16.4
"3406",NA,2000,6,15,15,NA,13,NA,"","F",158,NA,485935,"Charter","Seward",0,92,122.4
"3407",NA,2000,6,15,15,NA,14,NA,"","M",95,NA,485935,"Charter","Seward",0,17.7,23.5
"3408",NA,2000,6,21,16,NA,1,6,"","M",59,NA,495932,"SewMilC","Seward",0,3.8,5
"3409",NA,2000,6,21,16,NA,2,7,"","M",61,NA,495932,"SewMilC","Seward",0,4.2,5.6
"3410",NA,2000,6,21,16,NA,3,9,"","M",70,NA,495932,"SewMilC","Seward",0,6.6,8.8
"3411",NA,2000,6,21,16,NA,4,NA,"","M",64,NA,495932,"SewMilC","Seward",0,4.9,6.5
"3412",NA,2000,6,21,16,NA,5,16,"","F",120,NA,495932,"SewMilC","Seward",0,37.7,50.2
"3413",NA,2000,6,21,16,NA,6,NA,"","M",80,NA,475934,"Charter","Seward",0,10.1,13.5
"3414",NA,2000,6,21,16,NA,7,NA,"","M",79,NA,475934,"Charter","Seward",0,9.7,13
"3415",NA,2000,6,21,16,NA,8,6,"","F",73,NA,475934,"Charter","Seward",0,7.5,10
"3416",NA,2000,6,21,16,NA,9,12,"","M",76,NA,475934,"Charter","Seward",0,8.6,11.4
"3417",NA,2000,6,21,16,NA,10,NA,"","M",70,NA,475934,"Charter","Seward",0,6.6,8.8
"3418",NA,2000,6,21,16,NA,11,15,"","F",137,NA,475934,"Charter","Seward",0,58,77.1
"3419",NA,2000,6,21,16,NA,12,NA,"","F",121,NA,475934,"Charter","Seward",0,38.8,51.6
"3420",NA,2000,6,21,16,NA,13,11,"","F",87,NA,475934,"Charter","Seward",0,13.3,17.7
"3421",NA,2000,6,21,16,NA,14,10,"","F",82,NA,486001,"Charter","Seward",0,11,14.6
"3422",NA,2000,6,21,16,NA,15,NA,"","F",80,NA,486001,"Charter","Seward",0,10.1,13.5
"3423",NA,2000,6,21,16,NA,16,NA,"","F",117,NA,486001,"Charter","Seward",0,34.8,46.2
"3424",NA,2000,6,21,16,NA,17,16,"","F",122,NA,486001,"Charter","Seward",0,39.8,52.9
"3425",NA,2000,6,21,16,NA,18,8,"","F",82,NA,486001,"Charter","Seward",0,11,14.6
"3426",NA,2000,6,21,16,NA,19,8,"","F",85,NA,486001,"Charter","Seward",0,12.3,16.4
"3427",NA,2000,6,21,16,NA,20,NA,"","M",93,NA,486001,"Charter","Seward",0,16.5,22
"3428",NA,2000,6,21,16,NA,21,16,"","M",98,NA,486001,"Charter","Seward",0,19.6,26
"3429",NA,2000,6,21,16,NA,22,13,"","F",115,NA,486001,"Charter","Seward",0,32.9,43.7
"3430",NA,2000,6,21,16,NA,23,NA,"","F",76,NA,486001,"Charter","Seward",0,8.6,11.4
"3431",NA,2000,6,21,16,NA,24,NA,"","F",129,NA,486001,"Charter","Seward",0,47.7,63.4
"3432",NA,2000,6,21,16,NA,25,NA,"","F",119,NA,486001,"Charter","Seward",0,36.7,48.8
"3433",NA,2000,6,21,16,NA,26,8,"","M",79,NA,486001,"Charter","Seward",0,9.7,13
"3434",NA,2000,6,21,16,NA,27,11,"","F",101,NA,486001,"Charter","Seward",0,21.6,28.7
"3435",NA,2000,6,23,17,NA,1,7,"","F",77,NA,485935,"Private","Seward",0,9,11.9
"3436",NA,2000,6,23,17,NA,2,7,"","M",68,NA,485935,"Private","Seward",0,6,8
"3437",NA,2000,6,23,17,NA,3,15,"","F",143,NA,485935,"Private","Seward",0,66.6,88.6
"3438",NA,2000,6,23,17,NA,4,8,"","F",93,NA,485935,"Private","Seward",0,16.5,22
"3439",NA,2000,6,23,17,NA,5,7,"","F",79,NA,485935,"Private","Seward",0,9.7,13
"3440",NA,2000,6,23,17,NA,6,NA,"I","F",77,NA,495936,"Private","Seward",0,9,11.9
"3441",NA,2000,6,23,17,NA,7,7,"","F",71,NA,495936,"Private","Seward",0,6.9,9.2
"3442",NA,2000,6,23,17,NA,8,14,"","F",129,NA,495936,"Private","Seward",0,47.7,63.4
"3443",NA,2000,6,24,18,NA,1,13,"","F",107,NA,495938,"Charter","Seward",0,26,34.6
"3444",NA,2000,6,24,18,NA,2,10,"","M",84,NA,495938,"Private","Seward",0,11.9,15.8
"3445",NA,2000,6,24,18,NA,3,8,"","F",94,NA,495938,"Private","Seward",0,17.1,22.7
"3446",NA,2000,6,26,19,NA,1,22,"","M",110,NA,495934,"Charter","Seward",0,28.5,37.9
"3447",NA,2000,6,26,19,NA,2,NA,"","F",110,NA,495934,"Charter","Seward",0,28.5,37.9
"3448",NA,2000,6,26,19,NA,3,13,"","F",101,NA,495934,"Charter","Seward",0,21.6,28.7
"3449",NA,2000,6,26,19,NA,4,NA,"","M",92,NA,495934,"Charter","Seward",0,16,21.2
"3450",NA,2000,6,26,19,NA,5,19,"","M",104,NA,495934,"Charter","Seward",0,23.7,31.6
"3451",NA,2000,6,26,19,NA,6,23,"","M",97,NA,495934,"Charter","Seward",0,18.9,25.2
"3452",NA,2000,6,26,19,NA,7,13,"","M",97,NA,495934,"Charter","Seward",0,18.9,25.2
"3453",NA,2000,6,26,19,NA,8,17,"","M",101,NA,495934,"Charter","Seward",0,21.6,28.7
"3454",NA,2000,6,26,19,NA,9,NA,"","M",98,NA,495934,"Charter","Seward",0,19.6,26
"3455",NA,2000,6,26,19,NA,10,13,"","F",102,NA,495934,"Charter","Seward",0,22.3,29.6
"3456",NA,2000,6,26,19,NA,11,NA,"","M",88,NA,485932,"SewMilC","Seward",0,13.8,18.4
"3457",NA,2000,6,26,19,NA,12,NA,"","M",81,NA,485932,"SewMilC","Seward",0,10.6,14
"3458",NA,2000,6,26,19,NA,13,8,"","F",86,NA,485932,"SewMilC","Seward",0,12.8,17.1
"3459",NA,2000,6,26,19,NA,14,12,"","M",93,NA,485932,"SewMilC","Seward",0,16.5,22
"3460",NA,2000,6,26,19,NA,15,NA,"","F",103,NA,485932,"SewMilC","Seward",0,23,30.6
"3461",NA,2000,6,26,19,NA,16,12,"","M",86,NA,485932,"SewMilC","Seward",0,12.8,17.1
"3462",NA,2000,6,26,19,NA,17,7,"","F",84,NA,485932,"SewMilC","Seward",0,11.9,15.8
"3463",NA,2000,6,26,19,NA,18,10,"","F",109,NA,485932,"SewMilC","Seward",0,27.6,36.8
"3464",NA,2000,6,26,19,NA,19,NA,"","M",101,NA,485932,"SewMilC","Seward",0,21.6,28.7
"3465",NA,2000,6,26,19,NA,20,NA,"","F",100,NA,485932,"SewMilC","Seward",0,20.9,27.8
"3466",NA,2000,6,26,19,NA,21,NA,"","M",92,NA,485932,"SewMilC","Seward",0,16,21.2
"3467",NA,2000,6,26,19,NA,22,14,"","M",92,NA,485932,"SewMilC","Seward",0,16,21.2
"3468",NA,2000,6,26,19,NA,23,15,"","M",110,NA,485932,"SewMilC","Seward",0,28.5,37.9
"3469",NA,2000,6,26,19,NA,24,10,"","M",88,NA,485932,"SewMilC","Seward",0,13.8,18.4
"3470",NA,2000,6,26,19,NA,25,NA,"","F",71,NA,485932,"SewMilC","Seward",0,6.9,9.2
"3471",NA,2000,6,26,19,NA,26,NA,"","M",80,NA,485932,"SewMilC","Seward",0,10.1,13.5
"3472",NA,2000,6,26,19,NA,27,10,"","F",89,NA,485932,"SewMilC","Seward",0,14.3,19.1
"3473",NA,2000,6,26,19,NA,28,10,"","F",98,NA,485932,"SewMilC","Seward",0,19.6,26
"3474",NA,2000,6,26,19,NA,29,10,"","F",84,NA,485932,"SewMilC","Seward",0,11.9,15.8
"3475",NA,2000,6,26,19,NA,30,13,"","F",90,NA,485932,"SewMilC","Seward",0,14.9,19.8
"3476",NA,2000,6,26,20,NA,1,NA,"I","F",140,NA,485935,"Private","Seward",0,62.2,82.7
"3477",NA,2000,6,26,20,NA,2,16,"","F",118,NA,485935,"Private","Seward",0,35.7,47.5
"3478",NA,2000,6,26,20,NA,3,13,"","F",98,NA,485935,"Private","Seward",0,19.6,26
"3479",NA,2000,6,26,20,NA,4,11,"","F",110,NA,485935,"Private","Seward",0,28.5,37.9
"3480",NA,2000,6,26,20,NA,5,NA,"","M",98,NA,495934,"Charter","Seward",0,19.6,26
"3481",NA,2000,6,26,20,NA,6,19,"","M",95,NA,495934,"Charter","Seward",0,17.7,23.5
"3482",NA,2000,6,26,20,NA,7,15,"","M",93,NA,495934,"Charter","Seward",0,16.5,22
"3483",NA,2000,6,26,20,NA,8,22,"","M",96,NA,495934,"Charter","Seward",0,18.3,24.4
"3484",NA,2000,6,28,21,NA,1,12,"","F",126,NA,485935,"Private","Seward",0,44.2,58.8
"3485",NA,2000,6,28,21,NA,2,15,"","F",150,NA,485935,"Private","Seward",0,77.8,103.4
"3486",NA,2000,6,28,21,NA,3,10,"","F",98,NA,485935,"Private","Seward",0,19.6,26
"3487",NA,2000,6,28,21,NA,4,NA,"I","F",97,NA,485935,"Private","Seward",0,18.9,25.2
"3488",NA,2000,6,28,21,NA,5,13,"","F",95,NA,485935,"Private","Seward",0,17.7,23.5
"3489",NA,2000,6,28,21,NA,6,5,"","M",61,NA,485935,"Private","Seward",0,4.2,5.6
"3490",NA,2000,6,28,21,NA,7,NA,"","F",74,NA,485932,"Charter","Seward",0,7.9,10.5
"3491",NA,2000,6,28,21,NA,8,14,"","M",77,NA,485932,"Charter","Seward",0,9,11.9
"3492",NA,2000,6,28,21,NA,9,7,"","F",86,NA,485932,"Charter","Seward",0,12.8,17.1
"3493",NA,2000,6,28,21,NA,10,13,"","M",80,NA,485932,"Charter","Seward",0,10.1,13.5
"3494",NA,2000,6,28,21,NA,11,NA,"","M",90,NA,485932,"Charter","Seward",0,14.9,19.8
"3495",NA,2000,6,28,21,NA,12,NA,"","F",81,NA,485932,"Charter","Seward",0,10.6,14
"3496",NA,2000,6,28,21,NA,13,NA,"","M",95,NA,485932,"Charter","Seward",0,17.7,23.5
"3497",NA,2000,6,28,21,NA,14,NA,"","F",89,NA,485932,"Charter","Seward",0,14.3,19.1
"3498",NA,2000,6,28,21,NA,15,NA,"I","F",95,NA,485932,"Charter","Seward",0,17.7,23.5
"3499",NA,2000,6,28,21,NA,16,NA,"","M",87,NA,485932,"Charter","Seward",0,13.3,17.7
"3500",NA,2000,6,28,21,NA,17,NA,"","M",93,NA,485932,"Charter","Seward",0,16.5,22
"3501",NA,2000,6,28,21,NA,18,NA,"","M",89,NA,485932,"Charter","Seward",0,14.3,19.1
"3502",NA,2000,6,28,21,NA,19,10,"","M",79,NA,485932,"Charter","Seward",0,9.7,13
"3503",NA,2000,7,3,22,NA,1,NA,"","M",88,NA,495938,"SewMilC","Seward",0,13.8,18.4
"3504",NA,2000,7,3,22,NA,2,18,"","M",78,NA,495934,"SewMilC","Seward",0,9.3,12.4
"3505",NA,2000,7,3,22,NA,3,5,"","F",49,NA,495934,"SewMilC","Seward",0,2.1,2.8
"3506",NA,2000,7,3,22,NA,4,6,"","F",61,NA,495934,"SewMilC","Seward",0,4.2,5.6
"3507",NA,2000,7,3,22,NA,5,NA,"I","M",69,NA,495934,"SewMilC","Seward",0,6.3,8.4
"3508",NA,2000,7,3,22,NA,6,14,"","F",79,NA,495934,"SewMilC","Seward",0,9.7,13
"3509",NA,2000,7,3,22,NA,7,NA,"I","M",78,NA,495934,"SewMilC","Seward",0,9.3,12.4
"3510",NA,2000,7,3,22,NA,8,8,"","M",76,NA,495934,"SewMilC","Seward",0,8.6,11.4
"3511",NA,2000,7,3,22,NA,9,NA,"","M",81,NA,495934,"SewMilC","Seward",0,10.6,14
"3512",NA,2000,7,3,22,NA,10,14,"","M",82,NA,495934,"SewMilC","Seward",0,11,14.6
"3513",NA,2000,7,3,22,NA,11,NA,"","M",91,NA,495934,"SewMilC","Seward",0,15.4,20.5
"3514",NA,2000,7,3,22,NA,12,12,"","M",84,NA,495934,"SewMilC","Seward",0,11.9,15.8
"3515",NA,2000,7,3,22,NA,13,NA,"","F",87,NA,495934,"SewMilC","Seward",0,13.3,17.7
"3516",NA,2000,7,3,22,NA,14,NA,"","M",73,NA,495934,"SewMilC","Seward",0,7.5,10
"3517",NA,2000,7,3,22,NA,15,15,"","F",110,NA,495934,"SewMilC","Seward",0,28.5,37.9
"3518",NA,2000,7,3,22,NA,16,15,"","F",87,NA,495934,"SewMilC","Seward",0,13.3,17.7
"3519",NA,2000,7,3,22,NA,17,12,"","M",82,NA,495934,"SewMilC","Seward",0,11,14.6
"3520",NA,2000,7,3,22,NA,18,NA,"","F",68,NA,495934,"SewMilC","Seward",0,6,8
"3521",NA,2000,7,3,22,NA,19,13,"","M",78,NA,495934,"SewMilC","Seward",0,9.3,12.4
"3522",NA,2000,7,3,22,NA,20,8,"","F",73,NA,495934,"SewMilC","Seward",0,7.5,10
"3523",NA,2000,7,8,23,NA,1,10,"","F",101,NA,495938,"Charter","Seward",0,21.6,28.7
"3524",NA,2000,7,8,23,NA,2,NA,"","M",97,NA,495938,"Charter","Seward",0,18.9,25.2
"3525",NA,2000,7,8,23,NA,3,NA,"","F",106,NA,495938,"Charter","Seward",0,25.2,33.6
"3526",NA,2000,7,8,23,NA,4,14,"","F",128,NA,495938,"Charter","Seward",0,46.5,61.9
"3527",NA,2000,7,8,23,NA,5,NA,"","M",74,NA,495938,"Charter","Seward",0,7.9,10.5
"3528",NA,2000,7,8,23,NA,6,NA,"I","M",74,NA,475931,"SewMilC","Seward",0,7.9,10.5
"3529",NA,2000,7,8,23,NA,7,NA,"","M",69,NA,475931,"SewMilC","Seward",0,6.3,8.4
"3530",NA,2000,7,8,23,NA,8,NA,"","M",83,NA,475931,"SewMilC","Seward",0,11.4,15.2
"3531",NA,2000,7,8,23,NA,9,NA,"","M",83,NA,475931,"SewMilC","Seward",0,11.4,15.2
"3532",NA,2000,7,8,23,NA,10,6,"","F",69,NA,475931,"SewMilC","Seward",0,6.3,8.4
"3533",NA,2000,7,8,23,NA,11,12,"","M",73,NA,475931,"SewMilC","Seward",0,7.5,10
"3534",NA,2000,7,8,23,NA,12,9,"","M",73,NA,475931,"SewMilC","Seward",0,7.5,10
"3535",NA,2000,7,8,23,NA,13,NA,"","F",89,NA,475931,"SewMilC","Seward",0,14.3,19.1
"3536",NA,2000,7,12,24,NA,1,12,"","F",175,NA,495938,"Private","Seward",0,128.1,170.4
"3537",NA,2000,7,12,24,NA,2,18,"","F",137,NA,495901,"Charter","Seward",0,58,77.1
"3538",NA,2000,7,12,24,NA,3,NA,"","F",84,NA,495901,"Charter","Seward",0,11.9,15.8
"3539",NA,2000,7,12,24,NA,4,NA,"","F",104,NA,495901,"Charter","Seward",0,23.7,31.6
"3540",NA,2000,7,12,24,NA,5,13,"","M",74,NA,495901,"Charter","Seward",0,7.9,10.5
"3541",NA,2000,7,12,24,NA,6,NA,"","F",80,NA,495901,"Charter","Seward",0,10.1,13.5
"3542",NA,2000,7,12,24,NA,7,NA,"","F",96,NA,495901,"Charter","Seward",0,18.3,24.4
"3543",NA,2000,7,12,24,NA,8,6,"","F",74,NA,495901,"Charter","Seward",0,7.9,10.5
"3544",NA,2000,7,12,24,NA,9,NA,"","F",77,NA,495901,"Charter","Seward",0,9,11.9
"3545",NA,2000,7,12,24,NA,10,NA,"","M",79,NA,495901,"Charter","Seward",0,9.7,13
"3546",NA,2000,7,12,24,NA,11,11,"","M",68,NA,495901,"Charter","Seward",0,6,8
"3547",NA,2000,7,12,24,NA,12,8,"","F",78,NA,495901,"Charter","Seward",0,9.3,12.4
"3548",NA,2000,7,13,25,NA,1,9,"","M",89,NA,495932,"SewMilC","Seward",0,14.3,19.1
"3549",NA,2000,7,13,25,NA,2,9,"","F",102,NA,495932,"SewMilC","Seward",0,22.3,29.6
"3550",NA,2000,7,13,25,NA,3,NA,"","M",76,NA,475934,"SewMilC","Seward",0,8.6,11.4
"3551",NA,2000,7,13,25,NA,4,16,"","M",92,NA,475934,"SewMilC","Seward",0,16,21.2
"3552",NA,2000,7,13,25,NA,5,9,"","F",83,NA,475934,"SewMilC","Seward",0,11.4,15.2
"3553",NA,2000,7,13,25,NA,6,11,"","M",74,NA,475934,"SewMilC","Seward",0,7.9,10.5
"3554",NA,2000,7,13,25,NA,7,NA,"","F",149,NA,475934,"SewMilC","Seward",0,76.1,101.2
