"","Area_name","DATE","WK","WD","Site","snum","Area","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"6329","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,3,710,5,2,0
"6330","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,4,780,5,2,0
"6331","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,5,810,5,2,0
"6332","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,6,640,5,2,0
"6333","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,7,600,5,2,0
"6334","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,8,540,5,2,0
"6335","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,9,545,5,2,0
"6336","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,10,600,5,2,0
"6337","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,11,540,5,2,0
"6338","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,12,570,5,2,0
"6339","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,13,560,5,2,0
"6340","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,14,700,5,2,0
"6341","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,15,610,5,2,0
"6342","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,16,570,5,2,0
"6343","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,17,590,5,2,0
"6344","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,18,630,5,2,0
"6345","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,19,600,3,2,0
"6346","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9328,20,800,3,2,0
"6347","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,1,710,2,2,0
"6348","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,2,630,5,2,0
"6349","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,3,510,5,2,0
"6350","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,4,620,5,2,0
"6351","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,5,620,5,2,0
"6352","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,6,620,5,2,0
"6353","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,7,560,5,2,0
"6354","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,8,610,5,2,0
"6355","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,9,620,5,2,0
"6356","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,10,800,5,2,0
"6357","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"C",9326,11,595,5,2,0
"6358","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,1,650,3,2,0
"6359","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,2,670,3,2,0
"6360","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,3,660,3,2,0
"6361","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,4,640,5,2,0
"6362","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,5,600,5,2,0
"6363","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,6,610,5,2,0
"6364","Craig",2006-07-31,31,2,"B",760,"B 760",200,9,"D",9325,7,840,5,2,0
"6365","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"A",9323,1,620,5,2,0
"6366","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"A",9323,2,745,5,2,0
"6367","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"A",9323,3,610,5,2,0
"6368","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"A",9323,4,625,5,2,0
"6369","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,1,800,10,2,0
"6370","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,2,760,10,2,0
"6371","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,3,740,10,2,0
"6372","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,4,730,10,2,0
"6373","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,5,890,10,2,0
"6374","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,6,730,10,2,0
"6375","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,7,670,3,2,0
"6376","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,8,710,3,2,0
"6377","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,9,1195,10,2,0
"6378","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,10,770,10,2,0
"6379","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,11,1000,10,2,0
"6380","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,12,1010,10,2,0
"6381","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,13,660,10,2,0
"6382","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,14,670,10,2,0
"6383","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,15,710,10,2,0
"6384","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,16,1270,10,2,0
"6385","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,17,710,10,2,0
"6386","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,18,755,10,2,0
"6387","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,19,750,10,2,0
"6388","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9324,20,1185,10,2,0
"6389","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,1,900,10,2,0
"6390","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,2,720,10,2,0
"6391","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,3,730,10,2,0
"6392","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,4,740,10,2,0
"6393","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,5,860,10,2,0
"6394","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,6,700,10,2,0
"6395","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,7,810,10,2,0
"6396","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,8,730,10,2,0
"6397","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,9,750,10,2,0
"6398","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,10,700,5,2,0
"6399","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,11,590,5,2,0
"6400","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,12,760,5,2,0
"6401","Craig",2006-08-01,31,2,"B",760,"B 760",200,9,"D",9312,13,670,5,2,0
"6402","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,1,670,5,2,0
"6403","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,2,740,5,2,0
"6404","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,3,660,5,2,0
"6405","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,4,610,5,2,0
"6406","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,5,750,5,2,0
"6407","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,6,625,5,2,0
"6408","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,7,615,5,2,0
"6409","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,8,780,5,2,0
"6410","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,9,1520,5,2,0
"6411","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,10,630,5,2,0
"6412","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,11,660,5,2,0
"6413","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,12,620,5,2,0
"6414","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,13,630,5,2,0
"6415","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,14,700,5,2,0
"6416","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,15,960,5,2,0
"6417","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,16,860,5,2,0
"6418","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,17,600,3,1,0
"6419","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,18,590,3,1,0
"6420","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,19,625,3,1,0
"6421","Craig",2006-08-02,31,2,"B",760,"B 760",200,9,"C",9310,20,610,3,2,0
"6422","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,1,685,3,2,0
"6423","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,2,645,3,2,0
"6424","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,3,685,3,2,0
"6425","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,4,635,3,2,0
"6426","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,5,620,3,2,0
"6427","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,6,675,3,2,0
"6428","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,7,895,3,2,0
"6429","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,8,1055,5,2,0
"6430","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,9,845,5,2,0
"6431","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,10,760,5,2,0
"6432","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,11,720,5,2,0
"6433","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,12,700,5,2,0
"6434","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,13,865,5,2,0
"6435","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,14,765,5,2,0
"6436","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,15,745,5,2,0
"6437","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,16,605,2,1,0
"6438","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,17,610,2,1,0
"6439","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,18,770,2,1,0
"6440","Craig",2006-08-03,31,2,"B",760,"B 760",200,8,"C",9347,19,755,2,1,0
"6441","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,1,620,5,2,0
"6442","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,2,780,5,2,0
"6443","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,3,700,3,2,0
"6444","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,4,605,3,2,0
"6445","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,5,600,5,2,0
"6446","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,6,615,5,2,0
"6447","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,7,765,5,2,0
"6448","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,8,645,5,2,0
"6449","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,9,775,5,2,0
"6450","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,10,1045,5,2,0
"6451","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,11,655,5,2,0
"6452","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,12,635,5,2,0
"6453","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,13,735,5,2,0
"6454","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"A",9356,14,715,5,2,0
"6455","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"D",9357,1,605,3,2,0
"6456","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"D",9357,2,800,3,2,0
"6457","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"D",9357,3,755,3,2,0
"6458","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"D",9357,4,720,3,2,0
"6459","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"D",9357,5,725,3,2,0
"6460","Craig",2006-08-04,31,2,"B",760,"B 760",200,8,"D",9357,6,685,3,2,0
"6461","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,1,670,5,2,0
"6462","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,2,650,5,2,0
"6463","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,3,600,5,2,0
"6464","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,4,590,5,2,0
"6465","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,5,600,5,2,0
"6466","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,6,660,5,2,0
"6467","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,7,670,5,2,0
"6468","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,8,620,5,2,0
"6469","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,9,590,5,2,0
"6470","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,10,670,5,2,0
"6471","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,11,640,5,2,0
"6472","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,12,660,5,2,0
"6473","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,13,580,5,2,0
"6474","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,14,680,5,2,0
"6475","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,15,650,5,2,0
"6476","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,16,610,5,2,0
"6477","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,17,800,5,2,0
"6478","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,18,600,5,2,0
"6479","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,19,1610,5,2,0
"6480","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9316,20,630,5,2,0
"6481","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,1,660,5,2,0
"6482","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,2,575,5,2,0
"6483","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,3,610,5,2,0
"6484","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,4,640,5,2,0
"6485","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,5,660,5,2,0
"6486","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,6,690,5,2,0
"6487","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,7,710,5,2,0
"6488","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,8,590,5,2,0
"6489","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,9,630,5,2,0
"6490","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,10,560,5,2,0
"6491","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,11,590,5,2,0
"6492","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,12,670,5,2,0
"6493","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,13,720,5,2,0
"6494","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,14,690,5,2,0
"6495","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,15,590,5,2,0
"6496","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,16,620,5,2,0
"6497","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,17,580,5,2,0
"6498","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,18,610,5,2,0
"6499","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,19,640,5,2,0
"6500","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9302,20,620,5,2,0
"6501","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,1,600,5,2,0
"6502","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,2,620,5,2,0
"6503","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,3,590,5,2,0
"6504","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,4,640,5,2,0
"6505","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,5,710,5,2,0
"6506","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,6,690,5,2,0
"6507","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,7,700,5,2,0
"6508","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,8,680,5,2,0
"6509","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,9,740,5,2,0
"6510","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,10,830,5,2,0
"6511","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,11,700,5,2,0
"6512","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,12,710,5,2,0
"6513","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,13,670,5,2,0
"6514","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,14,690,5,2,0
"6515","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,15,610,5,2,0
"6516","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,16,990,5,2,0
"6517","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,17,700,5,2,0
"6518","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,18,690,5,2,0
"6519","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,19,640,5,2,0
"6520","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"D",9319,20,690,5,2,0
"6521","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,1,870,5,2,0
"6522","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,2,630,5,2,0
"6523","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,3,850,5,2,0
"6524","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,4,900,5,2,0
"6525","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,5,740,5,2,0
"6526","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,6,960,5,2,0
"6527","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,7,720,5,2,0
"6528","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,8,690,5,2,0
"6529","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,9,930,5,2,0
"6530","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,10,840,5,2,0
"6531","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,11,910,5,2,0
"6532","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,12,790,5,2,0
"6533","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,13,720,5,2,0
"6534","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,14,680,5,2,0
"6535","Craig",2006-08-07,32,2,"B",760,"B 760",200,9,"A",9314,15,745,5,2,0
"6536","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,1,815,16,2,0
"6537","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,2,640,16,2,0
"6538","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,3,610,16,2,0
"6539","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,4,760,16,2,0
"6540","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,5,945,16,2,0
"6541","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,6,820,16,2,0
"6542","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,7,670,5,2,0
"6543","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,8,590,5,2,0
"6544","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,9,540,5,2,0
"6545","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,10,660,5,2,0
"6546","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,11,610,5,2,0
"6547","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,12,680,5,2,0
"6548","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,13,590,5,2,0
"6549","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,14,600,5,2,0
"6550","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,15,580,5,2,0
"6551","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,16,680,5,2,0
"6552","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,17,680,5,2,0
"6553","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6196,18,560,5,2,0
"6554","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,1,670,5,2,0
"6555","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,2,890,5,2,0
"6556","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,3,875,5,2,0
"6557","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,4,680,5,2,0
"6558","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,5,650,5,2,0
"6559","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,6,610,5,2,0
"6560","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,7,800,5,2,0
"6561","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,8,600,5,2,0
"6562","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,9,1810,5,2,0
"6563","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,10,610,5,2,0
"6564","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,11,600,5,2,0
"6565","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,12,650,5,2,0
"6566","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,13,580,5,2,0
"6567","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,14,970,5,2,0
"6568","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,15,580,5,2,0
"6569","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,16,690,5,2,0
"6570","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,17,790,5,2,0
"6571","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,18,610,5,2,0
"6572","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,19,790,16,2,0
"6573","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6204,20,635,16,2,0
"6574","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,1,610,5,2,0
"6575","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,2,860,5,2,0
"6576","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,3,810,5,2,0
"6577","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,4,710,5,2,0
"6578","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,5,650,5,2,0
"6579","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,6,720,5,2,0
"6580","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,7,610,5,2,0
"6581","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,8,620,5,2,0
"6582","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,9,610,5,2,0
"6583","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,10,580,5,2,0
"6584","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,11,790,5,2,0
"6585","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,12,640,5,2,0
"6586","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,13,640,5,2,0
"6587","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,14,640,5,2,0
"6588","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,15,650,5,2,0
"6589","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,16,610,5,2,0
"6590","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,17,700,5,2,0
"6591","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,18,660,5,2,0
"6592","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,19,640,5,2,0
"6593","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"D",6207,20,660,5,2,0
"6594","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,1,980,5,2,0
"6595","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,2,890,5,2,0
"6596","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,3,760,5,2,0
"6597","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,4,840,5,2,0
"6598","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,5,720,5,2,0
"6599","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,6,640,5,2,0
"6600","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,7,720,5,2,0
"6601","Craig",2006-08-08,32,2,"B",760,"B 760",200,9,"C",6206,8,690,5,2,0
"6602","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,1,690,16,2,0
"6603","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,2,765,16,2,0
"6604","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,3,940,16,2,0
"6605","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,4,830,16,2,0
"6606","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,5,870,16,2,0
"6607","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,6,665,16,2,0
"6608","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,7,915,16,2,0
"6609","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,8,770,16,2,0
"6610","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,9,590,2,1,0
"6611","Craig",2006-08-09,32,2,"B",760,"B 760",200,9,"C",6200,10,810,2,1,0
