"","Index","Area_name","Year","DATE","WK","WD","Site","snum","AREA","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"7780",7780,"Yakutat",2007,2007-08-16,33,2,"H",81,"H 81",200,1,"A",5972,1,1425,7,2,0
"7781",7781,"Yakutat",2007,2007-08-16,33,2,"H",81,"H 81",200,1,"A",5972,2,1440,7,2,0
"7782",7782,"Yakutat",2007,2007-08-16,33,2,"H",81,"H 81",200,1,"A",5972,3,1320,7,2,0
"7783",7783,"Yakutat",2007,2007-08-16,33,2,"H",81,"H 81",200,1,"A",5972,4,1295,7,2,0
"7784",7784,"Yakutat",2007,2007-08-16,33,2,"H",81,"H 81",200,1,"A",5972,5,1555,7,2,0
"7785",7785,"Yakutat",2007,2007-08-16,33,2,"H",81,"H 81",200,1,"A",5972,6,1500,7,2,0
"7786",7786,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,1,1270,6,2,0
"7787",7787,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,2,1355,6,2,0
"7788",7788,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,3,795,6,2,0
"7789",7789,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,4,665,6,2,0
"7790",7790,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,5,1355,4,2,0
"7791",7791,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,6,1120,4,2,0
"7792",7792,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,7,1025,4,2,0
"7793",7793,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,8,1020,4,2,0
"7794",7794,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,9,820,4,2,0
"7795",7795,"Yakutat",2007,2007-08-18,34,1,"H",81,"H 81",200,1,"C",5981,10,825,4,2,0
"7796",7796,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,1,895,4,1,0
"7797",7797,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,2,685,4,1,0
"7798",7798,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,3,1380,6,2,0
"7799",7799,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,4,870,6,2,0
"7800",7800,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,5,745,6,2,0
"7801",7801,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,6,735,6,2,0
"7802",7802,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,7,1500,6,2,0
"7803",7803,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,8,1370,6,2,0
"7804",7804,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,9,1305,6,2,0
"7805",7805,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,10,860,6,2,0
"7806",7806,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,11,1055,6,2,0
"7807",7807,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,12,1555,7,2,0
"7808",7808,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,13,1390,7,2,0
"7809",7809,"Yakutat",2007,2007-08-19,34,1,"H",81,"H 81",200,1,"A",5969,14,1510,7,2,0
"7810",7810,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,1,1650,6,2,0
"7811",7811,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,2,1500,6,2,0
"7812",7812,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,3,935,6,2,0
"7813",7813,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,4,730,6,2,0
"7814",7814,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,5,705,6,2,0
"7815",7815,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,6,980,6,2,0
"7816",7816,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,7,905,6,2,0
"7817",7817,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,8,1370,6,2,0
"7818",7818,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,9,1295,6,2,0
"7819",7819,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,10,900,6,2,0
"7820",7820,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,11,1145,7,2,0
"7821",7821,"Yakutat",2007,2007-08-20,34,2,"H",81,"H 81",200,1,"C",5978,12,1070,7,2,0
"7822",7822,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,1,1510,6,2,0
"7823",7823,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,2,1000,6,2,0
"7824",7824,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,3,1425,6,2,0
"7825",7825,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,4,1400,6,2,0
"7826",7826,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,5,1490,6,2,0
"7827",7827,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,6,1475,6,2,0
"7828",7828,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,7,1460,6,2,0
"7829",7829,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,8,1255,6,2,0
"7830",7830,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,9,1255,6,2,0
"7831",7831,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,10,1210,10,1,0
"7832",7832,"Yakutat",2007,2007-08-22,34,2,"H",81,"H 81",200,1,"A",5983,11,860,10,1,0
"7833",7833,"Yakutat",2007,2007-08-24,34,2,"H",81,"H 81",200,1,"C",5990,1,835,6,2,0
"7834",7834,"Yakutat",2007,2007-08-24,34,2,"H",81,"H 81",200,1,"C",5990,2,1145,6,2,0
"7835",7835,"Yakutat",2007,2007-08-24,34,2,"H",81,"H 81",200,1,"C",5990,3,1395,6,2,0
"7836",7836,"Yakutat",2007,2007-08-24,34,2,"H",81,"H 81",200,1,"C",5990,4,1460,6,2,0
"7837",7837,"Yakutat",2007,2007-08-24,34,2,"H",81,"H 81",200,1,"C",5990,5,695,6,2,0
"7838",7838,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,1,1390,6,1,0
"7839",7839,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,2,855,6,1,0
"7840",7840,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,3,975,6,1,0
"7841",7841,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,4,1905,6,2,0
"7842",7842,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,5,1450,6,2,0
"7843",7843,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,6,775,6,2,0
"7844",7844,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,7,1460,7,2,0
"7845",7845,"Yakutat",2007,2007-08-25,35,1,"H",81,"H 81",200,1,"A",5993,8,1995,7,2,0
"7846",7846,"Yakutat",2007,2007-08-26,35,1,"H",81,"H 81",200,1,"C",5987,1,1435,6,2,0
"7847",7847,"Yakutat",2007,2007-08-26,35,1,"H",81,"H 81",200,1,"C",5987,2,1075,6,2,0
"7848",7848,"Yakutat",2007,2007-08-26,35,1,"H",81,"H 81",200,1,"C",5987,3,665,6,2,0
"7849",7849,"Yakutat",2007,2007-08-26,35,1,"H",81,"H 81",200,1,"C",5987,4,1055,1,1,0
"7850",7850,"Yakutat",2007,2007-08-26,35,1,"H",81,"H 81",200,1,"C",5987,5,625,1,1,0
"7851",7851,"Yakutat",2007,2007-08-26,35,1,"H",81,"H 81",200,1,"C",5987,6,680,1,1,0
"7852",7852,"Yakutat",2007,2007-08-29,35,2,"H",81,"H 81",200,1,"A",14706,1,1570,4,2,0
"7853",7853,"Yakutat",2007,2007-08-29,35,2,"H",81,"H 81",200,1,"A",14706,2,1355,4,2,0
"7854",7854,"Yakutat",2007,2007-08-29,35,2,"H",81,"H 81",200,1,"A",14706,3,955,4,2,0
"7855",7855,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,1,1515,6,2,0
"7856",7856,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,2,1250,6,2,0
"7857",7857,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,3,880,6,2,0
"7858",7858,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,4,890,6,2,0
"7859",7859,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,5,1275,6,2,0
"7860",7860,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,6,1130,6,2,0
"7861",7861,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,7,1070,6,2,0
"7862",7862,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,8,900,6,2,0
"7863",7863,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,9,1700,3,2,0
"7864",7864,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,10,665,3,2,0
"7865",7865,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,11,735,3,2,0
"7866",7866,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,12,1155,3,2,0
"7867",7867,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,13,890,3,2,0
"7868",7868,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,14,815,3,2,0
"7869",7869,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,15,1485,4,2,0
"7870",7870,"Yakutat",2007,2007-08-30,35,2,"H",81,"H 81",200,1,"C",14708,16,1030,4,2,0
"7871",7871,"Yakutat",2007,2007-08-31,35,2,"H",81,"H 81",200,1,"C",14703,1,1320,6,2,0
"7872",7872,"Yakutat",2007,2007-08-31,35,2,"H",81,"H 81",200,1,"C",14703,2,1380,6,2,0
"7873",7873,"Yakutat",2007,2007-08-31,35,2,"H",81,"H 81",200,1,"C",14703,3,1575,6,2,0
"7874",7874,"Yakutat",2007,2007-09-01,36,1,"H",81,"H 81",200,1,"C",14698,1,1495,6,2,0
"7875",7875,"Yakutat",2007,2007-09-01,36,1,"H",81,"H 81",200,1,"C",14698,2,1600,6,2,0
"7876",7876,"Yakutat",2007,2007-09-01,36,1,"H",81,"H 81",200,1,"C",14698,3,1040,6,2,0
"7877",7877,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,1,1675,7,2,0
"7878",7878,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,2,1475,7,2,0
"7879",7879,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,3,1400,7,2,0
"7880",7880,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,4,970,7,2,0
"7881",7881,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,5,1405,7,2,0
"7882",7882,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,6,1065,7,2,0
"7883",7883,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,7,1015,7,2,0
"7884",7884,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,8,800,7,2,0
"7885",7885,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,9,1570,6,2,0
"7886",7886,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,10,1340,6,2,0
"7887",7887,"Yakutat",2007,2007-09-02,36,1,"H",81,"H 81",200,1,"C",14694,11,1135,6,2,0
"7888",7888,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,1,1570,6,2,0
"7889",7889,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,2,1485,6,2,0
"7890",7890,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,3,860,6,2,0
"7891",7891,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,4,930,5,2,0
"7892",7892,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,5,985,5,2,0
"7893",7893,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,6,1350,5,2,0
"7894",7894,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,7,1485,5,2,0
"7895",7895,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,8,960,5,2,0
"7896",7896,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,9,2120,7,2,0
"7897",7897,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,10,1555,7,2,0
"7898",7898,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,11,975,7,2,0
"7899",7899,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,12,1350,7,2,0
"7900",7900,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,13,1305,7,2,0
"7901",7901,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,14,1515,7,2,0
"7902",7902,"Yakutat",2007,2007-09-03,37,1,"H",81,"H 81",200,1,"A",14691,15,835,7,2,0
"7903",7903,"Yakutat",2007,2007-09-04,37,2,"H",81,"H 81",200,1,"C",5992,1,1435,6,2,0
"7904",7904,"Yakutat",2007,2007-09-04,37,2,"H",81,"H 81",200,1,"C",5992,2,1500,6,2,0
"7905",7905,"Yakutat",2007,2007-09-04,37,2,"H",81,"H 81",200,1,"C",5992,3,1485,6,2,0
"7906",7906,"Yakutat",2007,2007-09-04,37,2,"H",81,"H 81",200,1,"C",5992,4,1450,6,2,0
"7907",7907,"Yakutat",2007,2007-09-04,37,2,"H",81,"H 81",200,1,"C",5992,5,1585,6,2,0
"7908",7908,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,1,1445,7,2,0
"7909",7909,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,2,1585,7,2,0
"7910",7910,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,3,880,7,2,0
"7911",7911,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,4,875,7,2,0
"7912",7912,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,5,1590,7,2,0
"7913",7913,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,6,1350,7,2,0
"7914",7914,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,7,1240,7,2,0
"7915",7915,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,8,1810,7,2,0
"7916",7916,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,9,1550,7,2,0
"7917",7917,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,10,1730,7,2,0
"7918",7918,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,11,890,7,2,0
"7919",7919,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,12,795,7,2,0
"7920",7920,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,13,925,6,2,0
"7921",7921,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,14,800,6,2,0
"7922",7922,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,15,840,6,2,0
"7923",7923,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,16,1065,6,2,0
"7924",7924,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,17,715,6,2,0
"7925",7925,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,18,945,6,2,0
"7926",7926,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,19,830,6,2,0
"7927",7927,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14692,20,1360,6,2,0
"7928",7928,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,1,980,6,2,0
"7929",7929,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,2,965,6,2,0
"7930",7930,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,3,1210,6,2,0
"7931",7931,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,4,1070,6,2,0
"7932",7932,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,5,1100,6,2,0
"7933",7933,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,6,1070,6,2,0
"7934",7934,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,7,1440,6,2,0
"7935",7935,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,8,1370,6,2,0
"7936",7936,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,9,1500,6,2,0
"7937",7937,"Yakutat",2007,2007-09-12,37,2,"H",81,"H 81",200,1,"C",14689,10,1350,6,2,0
"7938",7938,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,1,1545,7,2,0
"7939",7939,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,2,1600,7,2,0
"7940",7940,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,3,980,7,2,0
"7941",7941,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,4,955,7,2,0
"7942",7942,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,5,1295,7,2,0
"7943",7943,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,6,1540,7,2,0
"7944",7944,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,7,1300,7,2,0
"7945",7945,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,8,1220,7,2,0
"7946",7946,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,9,1550,4,2,0
"7947",7947,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,10,1510,4,2,0
"7948",7948,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,11,1450,4,2,0
"7949",7949,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,12,810,4,2,0
"7950",7950,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,13,1100,4,2,0
"7951",7951,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,14,1090,4,2,0
"7952",7952,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,15,740,4,2,0
"7953",7953,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,16,1150,4,2,0
"7954",7954,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,17,980,4,2,0
"7955",7955,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,18,1140,4,2,0
"7956",7956,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,19,1070,4,2,0
"7957",7957,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14685,20,975,4,2,0
"7958",7958,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14683,1,955,4,2,0
"7959",7959,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14683,2,705,4,2,0
"7960",7960,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14683,3,860,4,2,0
"7961",7961,"Yakutat",2007,2007-09-13,37,2,"H",81,"H 81",200,1,"C",14683,4,890,4,2,0
"7962",7962,"Craig",2007,2007-05-12,20,1,"B",760,"B 760",200,8,"A",6246,1,630,3,1,0
"7963",7963,"Craig",2007,2007-05-21,21,2,"B",760,"B 760",200,9,"A",6351,1,670,6,2,0
"7964",7964,"Craig",2007,2007-05-25,21,2,"B",760,"B 760",200,8,"C",6209,1,770,7,1,0
"7965",7965,"Craig",2007,2007-05-28,22,2,"B",760,"B 760",200,9,"C",6367,1,900,7,1,0
"7966",7966,"Craig",2007,2007-05-28,22,2,"B",760,"B 760",200,9,"C",6367,2,760,7,1,0
"7967",7967,"Craig",2007,2007-05-28,22,2,"B",760,"B 760",200,9,"C",6367,3,725,2,1,0
"7968",7968,"Craig",2007,2007-05-30,22,2,"B",760,"B 760",200,9,"A",6362,1,645,5,1,0
"7969",7969,"Craig",2007,2007-05-30,22,2,"B",760,"B 760",200,9,"A",6362,2,620,5,1,0
"7970",7970,"Craig",2007,2007-06-01,22,2,"B",760,"B 760",200,8,"C",6248,1,1215,5,2,1
"7971",7971,"Craig",2007,2007-06-01,22,2,"B",760,"B 760",200,8,"C",6248,2,1170,5,2,1
"7972",7972,"Craig",2007,2007-06-01,22,2,"B",760,"B 760",200,8,"C",6248,3,1610,5,2,0
"7973",7973,"Craig",2007,2007-06-01,22,2,"B",760,"B 760",200,8,"C",6248,4,1605,5,2,0
"7974",7974,"Craig",2007,2007-06-01,22,2,"B",760,"B 760",200,8,"C",6248,5,920,5,2,0
"7975",7975,"Craig",2007,2007-06-01,22,2,"B",760,"B 760",200,8,"C",6248,6,815,5,2,0
"7976",7976,"Craig",2007,2007-06-05,23,2,"B",760,"B 760",200,9,"A",6358,1,665,5,1,0
"7977",7977,"Craig",2007,2007-06-05,23,2,"B",760,"B 760",200,9,"A",6358,2,790,5,1,0
"7978",7978,"Craig",2007,2007-06-05,23,2,"B",760,"B 760",200,9,"A",6358,3,645,5,1,0
"7979",7979,"Craig",2007,2007-06-05,23,2,"B",760,"B 760",200,9,"A",6358,4,730,5,1,0
"7980",7980,"Craig",2007,2007-06-05,23,2,"B",760,"B 760",200,9,"A",6358,5,730,5,1,0
"7981",7981,"Craig",2007,2007-06-05,23,2,"B",760,"B 760",200,9,"A",6358,6,840,5,1,0
"7982",7982,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,1,595,5,1,0
"7983",7983,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,2,625,5,1,0
"7984",7984,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,3,660,5,1,0
"7985",7985,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,4,625,5,1,0
"7986",7986,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,5,660,5,1,0
"7987",7987,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,6,670,5,1,0
"7988",7988,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,7,710,5,1,0
"7989",7989,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,8,810,5,1,0
"7990",7990,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,9,650,5,1,0
"7991",7991,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,10,820,5,1,0
"7992",7992,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,11,710,5,1,0
"7993",7993,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,12,635,5,1,0
"7994",7994,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,13,695,5,1,0
"7995",7995,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,14,780,5,1,0
"7996",7996,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,15,700,5,1,0
"7997",7997,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,16,770,5,2,0
"7998",7998,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,17,640,5,2,0
"7999",7999,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,18,610,5,2,0
"8000",8000,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,19,665,5,2,0
"8001",8001,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6502,20,950,5,2,0
"8002",8002,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6499,1,720,5,2,0
"8003",8003,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6499,2,670,5,2,0
"8004",8004,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6499,3,740,5,2,0
"8005",8005,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6499,4,700,5,2,0
"8006",8006,"Craig",2007,2007-06-06,23,2,"B",760,"B 760",200,9,"C",6499,5,690,5,2,0
"8007",8007,"Craig",2007,2007-06-11,24,2,"B",760,"B 760",200,9,"A",6489,1,1795,5,1,0
"8008",8008,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,1,650,5,2,0
"8009",8009,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,2,660,5,2,0
"8010",8010,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,3,640,5,2,0
"8011",8011,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,4,540,5,2,0
"8012",8012,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,5,640,5,2,0
"8013",8013,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,6,735,5,2,0
"8014",8014,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,7,820,5,2,0
"8015",8015,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,8,615,5,2,0
"8016",8016,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,9,595,5,2,0
"8017",8017,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,10,670,5,2,0
"8018",8018,"Craig",2007,2007-06-12,24,2,"B",760,"B 760",200,9,"C",6492,11,670,5,2,0
