"","MB_MR","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LITHCODE","LINENO","LENGTH","lEGAL_LENGTH","LENGTH_TYPE","AREA","SUBAREA","THA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","ORIGIN","GF_area","LC_area","ATARGET","BIOSAMPLEID","N_AWL_SAMP"
"7531","Marine Boat","KETCHIKAN","A",81,2016,2016-08-20,1,NA,17,19,34,4,4,4,"NB","C","200","HA","Halibut","00139064","09",815,NA,"STF",26,NA,"",1,"Private","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"dta","SSEI","SSEIW","",NA,NA
"7532","Marine Boat","KETCHIKAN","A",81,2016,2016-08-20,1,NA,17,19,34,4,4,4,"NB","C","200","HA","Halibut","00139064","10",835,NA,"STF",26,NA,"",1,"Private","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",8,83.5,13.5112449427298,11.6528734435183,15.4983216798794,"dta","SSEI","SSEIW","",NA,NA
"7533","Marine Boat","KETCHIKAN","A",81,2016,2016-08-20,1,NA,17,19,34,4,4,4,"NB","C","200","HA","Halibut","00139064","11",855,NA,"STF",26,NA,"",1,"Private","SF",9,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",8,85.5,14.5881895772432,12.5816923336246,16.7336508037207,"dta","SSEI","SSEIW","",NA,NA
"7534","Marine Boat","KETCHIKAN","A",81,2016,2016-08-20,1,NA,17,19,34,4,4,4,"NB","C","200","HA","Halibut","00139064","12",885,NA,"STF",1,NA,"",1,"Private","SF",10,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","N_A",8,88.5,16.3127576363339,14.0690588511069,18.7118482719722,"dta","SSEI","SSEIW","",NA,NA
"7535","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","01",770,NA,"STF",25,NA,"",2,"Charter","SF",6,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,77,10.39109071556,8.96187328124,11.9192914640492,"dta","SSEI","SSEIW","",NA,NA
"7536","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","02",880,NA,"STF",25,NA,"",2,"Charter","SF",6,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,88,16.0160363013939,13.8131493343522,18.3714886146885,"dta","SSEI","SSEIW","",NA,NA
"7537","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","03",855,NA,"STF",25,NA,"",2,"Charter","SF",6,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,85.5,14.5881895772432,12.5816923336246,16.7336508037207,"dta","SSEI","SSEIW","",NA,NA
"7538","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","04",870,NA,"STF",25,NA,"",2,"Charter","SF",6,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,87,15.4338247731885,13.3110166823064,17.7036521874675,"dta","SSEI","SSEIW","",NA,NA
"7539","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","05",720,NA,"STF",12,NA,"",2,"Charter","SF",7,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","LEGAL",8,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEI","SSEIW","",NA,NA
"7540","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","06",800,NA,"STF",12,NA,"",2,"Charter","SF",7,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","LEGAL",8,80,11.7609592329861,10.1433265474259,13.4906243080765,"dta","SSEI","SSEIW","",NA,NA
"7541","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","07",1050,NA,"STF",25,NA,"",2,"Charter","SF",9,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,105,28.3847135434072,24.4806067874466,32.559207027304,"dta","SSEI","SSEIW","",NA,NA
"7542","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","08",1025,NA,"STF",25,NA,"",2,"Charter","SF",9,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,102.5,26.2528532304901,22.641968043868,30.1138174983445,"dta","SSEI","SSEIW","",NA,NA
"7543","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","09",980,NA,"STF",25,NA,"",2,"Charter","SF",9,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,98,22.6988404372717,19.5767833424166,26.037121845414,"dta","SSEI","SSEIW","",NA,NA
"7544","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","10",1015,NA,"STF",25,NA,"",2,"Charter","SF",9,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,101.5,25.4320379879116,21.9340498481118,29.1722862979887,"dta","SSEI","SSEIW","",NA,NA
"7545","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","11",680,NA,"STF",12,NA,"",1,"Private","SF",11,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","N_A",8,68,6.94640441261685,5.99097802244174,7.96800076984751,"dta","SSEI","SSEIW","",NA,NA
"7546","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","12",1320,NA,"STF",12,NA,"",1,"Private","SF",11,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","N_A",8,132,59.5786589959682,51.384056477203,68.34079511468,"dta","SSEI","SSEIW","",NA,NA
"7547","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","13",1210,NA,"STF",12,NA,"",1,"Private","SF",11,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","N_A",8,121,44.942350927164,38.7608639935307,51.5519491113959,"dta","SSEI","SSEIW","",NA,NA
"7548","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","14",980,NA,"STF",12,NA,"",1,"Private","SF",11,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","N_A",8,98,22.6988404372717,19.5767833424166,26.037121845414,"dta","SSEI","SSEIW","",NA,NA
"7549","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,0,13,1,"KB","D","200","HA","Halibut","00139087","15",1075,NA,"STF",12,NA,"",1,"Private","SF",11,"","2C",101411,"10141","101","41","101-41","","Catch Sampler","N_A",8,107.5,30.6333583196463,26.4199671578647,35.1385563199601,"dta","SSEI","SSEIW","",NA,NA
"7550","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139149","01",1175,NA,"STF",25,NA,"",1,"Private","SF",13,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,117.5,40.8652231266236,35.2445148729183,46.8752047809814,"dta","SSEI","SSEIW","",NA,NA
"7551","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139149","02",1080,NA,"STF",25,NA,"",1,"Private","SF",13,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,108,31.0974053397255,26.8201879531908,35.6708499777437,"dta","SSEI","SSEIW","",NA,NA
"7552","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139149","03",925,NA,"STF",25,NA,"",1,"Private","SF",13,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,92.5,18.8248012991272,16.2355895454433,21.5933340954396,"dta","SSEI","SSEIW","",NA,NA
"7553","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139149","04",960,NA,"STF",25,NA,"",1,"Private","SF",13,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,96,21.2319548395287,18.3116569755219,24.3545037774442,"dta","SSEI","SSEIW","",NA,NA
"7554","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139149","05",770,NA,"STF",25,NA,"",1,"Private","SF",13,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,77,10.39109071556,8.96187328124,11.9192914640492,"dta","SSEI","SSEIW","",NA,NA
"7555","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","01",685,NA,"STF",11,NA,"",1,"Private","SF",2,"","2C",101412,"10141","101","41","101-41","","Creel Sampler","N_A",8,68.5,7.11325926752169,6.13488322998436,8.1593946958792,"dta","SSEI","SSEIW","",NA,NA
"7556","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","02",900,NA,"STF",11,NA,"",1,"Private","SF",2,"","2C",101412,"10141","101","41","101-41","","Creel Sampler","N_A",8,90,17.2257015058852,14.8564340647168,19.7590573060733,"dta","SSEI","SSEIW","",NA,NA
"7557","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","03",715,NA,"STF",11,NA,"",1,"Private","SF",2,"","2C",101412,"10141","101","41","101-41","","Creel Sampler","N_A",8,71.5,8.17302377304676,7.04888499038183,9.37501703720783,"dta","SSEI","SSEIW","",NA,NA
"7558","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","04",1180,NA,"STF",25,NA,"",1,"Private","SF",3,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,118,41.4313314743284,35.7327592174688,47.5245697592335,"dta","SSEI","SSEIW","",NA,NA
"7559","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","05",1030,NA,"STF",25,NA,"",1,"Private","SF",3,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,103,26.6700478433973,23.0017806330211,30.5923682419181,"dta","SSEI","SSEIW","",NA,NA
"7560","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","06",990,NA,"STF",24,NA,"",1,"Private","SF",5,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",8,99,23.4579046802108,20.2314439303907,26.9078204274196,"dta","SSEI","SSEIW","",NA,NA
"7561","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","07",975,NA,"STF",24,NA,"",1,"Private","SF",5,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",8,97.5,22.3257543343357,19.2550124649381,25.6091665783677,"dta","SSEI","SSEIW","",NA,NA
"7562","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","08",820,NA,"STF",24,NA,"",1,"Private","SF",5,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",8,82,12.7405468281241,10.9881791366113,14.614278251693,"dta","SSEI","SSEIW","",NA,NA
"7563","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","09",965,NA,"STF",24,NA,"",1,"Private","SF",5,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",8,96.5,21.592338598755,18.6224726224267,24.7678885878275,"dta","SSEI","SSEIW","",NA,NA
"7564","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","10",1015,NA,"STF",24,NA,"",1,"Private","SF",5,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",8,101.5,25.4320379879116,21.9340498481118,29.1722862979887,"dta","SSEI","SSEIW","",NA,NA
"7565","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","11",1045,NA,"STF",24,NA,"",1,"Private","SF",5,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",8,104.5,27.9491090236014,24.1049164375019,32.0595388618776,"dta","SSEI","SSEIW","",NA,NA
"7566","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","12",720,NA,"STF",12,NA,"",1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",8,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEI","SSEIW","",NA,NA
"7567","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","13",765,NA,"STF",12,NA,"",1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",8,76.5,10.1740586444088,8.77469236127076,11.6703408404901,"dta","SSEI","SSEIW","",NA,NA
"7568","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","14",770,NA,"STF",12,NA,"",1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",8,77,10.39109071556,8.96187328124,11.9192914640492,"dta","SSEI","SSEIW","",NA,NA
"7569","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","15",995,NA,"STF",7,NA,"",1,"Private","SF",10,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,99.5,23.8439371465098,20.5643804950032,27.3506260583543,"dta","SSEI","SSEIW","",NA,NA
"7570","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","16",1030,NA,"STF",7,NA,"",1,"Private","SF",10,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,103,26.6700478433973,23.0017806330211,30.5923682419181,"dta","SSEI","SSEIW","",NA,NA
"7571","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","17",815,NA,"STF",7,NA,"",1,"Private","SF",10,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"dta","SSEI","SSEIW","",NA,NA
"7572","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","18",870,NA,"STF",7,NA,"",1,"Private","SF",10,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,87,15.4338247731885,13.3110166823064,17.7036521874675,"dta","SSEI","SSEIW","",NA,NA
"7573","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","19",960,NA,"STF",7,NA,"",1,"Private","SF",10,"","2C",101270,"10127","101","27","101-27","","Creel Sampler","N_A",8,96,21.2319548395287,18.3116569755219,24.3545037774442,"dta","SSEI","SSEIW","",NA,NA
"7574","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,7,7,2,"AF","C","200","HA","Halibut","00139150","20",1130,NA,"STF",25,NA,"",1,"Private","SF",13,"","2C",101230,"10123","101","23","101-23","","Creel Sampler","N_A",8,113,36.0085259679733,31.0558203756211,41.3042410995761,"dta","SSEI","SSEIW","",NA,NA
"7575","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",1210,NA,"FL",3,NA,"N",1,"Private","SF",7,"","2C",101850,"10185","101","85","101-85","","Creel Sampler","N_A",8,121,44.942350927164,38.7608639935307,51.5519491113959,"hnd","SSEI","SSEIW","BF",8722,4
"7576","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",930,NA,"FL",3,NA,"N",1,"Private","SF",7,"","2C",101850,"10185","101","85","101-85","","Creel Sampler","N_A",8,93,19.1564901234037,16.5216570328072,21.9738038536336,"hnd","SSEI","SSEIW","BF",8723,4
"7577","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",780,NA,"FL",3,NA,"N",1,"Private","SF",7,"","2C",101850,"10185","101","85","101-85","","Creel Sampler","N_A",8,78,10.8347201758416,9.34448480063655,12.4281647848466,"hnd","SSEI","SSEIW","BF",8724,4
"7578","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",955,NA,"FL",3,NA,"N",1,"Private","SF",7,"","2C",101850,"10185","101","85","101-85","","Creel Sampler","N_A",8,95.5,20.8757511242235,18.0044464385095,23.9459137632177,"hnd","SSEI","SSEIW","BF",8725,4
"7579","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",720,NA,"FL",1,NA,"N",1,"Private","SF",23,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","N_A",8,72,8.35965732014726,7.20984847775072,9.58909847540845,"hnd","SSEI","SSEIW","BF",8750,1
"7580","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",830,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,83,13.2508642867348,11.4283062149386,15.1996472658684,"hnd","SSEI","SSEIW","BF",8751,10
"7581","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",835,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,83.5,13.5112449427298,11.6528734435183,15.4983216798794,"hnd","SSEI","SSEIW","BF",8752,10
"7582","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",755,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,75.5,9.74943189855772,8.40846987391971,11.1832649323132,"hnd","SSEI","SSEIW","BF",8753,10
"7583","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",855,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,85.5,14.5881895772432,12.5816923336246,16.7336508037207,"hnd","SSEI","SSEIW","BF",8754,10
"7584","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",810,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,81,12.2439810253286,10.5599122758681,14.0446833269046,"hnd","SSEI","SSEIW","BF",8755,10
"7585","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",780,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,78,10.8347201758416,9.34448480063655,12.4281647848466,"hnd","SSEI","SSEIW","BF",8756,10
"7586","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",890,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,89,16.6132579480539,14.3282275744224,19.0565426739818,"hnd","SSEI","SSEIW","BF",8757,10
"7587","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",875,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,87.5,15.7230674870545,13.5604762068303,18.0354333550842,"hnd","SSEI","SSEIW","BF",8758,10
"7588","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",860,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,86,14.8664121475711,12.8216474535934,17.0527911132793,"hnd","SSEI","SSEIW","BF",8759,10
"7589","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",840,NA,"FL",28,NA,"N",1,"Private","SF",24,"","2C",102200,"10220","102","20","102-20","","Creel Sampler","N_A",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"hnd","SSEI","SSEIW","BF",8760,10
"7590","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",730,NA,"FL",1,NA,"N",1,"Private","SF",34,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","N_A",8,73,8.74172728105141,7.53936755018688,10.0273588417485,"hnd","SSEI","SSEIW","BF",8768,1
"7591","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",740,NA,"FL",1,NA,"N",2,"Charter","SF",2,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","LEGAL",8,74,9.13570271299549,7.87915458445051,10.4792755973192,"hnd","SSEI","SSEIW","BF",8718,4
"7592","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",685,NA,"FL",1,NA,"N",2,"Charter","SF",2,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","LEGAL",8,68.5,7.11325926752169,6.13488322998436,8.1593946958792,"hnd","SSEI","SSEIW","BF",8719,4
"7593","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",845,NA,"FL",1,NA,"N",2,"Charter","SF",2,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","LEGAL",8,84.5,14.0425805500267,12.1111277801179,16.1077999475568,"hnd","SSEI","SSEIW","BF",8720,4
"7594","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",740,NA,"FL",1,NA,"N",2,"Charter","SF",2,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","LEGAL",8,74,9.13570271299549,7.87915458445051,10.4792755973192,"hnd","SSEI","SSEIW","BF",8721,4
"7595","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",910,NA,"FL",1,NA,"N",2,"Charter","SF",8,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","LEGAL",8,91,17.8535793395215,15.3979519606891,20.4792761077166,"hnd","SSEI","SSEIW","BF",8726,1
"7596","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",855,NA,"FL",23,NA,"N",2,"Charter","SF",16,"","2C",102100,"10210","102","10","102-10","","Creel Sampler","LEGAL",8,85.5,14.5881895772432,12.5816923336246,16.7336508037207,"hnd","SSEI","SSEIW","BF",8728,2
"7597","Marine Boat","KETCHIKAN","A",81,2016,2016-08-21,1,NA,17,19,35,4,4,3,"MK","C","200","HA","Halibut","","",1055,NA,"FL",23,NA,"N",2,"Charter","SF",16,"","2C",102100,"10210","102","10","102-10","","Creel Sampler","LEGAL",8,105.5,28.8249893786975,24.8603259480883,33.0642335109574,"hnd","SSEI","SSEIW","BF",8729,2
"7598","Marine Boat","KETCHIKAN","A",81,2016,2016-08-24,1,NA,17,20,35,0,13,1,"KB","D","200","HA","Halibut","00139085","01",805,NA,"STF",7,NA,"",2,"Charter","SF",8,"","2C",101270,"10127","101","27","101-27","","Catch Sampler","LEGAL",8,80.5,12.0007900817551,10.3501704423003,13.7657266882595,"dta","SSEI","SSEIW","",NA,NA
"7599","Marine Boat","KETCHIKAN","A",81,2016,2016-08-24,1,NA,17,20,35,0,13,1,"KB","D","200","HA","Halibut","00139085","02",915,NA,"STF",25,NA,"",2,"Charter","SF",9,"","2C",101230,"10123","101","23","101-23","","Catch Sampler","LEGAL",8,91.5,18.1733726289059,15.6737600557299,20.8461008741207,"dta","SSEI","SSEIW","",NA,NA
