"","Index","Area_name","Year","DATE","WK","WD","Site","snum","SPECIES","Dock","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON"
"8437",8437,"Ketchikan",2008,2008-09-23,39,2,"A",81,200,NA,1,"D",103724,4,1100,5,1
"8438",8438,"Ketchikan",2008,2008-09-24,39,2,"A",81,200,NA,1,"D",103678,1,890,5,1
"8439",8439,"Ketchikan",2008,2008-09-24,39,2,"A",81,200,NA,1,"D",103678,2,660,5,1
"8440",8440,"Ketchikan",2008,2008-09-24,39,2,"A",81,200,NA,1,"D",103678,3,815,1,1
"8441",8441,"Ketchikan",2008,2008-09-24,39,2,"A",81,200,NA,1,"D",103678,4,750,1,1
"8442",8442,"Ketchikan",2008,2008-09-28,40,1,"A",81,200,NA,1,"D",103726,1,700,4,1
"8443",8443,"Ketchikan",2008,2008-09-28,40,1,"A",81,200,NA,1,"D",103726,2,695,1,1
"8444",8444,"Ketchikan",2008,2008-09-25,39,2,"A",81,200,NA,4,"D",103464,1,1060,12,2
"8445",8445,"Ketchikan",2008,2008-09-25,39,2,"A",81,200,NA,4,"D",103464,2,810,12,2
"8446",8446,"Ketchikan",2008,2008-09-25,39,2,"A",81,200,NA,4,"D",103464,3,785,12,2
"8447",8447,"Ketchikan",2008,2008-09-25,39,2,"A",81,200,NA,4,"D",103464,4,770,5,1
"8448",8448,"Ketchikan",2008,2008-09-25,39,2,"A",81,200,NA,4,"D",103464,5,715,5,1
"8449",8449,"Ketchikan",2008,2008-09-25,39,2,"A",81,200,NA,4,"D",103464,6,905,5,1
"8450",8450,"Ketchikan",2008,2008-09-28,40,1,"A",81,200,NA,1,"D",103667,1,1205,1,1
"8451",8451,"Klawock",2008,2008-05-18,21,1,"B",752,200,NA,10,"C",2498,1,940,3,1
"8452",8452,"Klawock",2008,2008-05-18,21,1,"B",752,200,NA,10,"C",2498,2,640,3,1
"8453",8453,"Klawock",2008,2008-05-24,22,1,"B",752,200,NA,10,"C",2493,1,780,3,1
"8454",8454,"Klawock",2008,2008-05-24,22,1,"B",752,200,NA,10,"C",2493,2,880,3,1
"8455",8455,"Klawock",2008,2008-05-24,22,1,"B",752,200,NA,10,"C",2493,3,670,3,1
"8456",8456,"Klawock",2008,2008-05-25,22,1,"B",752,200,NA,10,"C",2489,1,1580,4,1
"8457",8457,"Klawock",2008,2008-05-25,22,1,"B",752,200,NA,10,"C",2489,2,915,4,1
"8458",8458,"Klawock",2008,2008-05-25,22,1,"B",752,200,NA,10,"C",2489,3,490,1,1
"8459",8459,"Klawock",2008,2008-06-01,23,1,"B",752,200,NA,10,"A",2482,1,570,61,1
"8460",8460,"Klawock",2008,2008-06-01,23,1,"B",752,200,NA,10,"A",2482,2,670,61,1
"8461",8461,"Klawock",2008,2008-06-03,23,2,"B",752,200,NA,10,"C",2480,1,630,51,2
"8462",8462,"Klawock",2008,2008-06-03,23,2,"B",752,200,NA,10,"C",2480,2,680,51,2
"8463",8463,"Klawock",2008,2008-06-04,23,2,"B",752,200,NA,10,"A",2478,1,770,71,2
"8464",8464,"Klawock",2008,2008-06-04,23,2,"B",752,200,NA,10,"A",2478,2,750,71,2
"8465",8465,"Klawock",2008,2008-06-04,23,2,"B",752,200,NA,10,"A",2478,3,730,71,2
"8466",8466,"Klawock",2008,2008-06-04,23,2,"B",752,200,NA,10,"A",2478,4,695,71,2
"8467",8467,"Klawock",2008,2008-06-04,23,2,"B",752,200,NA,10,"A",2478,5,800,3,2
"8468",8468,"Klawock",2008,2008-06-04,23,2,"B",752,200,NA,10,"A",2478,6,740,3,2
"8469",8469,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,1,640,71,2
"8470",8470,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,2,625,71,2
"8471",8471,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,3,715,71,2
"8472",8472,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,4,745,75,2
"8473",8473,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,5,710,71,2
"8474",8474,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,6,590,51,1
"8475",8475,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,7,630,51,1
"8476",8476,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,8,605,51,1
"8477",8477,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,9,615,51,1
"8478",8478,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,10,700,51,1
"8479",8479,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,11,655,51,1
"8480",8480,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,12,695,51,1
"8481",8481,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,13,625,51,1
"8482",8482,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,14,830,61,2
"8483",8483,"Klawock",2008,2008-06-05,23,2,"B",752,200,NA,9,"C",1695,15,640,61,2
"8484",8484,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,1,745,3,1
"8485",8485,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,2,725,71,2
"8486",8486,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,3,730,71,2
"8487",8487,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,4,645,71,2
"8488",8488,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,5,680,71,2
"8489",8489,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,6,680,71,2
"8490",8490,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,7,610,71,2
"8491",8491,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,8,890,61,1
"8492",8492,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,9,620,61,1
"8493",8493,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,10,720,61,1
"8494",8494,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,11,660,61,1
"8495",8495,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,12,675,51,2
"8496",8496,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,13,665,51,2
"8497",8497,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,14,810,51,2
"8498",8498,"Klawock",2008,2008-06-06,23,2,"B",752,200,NA,9,"C",1692,15,745,51,2
"8499",8499,"Klawock",2008,2008-06-07,24,1,"B",752,200,NA,10,"C",2474,1,640,51,2
"8500",8500,"Klawock",2008,2008-06-07,24,1,"B",752,200,NA,10,"C",2474,2,660,51,2
"8501",8501,"Klawock",2008,2008-06-07,24,1,"B",752,200,NA,10,"C",2474,3,570,51,2
"8502",8502,"Klawock",2008,2008-06-07,24,1,"B",752,200,NA,10,"C",2474,4,700,51,2
"8503",8503,"Klawock",2008,2008-06-07,24,1,"B",752,200,NA,10,"C",2474,5,690,51,2
"8504",8504,"Klawock",2008,2008-06-07,24,1,"B",752,200,NA,10,"C",2474,6,730,51,2
"8505",8505,"Klawock",2008,2008-06-08,24,1,"B",752,200,NA,10,"C",2470,1,930,3,1
"8506",8506,"Klawock",2008,2008-06-08,24,1,"B",752,200,NA,10,"C",2470,2,650,3,1
"8507",8507,"Klawock",2008,2008-06-08,24,1,"B",752,200,NA,10,"C",2470,3,580,3,1
"8508",8508,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,1,650,51,2
"8509",8509,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,2,680,51,2
"8510",8510,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,3,770,51,2
"8511",8511,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,4,810,51,2
"8512",8512,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,5,710,51,2
"8513",8513,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,6,790,51,2
"8514",8514,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,7,780,51,2
"8515",8515,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,8,700,51,2
"8516",8516,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,9,690,51,2
"8517",8517,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,10,630,51,2
"8518",8518,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,11,690,51,2
"8519",8519,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,12,690,51,2
"8520",8520,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,13,610,51,2
"8521",8521,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,14,770,51,2
"8522",8522,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,15,800,51,2
"8523",8523,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,16,735,50,2
"8524",8524,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,17,700,51,2
"8525",8525,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,18,690,51,2
"8526",8526,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,19,790,51,2
"8527",8527,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2460,20,650,51,2
"8528",8528,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,1,680,51,2
"8529",8529,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,2,690,51,2
"8530",8530,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,3,760,51,2
"8531",8531,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,4,690,51,2
"8532",8532,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,5,700,51,2
"8533",8533,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,6,700,51,2
"8534",8534,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,7,700,51,2
"8535",8535,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,8,680,51,2
"8536",8536,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,9,775,51,2
"8537",8537,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,10,670,51,2
"8538",8538,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,11,740,51,2
"8539",8539,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,12,690,51,2
"8540",8540,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,13,680,51,2
"8541",8541,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,14,680,51,2
"8542",8542,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,15,820,51,2
"8543",8543,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,16,750,51,2
"8544",8544,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,17,740,51,2
"8545",8545,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,18,770,51,2
"8546",8546,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,19,880,51,2
"8547",8547,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2459,20,660,51,2
"8548",8548,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,1,760,51,2
"8549",8549,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,2,695,51,2
"8550",8550,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,3,330,51,2
"8551",8551,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,4,740,51,2
"8552",8552,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,5,690,51,2
"8553",8553,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,6,670,51,2
"8554",8554,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,7,675,51,2
"8555",8555,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,8,660,51,2
"8556",8556,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,9,770,51,2
"8557",8557,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,10,680,51,2
"8558",8558,"Klawock",2008,2008-06-11,24,2,"B",752,200,NA,10,"C",2458,11,1050,51,2
"8559",8559,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,1,600,51,1
"8560",8560,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,2,600,51,1
"8561",8561,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,3,640,51,1
"8562",8562,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,4,660,51,1
"8563",8563,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,5,680,51,1
"8564",8564,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,6,970,51,1
"8565",8565,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,7,700,51,1
"8566",8566,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,8,820,51,2
"8567",8567,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,9,850,51,2
"8568",8568,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,10,700,51,2
"8569",8569,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,11,700,51,2
"8570",8570,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,12,780,61,2
"8571",8571,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,13,750,61,2
"8572",8572,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,14,660,61,2
"8573",8573,"Klawock",2008,2008-06-14,25,1,"B",752,200,NA,10,"C",2452,15,820,61,2
"8574",8574,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,1,890,1,1
"8575",8575,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,2,990,1,1
"8576",8576,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,3,850,1,1
"8577",8577,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,4,805,1,1
"8578",8578,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,5,780,1,1
"8579",8579,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,6,950,1,1
"8580",8580,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,7,750,1,1
"8581",8581,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,8,795,1,1
"8582",8582,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,9,650,1,1
"8583",8583,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,10,1010,2,1
"8584",8584,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,11,770,2,1
"8585",8585,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,12,685,2,1
"8586",8586,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,13,660,2,1
"8587",8587,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,14,730,51,2
"8588",8588,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,15,700,51,2
"8589",8589,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,16,725,51,2
"8590",8590,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,17,750,51,2
"8591",8591,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,18,620,51,2
"8592",8592,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,19,595,51,2
"8593",8593,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2450,20,600,51,2
"8594",8594,"Klawock",2008,2008-06-15,25,1,"B",752,200,NA,10,"C",2446,1,1220,51,1
"8595",8595,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,1,1815,2,1
"8596",8596,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,2,740,2,1
"8597",8597,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,3,700,51,1
"8598",8598,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,4,550,51,1
"8599",8599,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,5,1140,51,1
"8600",8600,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,6,710,51,1
"8601",8601,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,7,660,51,1
"8602",8602,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,8,690,91,2
"8603",8603,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,9,690,91,2
"8604",8604,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,10,1520,91,2
"8605",8605,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,11,810,91,2
"8606",8606,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,12,870,91,2
"8607",8607,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,13,880,91,2
"8608",8608,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,14,610,91,2
"8609",8609,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,15,620,91,2
"8610",8610,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,16,630,91,2
"8611",8611,"Klawock",2008,2008-06-16,25,2,"B",752,200,NA,10,"A",2441,17,640,91,2
"8612",8612,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,1,730,51,2
"8613",8613,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,2,760,51,2
"8614",8614,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,3,690,51,2
"8615",8615,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,4,820,51,2
"8616",8616,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,5,700,51,2
"8617",8617,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,6,710,51,2
"8618",8618,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,7,710,51,2
"8619",8619,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,8,710,51,2
"8620",8620,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,9,830,51,2
"8621",8621,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,10,710,51,2
"8622",8622,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,11,750,51,2
"8623",8623,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,12,940,51,2
"8624",8624,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,13,590,51,2
"8625",8625,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,14,600,51,2
"8626",8626,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,15,630,51,2
"8627",8627,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,16,620,51,2
"8628",8628,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,17,720,51,2
"8629",8629,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,18,610,51,2
"8630",8630,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,19,610,51,2
"8631",8631,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"A",2436,20,600,51,2
"8632",8632,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,1,600,51,2
"8633",8633,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,2,1530,51,2
"8634",8634,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,3,870,51,2
"8635",8635,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,4,670,51,2
"8636",8636,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,5,720,51,2
"8637",8637,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,6,970,51,2
"8638",8638,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,7,720,51,2
"8639",8639,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,8,680,51,2
"8640",8640,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,9,670,51,2
"8641",8641,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,10,720,51,2
"8642",8642,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,11,690,51,2
"8643",8643,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,12,650,51,2
"8644",8644,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,13,640,51,2
"8645",8645,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,14,990,51,2
"8646",8646,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,15,590,51,2
"8647",8647,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,16,680,51,2
"8648",8648,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,17,670,51,2
"8649",8649,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,18,510,51,2
"8650",8650,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,19,510,51,2
"8651",8651,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2431,20,560,51,2
"8652",8652,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,1,760,51,2
"8653",8653,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,2,710,51,2
"8654",8654,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,3,650,51,2
"8655",8655,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,4,610,51,2
"8656",8656,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,5,760,51,2
"8657",8657,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,6,770,51,2
"8658",8658,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,7,690,51,2
"8659",8659,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,8,750,51,2
"8660",8660,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,9,650,51,2
"8661",8661,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,10,940,51,2
"8662",8662,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,11,700,51,2
"8663",8663,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,12,690,51,2
"8664",8664,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,13,720,51,2
"8665",8665,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,14,660,51,1
"8666",8666,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,15,660,51,1
"8667",8667,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,16,710,51,1
"8668",8668,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,17,760,51,1
"8669",8669,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,18,760,9,2
"8670",8670,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,19,670,9,2
"8671",8671,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2432,20,670,9,2
"8672",8672,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,1,700,9,2
"8673",8673,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,2,690,9,2
"8674",8674,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,3,620,9,2
"8675",8675,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,4,810,9,2
"8676",8676,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,5,720,9,2
"8677",8677,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,6,840,9,2
"8678",8678,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,7,610,9,2
"8679",8679,"Klawock",2008,2008-06-17,25,2,"B",752,200,NA,10,"C",2433,8,710,9,2
"8680",8680,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,1,730,61,2
"8681",8681,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,2,855,61,2
"8682",8682,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,3,665,61,2
"8683",8683,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,4,650,61,2
"8684",8684,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,5,730,61,2
"8685",8685,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,6,735,61,2
"8686",8686,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,7,765,2,1
"8687",8687,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,8,690,51,1
"8688",8688,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,9,675,51,1
"8689",8689,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,10,710,51,1
"8690",8690,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,11,700,51,1
"8691",8691,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,12,1080,71,2
"8692",8692,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,13,660,71,2
"8693",8693,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,14,720,71,2
"8694",8694,"Klawock",2008,2008-06-20,25,2,"B",752,200,NA,9,"C",2053,15,800,71,2
"8695",8695,"Klawock",2008,2008-06-21,26,1,"B",752,200,NA,10,"C",2422,1,630,51,2
"8696",8696,"Klawock",2008,2008-06-21,26,1,"B",752,200,NA,10,"C",2422,2,610,51,2
"8697",8697,"Klawock",2008,2008-06-21,26,1,"B",752,200,NA,10,"C",2422,3,680,51,2
